********************************************************************************
Field Output Report, written Thu Feb 22 21:47:43 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     10: Step Time =    1.000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             172     1.63456E+03     1.63456E+03         2.81661         2.81661         1.50680         1.50680
             173     1.63468E+03     1.63468E+03         2.64427         2.64427         1.26281         1.26281
             174     1.63479E+03     1.63479E+03         2.49790         2.49790         1.03205         1.03205
             175     1.63487E+03     1.63487E+03         2.37783         2.37783     812.349E-03     812.349E-03
             176     1.63494E+03     1.63494E+03         2.28429         2.28429     601.496E-03     601.496E-03
             177     1.63498E+03     1.63498E+03         2.21742         2.21742     397.289E-03     397.289E-03
             178     1.63501E+03     1.63501E+03         2.17721         2.17721     198.059E-03     198.059E-03
             179     1.63482E+03     1.63482E+03         2.38203         2.38203     87.1563E-03     87.1563E-03
             180     1.63464E+03     1.63464E+03         2.57899         2.57899     71.2241E-03     71.2241E-03
             181     1.63449E+03     1.63449E+03         2.73312         2.73312     52.7829E-03     52.7829E-03
             182     1.63438E+03     1.63438E+03         2.83900         2.83900     32.4810E-03     32.4810E-03
             183     1.63433E+03     1.63433E+03         2.89287         2.89287     11.0286E-03     11.0286E-03
             184     1.63433E+03     1.63433E+03         2.89282         2.89282    -10.8233E-03    -10.8233E-03
             185     1.63438E+03     1.63438E+03         2.83888         2.83888    -32.3059E-03    -32.3059E-03
