********************************************************************************
Field Output Report, written Thu Feb 22 21:47:40 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      2: Step Time =   0.2000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              36         326.029         326.029        -1.56138        -1.56138        -5.94784        -5.94784
              37         325.777         325.777    -801.110E-03    -801.110E-03        -5.33845        -5.33845
              38         325.663         325.663    -194.135E-03    -194.135E-03        -4.79584        -4.79584
              39         325.646         325.646     286.028E-03     286.028E-03        -4.31731        -4.31731
              40         325.698         325.698     661.180E-03     661.180E-03        -3.89683        -3.89683
              41         325.796         325.796     949.314E-03     949.314E-03        -3.52726        -3.52726
              42         325.924         325.924         1.16529         1.16529        -3.20143        -3.20143
              43         326.072         326.072         1.32147         1.32147        -2.91275        -2.91275
              44         326.229         326.229         1.42822         1.42822        -2.65540        -2.65540
              45         326.392         326.392         1.49428         1.49428        -2.42449        -2.42449
              46         326.553         326.553         1.52706         1.52706        -2.21591        -2.21591
              47         326.712         326.712         1.53287         1.53287        -2.02634        -2.02634
              48         326.865         326.865         1.51708         1.51708        -1.85306        -1.85306
              49         327.010         327.010         1.48429         1.48429        -1.69392        -1.69392
              50         327.147         327.147         1.43839         1.43839        -1.54720        -1.54720
              51         327.276         327.276         1.38271         1.38271        -1.41150        -1.41150
              52         327.395         327.395         1.32005         1.32005        -1.28573        -1.28573
              53         327.505         327.505         1.25279         1.25279        -1.16898        -1.16898
              54         327.606         327.606         1.18290         1.18290        -1.06050        -1.06050
              55         327.698         327.698         1.11205         1.11205    -959.638E-03    -959.638E-03
              56         327.782         327.782         1.04159         1.04159    -865.845E-03    -865.845E-03
              57         327.857         327.857     972.663E-03     972.663E-03    -778.613E-03    -778.613E-03
              58         327.925         327.925     906.171E-03     906.171E-03    -697.473E-03    -697.473E-03
              59         327.986         327.986     842.857E-03     842.857E-03    -621.978E-03    -621.978E-03
              60         328.039         328.039     783.309E-03     783.309E-03    -551.697E-03    -551.697E-03
              61         328.087         328.087     727.989E-03     727.989E-03    -486.200E-03    -486.200E-03
              62         328.129         328.129     677.259E-03     677.259E-03    -425.065E-03    -425.065E-03
              63         328.165         328.165     631.394E-03     631.394E-03    -367.864E-03    -367.864E-03
              64         328.196         328.196     590.601E-03     590.601E-03    -314.171E-03    -314.171E-03
              65         328.222         328.222     555.034E-03     555.034E-03    -263.554E-03    -263.554E-03
              66         328.244         328.244     524.804E-03     524.804E-03    -215.580E-03    -215.580E-03
              67         328.261         328.261     499.986E-03     499.986E-03    -169.812E-03    -169.812E-03
              68         328.274         328.274     480.636E-03     480.636E-03    -125.812E-03    -125.812E-03
              69         328.284         328.284     466.787E-03     466.787E-03    -83.1403E-03    -83.1403E-03
              70         328.289         328.289     458.450E-03     458.450E-03    -41.4674E-03    -41.4674E-03
              71         328.331         328.331     410.121E-03     410.121E-03    -22.6057E-03    -22.6057E-03
              72         328.369         328.369     364.467E-03     364.467E-03    -23.6762E-03    -23.6762E-03
              73         328.405         328.405     317.256E-03     317.256E-03    -24.1989E-03    -24.1989E-03
              74         328.438         328.438     269.602E-03     269.602E-03    -24.1456E-03    -24.1456E-03
              75         328.466         328.466     222.655E-03     222.655E-03    -23.5054E-03    -23.5054E-03
              76         328.488         328.488     177.581E-03     177.581E-03    -22.2767E-03    -22.2767E-03
              77         328.501         328.501     135.529E-03     135.529E-03    -20.4748E-03    -20.4748E-03
              78         328.504         328.504     97.6107E-03     97.6107E-03    -18.1248E-03    -18.1248E-03
              79         328.495         328.495     64.8625E-03     64.8625E-03    -15.2753E-03    -15.2753E-03
              80         328.473         328.473     38.2240E-03     38.2240E-03    -11.9768E-03    -11.9768E-03
              81         328.437         328.437     18.4872E-03     18.4872E-03    -8.32807E-03    -8.32807E-03
              82         328.385         328.385     6.27948E-03     6.27948E-03    -4.39549E-03    -4.39549E-03
              83         328.359         328.359     2.17543E-03     2.17543E-03    -4.31864E-03    -4.31864E-03
              84         328.372         328.372     2.24305E-03     2.24305E-03    -8.46124E-03    -8.46124E-03
              85         328.393         328.393     2.31069E-03     2.31069E-03    -12.8837E-03    -12.8837E-03
              86         328.423         328.423     2.42558E-03     2.42558E-03    -17.4912E-03    -17.4912E-03
              87         328.462         328.462     2.57372E-03     2.57372E-03    -22.3641E-03    -22.3641E-03
              88         328.511         328.511     2.75455E-03     2.75455E-03    -27.5687E-03    -27.5687E-03
              89         328.571         328.571     2.96905E-03     2.96905E-03    -33.1726E-03    -33.1726E-03
              90         328.642         328.642     3.21545E-03     3.21545E-03    -39.2424E-03    -39.2424E-03
              91         328.726         328.726     3.49411E-03     3.49411E-03    -45.8438E-03    -45.8438E-03
              92         328.824         328.824     3.80307E-03     3.80307E-03    -53.0411E-03    -53.0411E-03
              93         328.936         328.936     4.14107E-03     4.14107E-03    -60.8960E-03    -60.8960E-03
              94         329.064         329.064     4.50506E-03     4.50506E-03    -69.4661E-03    -69.4661E-03
              95         329.210         329.210     4.89145E-03     4.89145E-03    -78.8030E-03    -78.8030E-03
              96         329.376         329.376     5.29482E-03     5.29482E-03    -88.9497E-03    -88.9497E-03
              97         329.562         329.562     5.70790E-03     5.70790E-03    -99.9373E-03    -99.9373E-03
              98         329.770         329.770     6.12112E-03     6.12112E-03    -111.781E-03    -111.781E-03
              99         330.003         330.003     6.52134E-03     6.52134E-03    -124.473E-03    -124.473E-03
             100         330.262         330.262     6.89239E-03     6.89239E-03    -137.979E-03    -137.979E-03
             101         330.548         330.548     7.21197E-03     7.21197E-03    -152.226E-03    -152.226E-03
             102         330.862         330.862     7.45404E-03     7.45404E-03    -167.093E-03    -167.093E-03
             103         331.207         331.207     7.58254E-03     7.58254E-03    -182.400E-03    -182.400E-03
             104         331.581         331.581     7.55773E-03     7.55773E-03    -197.890E-03    -197.890E-03
             105         331.987         331.987     7.32419E-03     7.32419E-03    -213.213E-03    -213.213E-03
             106         332.421         332.421     6.82503E-03     6.82503E-03    -227.909E-03    -227.909E-03
             107         332.884         332.884     5.98045E-03     5.98045E-03    -241.379E-03    -241.379E-03
             108         333.371         333.371     4.71615E-03     4.71615E-03    -252.873E-03    -252.873E-03
             109         333.878         333.878     2.92791E-03     2.92791E-03    -261.463E-03    -261.463E-03
             110         334.398         334.398     532.619E-06     532.619E-06    -266.030E-03    -266.030E-03
             111         334.922         334.922    -2.58376E-03    -2.58376E-03    -265.261E-03    -265.261E-03
             112         335.437         335.437    -6.48619E-03    -6.48619E-03    -257.654E-03    -257.654E-03
             113         335.930         335.930    -11.2531E-03    -11.2531E-03    -241.569E-03    -241.569E-03
             114         336.380         336.380    -16.8744E-03    -16.8744E-03    -215.280E-03    -215.280E-03
             115         336.767         336.767    -23.2989E-03    -23.2989E-03    -177.125E-03    -177.125E-03
             116         337.065         337.065    -30.3489E-03    -30.3489E-03    -125.648E-03    -125.648E-03
             117         337.248         337.248    -37.7034E-03    -37.7034E-03    -59.8870E-03    -59.8870E-03
             118         337.287         337.287    -44.9093E-03    -44.9093E-03     20.3745E-03     20.3745E-03
             119         337.154         337.154    -51.2558E-03    -51.2558E-03     114.201E-03     114.201E-03
             120         336.825         336.825    -55.9705E-03    -55.9705E-03     219.201E-03     219.201E-03
             121         336.281         336.281    -58.0204E-03    -58.0204E-03     331.198E-03     331.198E-03
             122         335.516         335.516    -56.4932E-03    -56.4932E-03     444.085E-03     444.085E-03
             123         334.535         334.535    -50.5415E-03    -50.5415E-03     550.010E-03     550.010E-03
             124         333.361         333.361    -39.5840E-03    -39.5840E-03     639.132E-03     639.132E-03
             125         332.187         332.187    -60.9419E-03    -60.9419E-03         1.29385         1.29385
             126         332.830         332.830    -176.107E-03    -176.107E-03         2.32763         2.32763
             127         333.581         333.581    -364.651E-03    -364.651E-03         3.09496         3.09496
             128         334.429         334.429    -639.051E-03    -639.051E-03         3.65878         3.65878
             129         335.378         335.378        -1.02776        -1.02776         4.05990         4.05990
             130         336.444         336.444        -1.57396        -1.57396         4.31181         4.31181
             131         337.641         337.641        -2.33565        -2.33565         4.39760         4.39760
             132         338.982         338.982        -3.38469        -3.38469         4.26340         4.26340
             133         340.451         340.451        -4.80210        -4.80210         3.80403         3.80403
             134         341.971         341.971        -6.65733        -6.65733         2.85034         2.85034
             135         343.342         343.342        -8.96696        -8.96696         1.16023         1.16023
             136         344.153         344.153        -11.5974        -11.5974        -1.52459        -1.52459
             137         338.950         338.950        -12.9396        -12.9396         7.94761         7.94761
             138         335.240         335.240        -10.9428        -10.9428         8.82662         8.82662
             139         332.278         332.278        -8.82435        -8.82435         8.93856         8.93856
             140         330.052         330.052        -6.86292        -6.86292         8.58390         8.58390
             141         328.450         328.450        -5.15969        -5.15969         7.98770         7.98770
             142         327.338         327.338        -3.73277        -3.73277         7.29846         7.29846
             143         326.597         326.597        -2.55924        -2.55924         6.60179         6.60179
             144         326.128         326.128        -1.60578        -1.60578         5.94268         5.94268
             145         325.857         325.857    -837.498E-03    -837.498E-03         5.34120         5.34120
             146         325.728         325.728    -223.621E-03    -223.621E-03         4.80326         4.80326
             147         325.699         325.699     262.284E-03     262.284E-03         4.32729         4.32729
             148         325.741         325.741     642.079E-03     642.079E-03         3.90802         3.90802
             149         325.831         325.831     933.923E-03     933.923E-03         3.53880         3.53880
             150         325.953         325.953         1.15283         1.15283         3.21279         3.21279
             151         326.096         326.096         1.31132         1.31132         2.92359         2.92359
             152         326.249         326.249         1.41989         1.41989         2.66556         2.66556
             153         326.408         326.408         1.48738         1.48738         2.43387         2.43387
             154         326.567         326.567         1.52129         1.52129         2.22447         2.22447
             155         326.724         326.724         1.52801         1.52801         2.03407         2.03407
             156         326.875         326.875         1.51295         1.51295         1.86000         1.86000
             157         327.019         327.019         1.48076         1.48076         1.70010         1.70010
             158         327.154         327.154         1.43536         1.43536         1.55266         1.55266
             159         327.282         327.282         1.38009         1.38009         1.41631         1.41631
             160         327.400         327.400         1.31779         1.31779         1.28994         1.28994
             161         327.509         327.509         1.25083         1.25083         1.17263         1.17263
             162         327.609         327.609         1.18120         1.18120         1.06365         1.06365
             163         327.701         327.701         1.11058         1.11058     962.340E-03     962.340E-03
             164         327.784         327.784         1.04033         1.04033     868.145E-03     868.145E-03
             165         327.859         327.859     971.577E-03     971.577E-03     780.557E-03     780.557E-03
             166         327.927         327.927     905.245E-03     905.245E-03     699.103E-03     699.103E-03
             167         327.987         327.987     842.073E-03     842.073E-03     623.332E-03     623.332E-03
             168         328.040         328.040     782.650E-03     782.650E-03     552.810E-03     552.810E-03
             169         328.088         328.088     727.441E-03     727.441E-03     487.105E-03     487.105E-03
             170         328.129         328.129     676.810E-03     676.810E-03     425.790E-03     425.790E-03
             171         328.165         328.165     631.033E-03     631.033E-03     368.436E-03     368.436E-03
             172         328.196         328.196     590.318E-03     590.318E-03     314.613E-03     314.613E-03
             173         328.222         328.222     554.822E-03     554.822E-03     263.888E-03     263.888E-03
             174         328.244         328.244     524.654E-03     524.654E-03     215.824E-03     215.824E-03
             175         328.261         328.261     499.895E-03     499.895E-03     169.982E-03     169.982E-03
             176         328.274         328.274     480.599E-03     480.599E-03     125.922E-03     125.922E-03
             177         328.284         328.284     466.799E-03     466.799E-03     83.2009E-03     83.2009E-03
             178         328.289         328.289     458.501E-03     458.501E-03     41.4855E-03     41.4855E-03
             179         328.249         328.249     501.883E-03     501.883E-03     18.2507E-03     18.2507E-03
             180         328.210         328.210     543.532E-03     543.532E-03     14.9105E-03     14.9105E-03
             181         328.179         328.179     576.124E-03     576.124E-03     11.0477E-03     11.0477E-03
             182         328.157         328.157     598.511E-03     598.511E-03     6.79754E-03     6.79754E-03
             183         328.145         328.145     609.902E-03     609.902E-03     2.30784E-03     2.30784E-03
             184         328.145         328.145     609.891E-03     609.891E-03    -2.26501E-03    -2.26501E-03
             185         328.157         328.157     598.486E-03     598.486E-03    -6.76091E-03    -6.76091E-03
             186         328.179         328.179     576.091E-03     576.091E-03    -11.0246E-03    -11.0246E-03
             187         328.210         328.210     543.484E-03     543.484E-03    -14.9021E-03    -14.9021E-03
             188         328.249         328.249     501.822E-03     501.822E-03    -18.2471E-03    -18.2471E-03
             189         271.572         271.572         3.82442         3.82442         18.0905         18.0905
             190         291.274         291.274        -5.19014        -5.19014         28.3990         28.3990
             191         313.005         313.005        -13.6673        -13.6673         28.8480         28.8480
             192         329.776         329.776        -18.1343        -18.1343         22.8694         22.8694
             193         339.693         339.693        -18.4734        -18.4734         14.9379         14.9379
             194         337.884         337.884        -18.4507        -18.4507        -16.5122        -16.5122
             195         323.565         323.565        -16.6006        -16.6006        -25.4237        -25.4237
             196         300.361         300.361        -8.81949        -8.81949        -28.9922        -28.9922
             197         275.910         275.910         1.81560         1.81560        -20.3831        -20.3831
             198         330.990         330.990    -74.6804E-03    -74.6804E-03        -1.07670        -1.07670
             199         331.703         331.703    -215.791E-03    -215.791E-03        -1.90676        -1.90676
             200         332.553         332.553    -444.883E-03    -444.883E-03        -2.48753        -2.48753
             201         333.524         333.524    -771.850E-03    -771.850E-03        -2.88660        -2.88660
             202         334.615         334.615        -1.22263        -1.22263        -3.14769        -3.14769
             203         335.836         335.836        -1.83795        -1.83795        -3.28635        -3.28635
             204         337.199         337.199        -2.67356        -2.67356        -3.28701        -3.28701
             205         338.709         338.709        -3.79912        -3.79912        -3.09636        -3.09636
             206         340.347         340.347        -5.29367        -5.29367        -2.60910        -2.60910
             207         342.031         342.031        -7.22482        -7.22482        -1.65493        -1.65493
             208         343.559         343.559        -9.60733        -9.60733     10.0647E-03     10.0647E-03
             209         344.512         344.512        -12.3078        -12.3078         2.65008         2.65008
             210         352.997         352.997        -14.6733        -14.6733     539.610E-03     539.610E-03
             211         357.451         357.451        -6.72873        -6.72873        -7.17980        -7.17980
             212         357.340         357.340         8.78149         8.78149        -12.6529        -12.6529
             213         353.494         353.494         26.4576         26.4576        -10.2605        -10.2605
             214         353.405         353.405         26.6131         26.6131         11.0697         11.0697
             215         357.157         357.157         9.09615         9.09615         13.4866         13.4866
             216         357.171         357.171        -6.25746        -6.25746         8.05987         8.05987
             217         352.614         352.614        -14.0557        -14.0557     405.254E-03     405.254E-03
             218         330.069         330.069     6.47098E-03     6.47098E-03     717.313E-03     717.313E-03
             219         328.170         328.170     39.0865E-03     39.0865E-03     657.692E-03     657.692E-03
             220         326.554         326.554     69.3241E-03     69.3241E-03     511.924E-03     511.924E-03
             221         325.439         325.439     90.6869E-03     90.6869E-03     295.453E-03     295.453E-03
             222         324.976         324.976     98.1290E-03     98.1290E-03     39.5003E-03     39.5003E-03
             223         325.219         325.219     89.7179E-03     89.7179E-03    -215.095E-03    -215.095E-03
             224         326.107         326.107     67.3870E-03     67.3870E-03    -427.493E-03    -427.493E-03
             225         327.480         327.480     36.1963E-03     36.1963E-03    -566.487E-03    -566.487E-03
             226         329.115         329.115     2.62340E-03     2.62340E-03    -616.624E-03    -616.624E-03
             227         344.098         344.098        -11.6220        -11.6220         1.56222         1.56222
             228         343.302         343.302        -8.99243        -8.99243        -1.13314        -1.13314
             229         341.941         341.941        -6.68452        -6.68452        -2.82724        -2.82724
             230         340.430         340.430        -4.83110        -4.83110        -3.78369        -3.78369
             231         338.970         338.970        -3.41437        -3.41437        -4.24625        -4.24625
             232         337.636         337.636        -2.36404        -2.36404        -4.38417        -4.38417
             233         336.445         336.445        -1.59903        -1.59903        -4.30204        -4.30204
             234         335.387         335.387        -1.04801        -1.04801        -4.05308        -4.05308
             235         334.446         334.446    -653.798E-03    -653.798E-03        -3.65395        -3.65395
             236         333.608         333.608    -373.961E-03    -373.961E-03        -3.09134        -3.09134
             237         332.870         332.870    -180.959E-03    -180.959E-03        -2.32490        -2.32490
             238         332.243         332.243    -62.8481E-03    -62.8481E-03        -1.29272        -1.29272
             239         333.381         333.381    -39.5289E-03    -39.5289E-03    -638.451E-03    -638.451E-03
             240         334.553         334.553    -50.5825E-03    -50.5825E-03    -549.141E-03    -549.141E-03
             241         335.532         335.532    -56.4951E-03    -56.4951E-03    -443.185E-03    -443.185E-03
             242         336.295         336.295    -58.0324E-03    -58.0324E-03    -330.290E-03    -330.290E-03
             243         336.837         336.837    -55.9482E-03    -55.9482E-03    -218.310E-03    -218.310E-03
             244         337.164         337.164    -51.2309E-03    -51.2309E-03    -113.363E-03    -113.363E-03
             245         337.296         337.296    -44.8690E-03    -44.8690E-03    -19.6051E-03    -19.6051E-03
             246         337.256         337.256    -37.6605E-03    -37.6605E-03     60.5694E-03     60.5694E-03
             247         337.072         337.072    -30.3041E-03    -30.3041E-03     126.241E-03     126.241E-03
             248         336.772         336.772    -23.2553E-03    -23.2553E-03     177.627E-03     177.627E-03
             249         336.384         336.384    -16.8362E-03    -16.8362E-03     215.699E-03     215.699E-03
             250         335.933         335.933    -11.2186E-03    -11.2186E-03     241.913E-03     241.913E-03
             251         335.441         335.441    -6.45871E-03    -6.45871E-03     257.936E-03     257.936E-03
             252         334.924         334.924    -2.56000E-03    -2.56000E-03     265.491E-03     265.491E-03
             253         334.400         334.400     550.507E-06     550.507E-06     266.218E-03     266.218E-03
             254         333.880         333.880     2.94316E-03     2.94316E-03     261.618E-03     261.618E-03
             255         333.373         333.373     4.72732E-03     4.72732E-03     253.001E-03     253.001E-03
             256         332.885         332.885     5.99011E-03     5.99011E-03     241.486E-03     241.486E-03
             257         332.423         332.423     6.83209E-03     6.83209E-03     227.999E-03     227.999E-03
             258         331.988         331.988     7.33049E-03     7.33049E-03     213.290E-03     213.290E-03
             259         331.582         331.582     7.56240E-03     7.56240E-03     197.955E-03     197.955E-03
             260         331.207         331.207     7.58685E-03     7.58685E-03     182.456E-03     182.456E-03
             261         330.863         330.863     7.45731E-03     7.45731E-03     167.142E-03     167.142E-03
             262         330.548         330.548     7.21506E-03     7.21506E-03     152.268E-03     152.268E-03
             263         330.262         330.262     6.89480E-03     6.89480E-03     138.016E-03     138.016E-03
             264         330.003         330.003     6.52363E-03     6.52363E-03     124.505E-03     124.505E-03
             265         329.771         329.771     6.12295E-03     6.12295E-03     111.809E-03     111.809E-03
             266         329.562         329.562     5.70964E-03     5.70964E-03     99.9615E-03     99.9615E-03
             267         329.376         329.376     5.29624E-03     5.29624E-03     88.9707E-03     88.9707E-03
             268         329.210         329.210     4.89279E-03     4.89279E-03     78.8212E-03     78.8212E-03
             269         329.064         329.064     4.50617E-03     4.50617E-03     69.4819E-03     69.4819E-03
             270         328.936         328.936     4.14210E-03     4.14210E-03     60.9097E-03     60.9097E-03
             271         328.824         328.824     3.80394E-03     3.80394E-03     53.0529E-03     53.0529E-03
             272         328.726         328.726     3.49493E-03     3.49493E-03     45.8538E-03     45.8538E-03
             273         328.642         328.642     3.21616E-03     3.21616E-03     39.2509E-03     39.2509E-03
             274         328.571         328.571     2.96971E-03     2.96971E-03     33.1798E-03     33.1798E-03
             275         328.511         328.511     2.75513E-03     2.75513E-03     27.5747E-03     27.5747E-03
             276         328.462         328.462     2.57427E-03     2.57427E-03     22.3689E-03     22.3689E-03
             277         328.423         328.423     2.42608E-03     2.42608E-03     17.4949E-03     17.4949E-03
             278         328.393         328.393     2.31119E-03     2.31119E-03     12.8864E-03     12.8864E-03
             279         328.372         328.372     2.24352E-03     2.24352E-03     8.46305E-03     8.46305E-03
             280         328.359         328.359     2.17589E-03     2.17589E-03     4.31955E-03     4.31955E-03
             281         328.385         328.385     6.28080E-03     6.28080E-03     4.39640E-03     4.39640E-03
             282         328.437         328.437     18.4911E-03     18.4911E-03     8.32980E-03     8.32980E-03
             283         328.473         328.473     38.2321E-03     38.2321E-03     11.9793E-03     11.9793E-03
             284         328.495         328.495     64.8761E-03     64.8761E-03     15.2785E-03     15.2785E-03
             285         328.504         328.504     97.6311E-03     97.6311E-03     18.1285E-03     18.1285E-03
             286         328.501         328.501     135.558E-03     135.558E-03     20.4789E-03     20.4789E-03
             287         328.488         328.488     177.618E-03     177.618E-03     22.2811E-03     22.2811E-03
             288         328.466         328.466     222.701E-03     222.701E-03     23.5099E-03     23.5099E-03
             289         328.438         328.438     269.656E-03     269.656E-03     24.1501E-03     24.1501E-03
             290         328.405         328.405     317.319E-03     317.319E-03     24.2027E-03     24.2027E-03
             291         328.369         328.369     364.537E-03     364.537E-03     23.6796E-03     23.6796E-03
             292         328.331         328.331     410.191E-03     410.191E-03     22.6022E-03     22.6022E-03
             293         310.313         310.313         90.0634         90.0634        -20.6077        -20.6077
             294         313.540         313.540         82.3522         82.3522        -20.5011        -20.5011
             295         316.677         316.677         74.6283         74.6283        -19.8563        -19.8563
             296         319.650         319.650         67.0505         67.0505        -18.8920        -18.8920
             297         322.387         322.387         59.7417         59.7417        -17.6316        -17.6316
             298         324.839         324.839         52.8080         52.8080        -16.1359        -16.1359
             299         326.978         326.978         46.3285         46.3285        -14.4621        -14.4621
             300         328.783         328.783         40.3619         40.3619        -12.6842        -12.6842
             301         330.267         330.267         34.9331         34.9331        -10.8667        -10.8667
             302         331.437         331.437         30.0501         30.0501        -9.06811        -9.06811
             303         332.330         332.330         25.6984         25.6984        -7.33780        -7.33780
             304         332.968         332.968         21.8522         21.8522        -5.70825        -5.70825
             305         333.393         333.393         18.4776         18.4776        -4.20595        -4.20595
             306         333.631         333.631         15.5348         15.5348        -2.84099        -2.84099
             307         333.717         333.717         12.9849         12.9849        -1.62076        -1.62076
             308         333.675         333.675         10.7861         10.7861    -541.251E-03    -541.251E-03
             309         333.531         333.531         8.90189         8.90189     402.105E-03     402.105E-03
             310         333.304         333.304         7.29439         7.29439         1.22031         1.22031
             311         333.012         333.012         5.93129         5.93129         1.92377         1.92377
             312         332.668         332.668         4.78026         4.78026         2.52593         2.52593
             313         332.286         332.286         3.81351         3.81351         3.03919         3.03919
             314         331.875         331.875         3.00371         3.00371         3.47704         3.47704
             315         331.444         331.444         2.32692         2.32692         3.85190         3.85190
             316         331.001         331.001         1.75975         1.75975         4.17639         4.17639
             317         330.553         330.553         1.28110         1.28110         4.46225         4.46225
             318         330.105         330.105     870.262E-03     870.262E-03         4.72117         4.72117
             319         329.664         329.664     507.841E-03     507.841E-03         4.96432         4.96432
             320         329.239         329.239     174.438E-03     174.438E-03         5.20288         5.20288
             321         328.835         328.835    -148.964E-03    -148.964E-03         5.44785         5.44785
             322         328.465         328.465    -482.029E-03    -482.029E-03         5.71036         5.71036
             323         328.140         328.140    -845.126E-03    -845.126E-03         6.00149         6.00149
             324         327.876         327.876        -1.26025        -1.26025         6.33217         6.33217
             325         327.697         327.697        -1.75153        -1.75153         6.71250         6.71250
             326         327.633         327.633        -2.34606        -2.34606         7.15070         7.15070
             327         327.723         327.723        -3.07474        -3.07474         7.65083         7.65083
             328         328.025         328.025        -3.97215        -3.97215         8.20902         8.20902
             329         328.612         328.612        -5.07647        -5.07647         8.80689         8.80689
             330         329.581         329.581        -6.42364        -6.42364         9.40079         9.40079
             331         331.052         331.052        -8.03886        -8.03886         9.90616         9.90616
             332         333.157         333.157        -9.90551        -9.90551         10.1753         10.1753
             333         336.009         336.009        -11.9236        -11.9236         9.98345         9.98345
             334         339.615         339.615        -13.8137        -13.8137         9.03035         9.03035
             335         331.885         331.885    -45.0539E-03    -45.0539E-03    -516.243E-03    -516.243E-03
             336         332.805         332.805    -56.6661E-03    -56.6661E-03    -415.419E-03    -415.419E-03
             337         333.508         333.508    -63.3140E-03    -63.3140E-03    -296.392E-03    -296.392E-03
             338         333.968         333.968    -65.4809E-03    -65.4809E-03    -169.016E-03    -169.016E-03
             339         334.176         334.176    -64.1412E-03    -64.1412E-03    -41.1285E-03    -41.1285E-03
