********************************************************************************
Field Output Report, written Thu Feb 22 21:47:40 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      3: Step Time =   0.3000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
              25     2.33177E-03     2.33177E-03    -226.433E-06    -226.433E-06     3.22736E-03     3.22736E-03
              26     2.25215E-03     2.25215E-03    -223.762E-06    -223.762E-06    -3.14275E-03    -3.14275E-03
              27     7.47383E-03     7.47383E-03    -1.93889E-03    -1.93889E-03     93.0356E-06     93.0356E-06
              28     625.314E-06     625.314E-06    -2.10550E-03    -2.10550E-03     5.43794E-06     5.43794E-06
              29     3.11546E-03     3.11546E-03    -1.09647E-03    -1.09647E-03    -197.198E-06    -197.198E-06
              30     3.07561E-03     3.07561E-03    -1.06711E-03    -1.06711E-03    -216.931E-06    -216.931E-06
              31     3.04243E-03     3.04243E-03    -1.03900E-03    -1.03900E-03    -218.163E-06    -218.163E-06
              32     3.01664E-03     3.01664E-03    -1.01466E-03    -1.01466E-03    -208.324E-06    -208.324E-06
              33     2.99740E-03     2.99740E-03    -994.626E-06    -994.626E-06    -192.977E-06    -192.977E-06
              34     2.98348E-03     2.98348E-03    -978.608E-06    -978.608E-06    -175.700E-06    -175.700E-06
              35     2.97364E-03     2.97364E-03    -965.985E-06    -965.985E-06    -158.502E-06    -158.502E-06
              36     2.96688E-03     2.96688E-03    -956.141E-06    -956.141E-06    -142.385E-06    -142.385E-06
              37     2.96242E-03     2.96242E-03    -948.532E-06    -948.532E-06    -127.775E-06    -127.775E-06
              38     2.95965E-03     2.95965E-03    -942.711E-06    -942.711E-06    -114.770E-06    -114.770E-06
              39     2.95813E-03     2.95813E-03    -938.321E-06    -938.321E-06    -103.303E-06    -103.303E-06
              40     2.95753E-03     2.95753E-03    -935.078E-06    -935.078E-06    -93.2293E-06    -93.2293E-06
              41     2.95760E-03     2.95760E-03    -932.757E-06    -932.757E-06    -84.3762E-06    -84.3762E-06
              42     2.95815E-03     2.95815E-03    -931.177E-06    -931.177E-06    -76.5714E-06    -76.5714E-06
              43     2.95904E-03     2.95904E-03    -930.194E-06    -930.194E-06    -69.6568E-06    -69.6568E-06
              44     2.96017E-03     2.96017E-03    -929.688E-06    -929.688E-06    -63.4934E-06    -63.4934E-06
              45     2.96146E-03     2.96146E-03    -929.562E-06    -929.562E-06    -57.9632E-06    -57.9632E-06
              46     2.96283E-03     2.96283E-03    -929.737E-06    -929.737E-06    -52.9684E-06    -52.9684E-06
              47     2.96426E-03     2.96426E-03    -930.146E-06    -930.146E-06    -48.4291E-06    -48.4291E-06
              48     2.96569E-03     2.96569E-03    -930.733E-06    -930.733E-06    -44.2804E-06    -44.2804E-06
              49     2.96711E-03     2.96711E-03    -931.453E-06    -931.453E-06    -40.4709E-06    -40.4709E-06
              50     2.96849E-03     2.96849E-03    -932.268E-06    -932.268E-06    -36.9590E-06    -36.9590E-06
              51     2.96981E-03     2.96981E-03    -933.145E-06    -933.145E-06    -33.7118E-06    -33.7118E-06
              52     2.97107E-03     2.97107E-03    -934.058E-06    -934.058E-06    -30.7026E-06    -30.7026E-06
              53     2.97227E-03     2.97227E-03    -934.986E-06    -934.986E-06    -27.9097E-06    -27.9097E-06
              54     2.97338E-03     2.97338E-03    -935.911E-06    -935.911E-06    -25.3152E-06    -25.3152E-06
              55     2.97442E-03     2.97442E-03    -936.820E-06    -936.820E-06    -22.9036E-06    -22.9036E-06
              56     2.97538E-03     2.97538E-03    -937.700E-06    -937.700E-06    -20.6615E-06    -20.6615E-06
              57     2.97627E-03     2.97627E-03    -938.543E-06    -938.543E-06    -18.5767E-06    -18.5767E-06
              58     2.97707E-03     2.97707E-03    -939.341E-06    -939.341E-06    -16.6381E-06    -16.6381E-06
              59     2.97780E-03     2.97780E-03    -940.089E-06    -940.089E-06    -14.8348E-06    -14.8348E-06
              60     2.97846E-03     2.97846E-03    -940.784E-06    -940.784E-06    -13.1565E-06    -13.1565E-06
              61     2.97905E-03     2.97905E-03    -941.423E-06    -941.423E-06    -11.5929E-06    -11.5929E-06
              62     2.97958E-03     2.97958E-03    -942.002E-06    -942.002E-06    -10.1338E-06    -10.1338E-06
              63     2.98004E-03     2.98004E-03    -942.522E-06    -942.522E-06    -8.76900E-06    -8.76900E-06
              64     2.98044E-03     2.98044E-03    -942.981E-06    -942.981E-06    -7.48821E-06    -7.48821E-06
              65     2.98077E-03     2.98077E-03    -943.378E-06    -943.378E-06    -6.28111E-06    -6.28111E-06
              66     2.98106E-03     2.98106E-03    -943.714E-06    -943.714E-06    -5.13731E-06    -5.13731E-06
              67     2.98129E-03     2.98129E-03    -943.989E-06    -943.989E-06    -4.04635E-06    -4.04635E-06
              68     2.98146E-03     2.98146E-03    -944.203E-06    -944.203E-06    -2.99773E-06    -2.99773E-06
              69     2.98159E-03     2.98159E-03    -944.355E-06    -944.355E-06    -1.98090E-06    -1.98090E-06
              70     2.98166E-03     2.98166E-03    -944.447E-06    -944.447E-06    -987.977E-09    -987.977E-09
              71     2.98218E-03     2.98218E-03    -945.003E-06    -945.003E-06    -538.565E-09    -538.565E-09
              72     2.98265E-03     2.98265E-03    -945.523E-06    -945.523E-06    -564.043E-09    -564.043E-09
              73     2.98311E-03     2.98311E-03    -946.053E-06    -946.053E-06    -576.465E-09    -576.465E-09
              74     2.98354E-03     2.98354E-03    -946.578E-06    -946.578E-06    -575.162E-09    -575.162E-09
              75     2.98393E-03     2.98393E-03    -947.082E-06    -947.082E-06    -559.875E-09    -559.875E-09
              76     2.98426E-03     2.98426E-03    -947.551E-06    -947.551E-06    -530.570E-09    -530.570E-09
              77     2.98450E-03     2.98450E-03    -947.968E-06    -947.968E-06    -487.615E-09    -487.615E-09
              78     2.98463E-03     2.98463E-03    -948.319E-06    -948.319E-06    -431.612E-09    -431.612E-09
              79     2.98464E-03     2.98464E-03    -948.589E-06    -948.589E-06    -363.724E-09    -363.724E-09
              80     2.98452E-03     2.98452E-03    -948.767E-06    -948.767E-06    -285.154E-09    -285.154E-09
              81     2.98425E-03     2.98425E-03    -948.840E-06    -948.840E-06    -198.266E-09    -198.266E-09
              82     2.98382E-03     2.98382E-03    -948.802E-06    -948.802E-06    -104.639E-09    -104.639E-09
              83     2.98360E-03     2.98360E-03    -948.766E-06    -948.766E-06    -102.796E-09    -102.796E-09
              84     2.98371E-03     2.98371E-03    -948.801E-06    -948.801E-06    -201.400E-09    -201.400E-09
              85     2.98390E-03     2.98390E-03    -948.861E-06    -948.861E-06    -306.684E-09    -306.684E-09
              86     2.98417E-03     2.98417E-03    -948.946E-06    -948.946E-06    -416.391E-09    -416.391E-09
              87     2.98452E-03     2.98452E-03    -949.057E-06    -949.057E-06    -532.443E-09    -532.443E-09
              88     2.98497E-03     2.98497E-03    -949.197E-06    -949.197E-06    -656.423E-09    -656.423E-09
              89     2.98551E-03     2.98551E-03    -949.367E-06    -949.367E-06    -789.950E-09    -789.950E-09
              90     2.98615E-03     2.98615E-03    -949.570E-06    -949.570E-06    -934.617E-09    -934.617E-09
              91     2.98691E-03     2.98691E-03    -949.809E-06    -949.809E-06    -1.09200E-06    -1.09200E-06
              92     2.98779E-03     2.98779E-03    -950.086E-06    -950.086E-06    -1.26364E-06    -1.26364E-06
              93     2.98880E-03     2.98880E-03    -950.406E-06    -950.406E-06    -1.45101E-06    -1.45101E-06
              94     2.98997E-03     2.98997E-03    -950.772E-06    -950.772E-06    -1.65551E-06    -1.65551E-06
              95     2.99129E-03     2.99129E-03    -951.189E-06    -951.189E-06    -1.87836E-06    -1.87836E-06
              96     2.99278E-03     2.99278E-03    -951.661E-06    -951.661E-06    -2.12062E-06    -2.12062E-06
              97     2.99447E-03     2.99447E-03    -952.194E-06    -952.194E-06    -2.38303E-06    -2.38303E-06
              98     2.99635E-03     2.99635E-03    -952.791E-06    -952.791E-06    -2.66598E-06    -2.66598E-06
              99     2.99846E-03     2.99846E-03    -953.457E-06    -953.457E-06    -2.96931E-06    -2.96931E-06
             100     3.00080E-03     3.00080E-03    -954.199E-06    -954.199E-06    -3.29221E-06    -3.29221E-06
             101     3.00339E-03     3.00339E-03    -955.020E-06    -955.020E-06    -3.63295E-06    -3.63295E-06
             102     3.00624E-03     3.00624E-03    -955.925E-06    -955.925E-06    -3.98869E-06    -3.98869E-06
             103     3.00937E-03     3.00937E-03    -956.917E-06    -956.917E-06    -4.35513E-06    -4.35513E-06
             104     3.01277E-03     3.01277E-03    -957.998E-06    -957.998E-06    -4.72620E-06    -4.72620E-06
             105     3.01644E-03     3.01644E-03    -959.169E-06    -959.169E-06    -5.09356E-06    -5.09356E-06
             106     3.02039E-03     3.02039E-03    -960.429E-06    -960.429E-06    -5.44623E-06    -5.44623E-06
             107     3.02459E-03     3.02459E-03    -961.771E-06    -961.771E-06    -5.76998E-06    -5.76998E-06
             108     3.02901E-03     3.02901E-03    -963.190E-06    -963.190E-06    -6.04688E-06    -6.04688E-06
             109     3.03362E-03     3.03362E-03    -964.671E-06    -964.671E-06    -6.25478E-06    -6.25478E-06
             110     3.03836E-03     3.03836E-03    -966.195E-06    -966.195E-06    -6.36695E-06    -6.36695E-06
             111     3.04313E-03     3.04313E-03    -967.738E-06    -967.738E-06    -6.35199E-06    -6.35199E-06
             112     3.04783E-03     3.04783E-03    -969.265E-06    -969.265E-06    -6.17398E-06    -6.17398E-06
             113     3.05232E-03     3.05232E-03    -970.733E-06    -970.733E-06    -5.79361E-06    -5.79361E-06
             114     3.05644E-03     3.05644E-03    -972.089E-06    -972.089E-06    -5.16952E-06    -5.16952E-06
             115     3.05999E-03     3.05999E-03    -973.271E-06    -973.271E-06    -4.26178E-06    -4.26178E-06
             116     3.06274E-03     3.06274E-03    -974.204E-06    -974.204E-06    -3.03534E-06    -3.03534E-06
             117     3.06445E-03     3.06445E-03    -974.806E-06    -974.806E-06    -1.46686E-06    -1.46686E-06
             118     3.06485E-03     3.06485E-03    -974.992E-06    -974.992E-06     449.134E-09     449.134E-09
             119     3.06369E-03     3.06369E-03    -974.675E-06    -974.675E-06     2.69068E-06     2.69068E-06
             120     3.06074E-03     3.06074E-03    -973.777E-06    -973.777E-06     5.20090E-06     5.20090E-06
             121     3.05585E-03     3.05585E-03    -972.236E-06    -972.236E-06     7.88025E-06     7.88025E-06
             122     3.04892E-03     3.04892E-03    -970.021E-06    -970.021E-06     10.5827E-06     10.5827E-06
             123     3.04002E-03     3.04002E-03    -967.141E-06    -967.141E-06     13.1205E-06     13.1205E-06
             124     3.02935E-03     3.02935E-03    -963.658E-06    -963.658E-06     15.2579E-06     15.2579E-06
             125     3.01876E-03     3.01876E-03    -960.460E-06    -960.460E-06     30.9055E-06     30.9055E-06
             126     3.02491E-03     3.02491E-03    -963.357E-06    -963.357E-06     55.5958E-06     55.5958E-06
             127     3.03226E-03     3.03226E-03    -967.236E-06    -967.236E-06     73.9162E-06     73.9162E-06
             128     3.04075E-03     3.04075E-03    -972.177E-06    -972.177E-06     87.3671E-06     87.3671E-06
             129     3.05048E-03     3.05048E-03    -978.451E-06    -978.451E-06     96.9207E-06     96.9207E-06
             130     3.06173E-03     3.06173E-03    -986.490E-06    -986.490E-06     102.895E-06     102.895E-06
             131     3.07480E-03     3.07480E-03    -996.870E-06    -996.870E-06     104.881E-06     104.881E-06
             132     3.09000E-03     3.09000E-03    -1.01027E-03    -1.01027E-03     101.586E-06     101.586E-06
             133     3.10741E-03     3.10741E-03    -1.02737E-03    -1.02737E-03     90.4881E-06     90.4881E-06
             134     3.12653E-03     3.12653E-03    -1.04859E-03    -1.04859E-03     67.5404E-06     67.5404E-06
             135     3.14560E-03     3.14560E-03    -1.07348E-03    -1.07348E-03     26.9570E-06     26.9570E-06
             136     3.16048E-03     3.16048E-03    -1.09964E-03    -1.09964E-03    -37.4225E-06    -37.4225E-06
             137     3.11693E-03     3.11693E-03    -1.09665E-03    -1.09665E-03     191.005E-06     191.005E-06
             138     3.07746E-03     3.07746E-03    -1.06779E-03    -1.06779E-03     211.846E-06     211.846E-06
             139     3.04446E-03     3.04446E-03    -1.04001E-03    -1.04001E-03     214.358E-06     214.358E-06
             140     3.01861E-03     3.01861E-03    -1.01579E-03    -1.01579E-03     205.737E-06     205.737E-06
             141     2.99917E-03     2.99917E-03    -995.722E-06    -995.722E-06     191.369E-06     191.369E-06
             142     2.98498E-03     2.98498E-03    -979.584E-06    -979.584E-06     174.802E-06     174.802E-06
             143     2.97489E-03     2.97489E-03    -966.814E-06    -966.814E-06     158.077E-06     158.077E-06
             144     2.96791E-03     2.96791E-03    -956.828E-06    -956.828E-06     142.265E-06     142.265E-06
             145     2.96325E-03     2.96325E-03    -949.092E-06    -949.092E-06     127.843E-06     127.843E-06
             146     2.96032E-03     2.96032E-03    -943.164E-06    -943.164E-06     114.949E-06     114.949E-06
             147     2.95868E-03     2.95868E-03    -938.687E-06    -938.687E-06     103.544E-06     103.544E-06
             148     2.95797E-03     2.95797E-03    -935.374E-06    -935.374E-06     93.4980E-06     93.4980E-06
             149     2.95796E-03     2.95796E-03    -932.998E-06    -932.998E-06     84.6529E-06     84.6529E-06
             150     2.95844E-03     2.95844E-03    -931.374E-06    -931.374E-06     76.8435E-06     76.8435E-06
             151     2.95929E-03     2.95929E-03    -930.355E-06    -930.355E-06     69.9167E-06     69.9167E-06
             152     2.96037E-03     2.96037E-03    -929.821E-06    -929.821E-06     63.7366E-06     63.7366E-06
             153     2.96163E-03     2.96163E-03    -929.673E-06    -929.673E-06     58.1876E-06     58.1876E-06
             154     2.96298E-03     2.96298E-03    -929.829E-06    -929.829E-06     53.1731E-06     53.1731E-06
             155     2.96438E-03     2.96438E-03    -930.224E-06    -930.224E-06     48.6140E-06     48.6140E-06
             156     2.96579E-03     2.96579E-03    -930.799E-06    -930.799E-06     44.4463E-06     44.4463E-06
             157     2.96719E-03     2.96719E-03    -931.509E-06    -931.509E-06     40.6186E-06     40.6186E-06
             158     2.96856E-03     2.96856E-03    -932.315E-06    -932.315E-06     37.0897E-06     37.0897E-06
             159     2.96987E-03     2.96987E-03    -933.185E-06    -933.185E-06     33.8266E-06     33.8266E-06
             160     2.97113E-03     2.97113E-03    -934.093E-06    -934.093E-06     30.8029E-06     30.8029E-06
             161     2.97231E-03     2.97231E-03    -935.016E-06    -935.016E-06     27.9969E-06     27.9969E-06
             162     2.97342E-03     2.97342E-03    -935.937E-06    -935.937E-06     25.3904E-06     25.3904E-06
             163     2.97445E-03     2.97445E-03    -936.842E-06    -936.842E-06     22.9680E-06     22.9680E-06
             164     2.97541E-03     2.97541E-03    -937.718E-06    -937.718E-06     20.7164E-06     20.7164E-06
             165     2.97629E-03     2.97629E-03    -938.558E-06    -938.558E-06     18.6231E-06     18.6231E-06
             166     2.97709E-03     2.97709E-03    -939.354E-06    -939.354E-06     16.6770E-06     16.6770E-06
             167     2.97782E-03     2.97782E-03    -940.100E-06    -940.100E-06     14.8671E-06     14.8671E-06
             168     2.97848E-03     2.97848E-03    -940.793E-06    -940.793E-06     13.1831E-06     13.1831E-06
             169     2.97906E-03     2.97906E-03    -941.430E-06    -941.430E-06     11.6145E-06     11.6145E-06
             170     2.97958E-03     2.97958E-03    -942.008E-06    -942.008E-06     10.1511E-06     10.1511E-06
             171     2.98004E-03     2.98004E-03    -942.526E-06    -942.526E-06     8.78263E-06     8.78263E-06
             172     2.98044E-03     2.98044E-03    -942.984E-06    -942.984E-06     7.49874E-06     7.49874E-06
             173     2.98078E-03     2.98078E-03    -943.381E-06    -943.381E-06     6.28906E-06     6.28906E-06
             174     2.98106E-03     2.98106E-03    -943.716E-06    -943.716E-06     5.14312E-06     5.14312E-06
             175     2.98129E-03     2.98129E-03    -943.990E-06    -943.990E-06     4.05040E-06     4.05040E-06
             176     2.98146E-03     2.98146E-03    -944.203E-06    -944.203E-06     3.00035E-06     3.00035E-06
             177     2.98159E-03     2.98159E-03    -944.355E-06    -944.355E-06     1.98234E-06     1.98234E-06
             178     2.98166E-03     2.98166E-03    -944.446E-06    -944.446E-06     988.407E-09     988.407E-09
             179     2.98118E-03     2.98118E-03    -943.939E-06    -943.939E-06     434.846E-09     434.846E-09
             180     2.98070E-03     2.98070E-03    -943.451E-06    -943.451E-06     355.273E-09     355.273E-09
             181     2.98033E-03     2.98033E-03    -943.067E-06    -943.067E-06     263.241E-09     263.241E-09
             182     2.98006E-03     2.98006E-03    -942.802E-06    -942.802E-06     161.972E-09     161.972E-09
             183     2.97993E-03     2.97993E-03    -942.666E-06    -942.666E-06     54.9919E-09     54.9919E-09
             184     2.97993E-03     2.97993E-03    -942.666E-06    -942.666E-06    -53.9706E-09    -53.9706E-09
             185     2.98006E-03     2.98006E-03    -942.802E-06    -942.802E-06    -161.099E-09    -161.099E-09
             186     2.98033E-03     2.98033E-03    -943.067E-06    -943.067E-06    -262.689E-09    -262.689E-09
             187     2.98070E-03     2.98070E-03    -943.452E-06    -943.452E-06    -355.073E-09    -355.073E-09
             188     2.98118E-03     2.98118E-03    -943.940E-06    -943.940E-06    -434.760E-09    -434.760E-09
             189     2.45704E-03     2.45704E-03    -750.125E-06    -750.125E-06     432.626E-06     432.626E-06
             190     2.66165E-03     2.66165E-03    -888.582E-06    -888.582E-06     679.406E-06     679.406E-06
             191     2.88321E-03     2.88321E-03    -1.02810E-03    -1.02810E-03     690.595E-06     690.595E-06
             192     3.04835E-03     3.04835E-03    -1.11707E-03    -1.11707E-03     548.009E-06     548.009E-06
             193     3.13950E-03     3.13950E-03    -1.14890E-03    -1.14890E-03     358.500E-06     358.500E-06
             194     3.12298E-03     3.12298E-03    -1.14345E-03    -1.14345E-03    -396.120E-06    -396.120E-06
             195     2.98753E-03     2.98753E-03    -1.08521E-03    -1.08521E-03    -608.950E-06    -608.950E-06
             196     2.75452E-03     2.75452E-03    -947.682E-06    -947.682E-06    -693.771E-06    -693.771E-06
             197     2.50216E-03     2.50216E-03    -780.825E-06    -780.825E-06    -487.499E-06    -487.499E-06
             198     3.00796E-03     3.00796E-03    -957.140E-06    -957.140E-06    -25.7287E-06    -25.7287E-06
             199     3.01482E-03     3.01482E-03    -960.472E-06    -960.472E-06    -45.5621E-06    -45.5621E-06
             200     3.02319E-03     3.02319E-03    -965.002E-06    -965.002E-06    -59.4342E-06    -59.4342E-06
             201     3.03294E-03     3.03294E-03    -970.772E-06    -970.772E-06    -68.9569E-06    -68.9569E-06
             202     3.04414E-03     3.04414E-03    -978.015E-06    -978.015E-06    -75.1709E-06    -75.1709E-06
             203     3.05699E-03     3.05699E-03    -987.128E-06    -987.128E-06    -78.4443E-06    -78.4443E-06
             204     3.07176E-03     3.07176E-03    -998.650E-06    -998.650E-06    -78.3996E-06    -78.3996E-06
             205     3.08871E-03     3.08871E-03    -1.01323E-03    -1.01323E-03    -73.7571E-06    -73.7571E-06
             206     3.10788E-03     3.10788E-03    -1.03152E-03    -1.03152E-03    -61.9934E-06    -61.9934E-06
             207     3.12871E-03     3.12871E-03    -1.05389E-03    -1.05389E-03    -39.0329E-06    -39.0329E-06
             208     3.14940E-03     3.14940E-03    -1.07989E-03    -1.07989E-03     953.148E-09     953.148E-09
             209     3.16577E-03     3.16577E-03    -1.10710E-03    -1.10710E-03     64.2663E-06     64.2663E-06
             210     3.24971E-03     3.24971E-03    -1.15313E-03    -1.15313E-03     14.1693E-06     14.1693E-06
             211     3.26745E-03     3.26745E-03    -1.09403E-03    -1.09403E-03    -170.611E-06    -170.611E-06
             212     3.22187E-03     3.22187E-03    -952.991E-06    -952.991E-06    -301.931E-06    -301.931E-06
             213     3.13601E-03     3.13601E-03    -781.385E-06    -781.385E-06    -245.157E-06    -245.157E-06
             214     3.13476E-03     3.13476E-03    -779.725E-06    -779.725E-06     264.445E-06     264.445E-06
             215     3.21931E-03     3.21931E-03    -949.622E-06    -949.622E-06     321.807E-06     321.807E-06
             216     3.26356E-03     3.26356E-03    -1.08897E-03    -1.08897E-03     191.594E-06     191.594E-06
             217     3.24447E-03     3.24447E-03    -1.14645E-03    -1.14645E-03     8.36358E-06     8.36358E-06
             218     2.99935E-03     2.99935E-03    -953.738E-06    -953.738E-06     17.1435E-06     17.1435E-06
             219     2.98202E-03     2.98202E-03    -947.956E-06    -947.956E-06     15.7245E-06     15.7245E-06
             220     2.96726E-03     2.96726E-03    -943.015E-06    -943.015E-06     12.2419E-06     12.2419E-06
             221     2.95707E-03     2.95707E-03    -939.599E-06    -939.599E-06     7.06485E-06     7.06485E-06
             222     2.95285E-03     2.95285E-03    -938.196E-06    -938.196E-06     941.234E-09     941.234E-09
             223     2.95508E-03     2.95508E-03    -938.975E-06    -938.975E-06    -5.14999E-06    -5.14999E-06
             224     2.96322E-03     2.96322E-03    -941.746E-06    -941.746E-06    -10.2299E-06    -10.2299E-06
             225     2.97579E-03     2.97579E-03    -945.999E-06    -945.999E-06    -13.5508E-06    -13.5508E-06
             226     2.99073E-03     2.99073E-03    -951.027E-06    -951.027E-06    -14.7434E-06    -14.7434E-06
             227     3.16005E-03     3.16005E-03    -1.09971E-03    -1.09971E-03     38.3222E-06     38.3222E-06
             228     3.14531E-03     3.14531E-03    -1.07360E-03    -1.07360E-03    -26.3087E-06    -26.3087E-06
             229     3.12634E-03     3.12634E-03    -1.04875E-03    -1.04875E-03    -66.9870E-06    -66.9870E-06
             230     3.10730E-03     3.10730E-03    -1.02757E-03    -1.02757E-03    -90.0001E-06    -90.0001E-06
             231     3.08997E-03     3.08997E-03    -1.01050E-03    -1.01050E-03    -101.173E-06    -101.173E-06
             232     3.07484E-03     3.07484E-03    -997.112E-06    -997.112E-06    -104.558E-06    -104.558E-06
             233     3.06182E-03     3.06182E-03    -986.723E-06    -986.723E-06    -102.659E-06    -102.659E-06
             234     3.05062E-03     3.05062E-03    -978.660E-06    -978.660E-06    -96.7552E-06    -96.7552E-06
             235     3.04094E-03     3.04094E-03    -972.359E-06    -972.359E-06    -87.2498E-06    -87.2498E-06
             236     3.03253E-03     3.03253E-03    -967.397E-06    -967.397E-06    -73.8279E-06    -73.8279E-06
             237     3.02528E-03     3.02528E-03    -963.515E-06    -963.515E-06    -55.5294E-06    -55.5294E-06
             238     3.01927E-03     3.01927E-03    -960.640E-06    -960.640E-06    -30.8778E-06    -30.8778E-06
             239     3.02953E-03     3.02953E-03    -963.713E-06    -963.713E-06    -15.2415E-06    -15.2415E-06
             240     3.04018E-03     3.04018E-03    -967.192E-06    -967.192E-06    -13.0997E-06    -13.0997E-06
             241     3.04907E-03     3.04907E-03    -970.067E-06    -970.067E-06    -10.5612E-06    -10.5612E-06
             242     3.05597E-03     3.05597E-03    -972.277E-06    -972.277E-06    -7.85854E-06    -7.85854E-06
             243     3.06086E-03     3.06086E-03    -973.812E-06    -973.812E-06    -5.17963E-06    -5.17963E-06
             244     3.06379E-03     3.06379E-03    -974.706E-06    -974.706E-06    -2.67067E-06    -2.67067E-06
             245     3.06493E-03     3.06493E-03    -975.018E-06    -975.018E-06    -430.790E-09    -430.790E-09
             246     3.06452E-03     3.06452E-03    -974.828E-06    -974.828E-06     1.48312E-06     1.48312E-06
             247     3.06280E-03     3.06280E-03    -974.222E-06    -974.222E-06     3.04944E-06     3.04944E-06
             248     3.06004E-03     3.06004E-03    -973.286E-06    -973.286E-06     4.27372E-06     4.27372E-06
             249     3.05648E-03     3.05648E-03    -972.102E-06    -972.102E-06     5.17949E-06     5.17949E-06
             250     3.05236E-03     3.05236E-03    -970.743E-06    -970.743E-06     5.80180E-06     5.80180E-06
