********************************************************************************
Field Output Report, written Thu Feb 22 21:47:41 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      7: Step Time =   0.7000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              33     1.14591E+03     1.14591E+03        -17.4592        -17.4592        -28.1530        -28.1530
              34     1.14218E+03     1.14218E+03        -12.5496        -12.5496        -25.6016        -25.6016
              35     1.13974E+03     1.13974E+03        -8.53252        -8.53252        -23.0735        -23.0735
              36     1.13822E+03     1.13822E+03        -5.28073        -5.28073        -20.7108        -20.7108
              37     1.13737E+03     1.13737E+03        -2.66800        -2.66800        -18.5729        -18.5729
              38     1.13700E+03     1.13700E+03    -585.230E-03    -585.230E-03        -16.6723        -16.6723
              39     1.13697E+03     1.13697E+03         1.05963         1.05963        -14.9981        -14.9981
              40     1.13716E+03     1.13716E+03         2.34224         2.34224        -13.5281        -13.5281
              41     1.13752E+03     1.13752E+03         3.32497         3.32497        -12.2368        -12.2368
              42     1.13798E+03     1.13798E+03         4.05929         4.05929        -11.0988        -11.0988
              43     1.13850E+03     1.13850E+03         4.58801         4.58801        -10.0909        -10.0909
              44     1.13905E+03     1.13905E+03         4.94696         4.94696        -9.19263        -9.19263
              45     1.13962E+03     1.13962E+03         5.16635         5.16635        -8.38692        -8.38692
              46     1.14019E+03     1.14019E+03         5.27180         5.27180        -7.65943        -7.65943
              47     1.14074E+03     1.14074E+03         5.28507         5.28507        -6.99851        -6.99851
              48     1.14127E+03     1.14127E+03         5.22469         5.22469        -6.39477        -6.39477
              49     1.14178E+03     1.14178E+03         5.10646         5.10646        -5.84067        -5.84067
              50     1.14225E+03     1.14225E+03         4.94380         4.94380        -5.33018        -5.33018
              51     1.14270E+03     1.14270E+03         4.74812         4.74812        -4.85849        -4.85849
              52     1.14311E+03     1.14311E+03         4.52904         4.52904        -4.42171        -4.42171
              53     1.14349E+03     1.14349E+03         4.29466         4.29466        -4.01667        -4.01667
              54     1.14384E+03     1.14384E+03         4.05179         4.05179        -3.64072        -3.64072
              55     1.14416E+03     1.14416E+03         3.80605         3.80605        -3.29160        -3.29160
              56     1.14445E+03     1.14445E+03         3.56211         3.56211        -2.96734        -2.96734
              57     1.14471E+03     1.14471E+03         3.32377         3.32377        -2.66613        -2.66613
              58     1.14494E+03     1.14494E+03         3.09415         3.09415        -2.38633        -2.38633
              59     1.14515E+03     1.14515E+03         2.87572         2.87572        -2.12634        -2.12634
              60     1.14533E+03     1.14533E+03         2.67047         2.67047        -1.88462        -1.88462
              61     1.14550E+03     1.14550E+03         2.47995         2.47995        -1.65967        -1.65967
              62     1.14564E+03     1.14564E+03         2.30536         2.30536        -1.44999        -1.44999
              63     1.14576E+03     1.14576E+03         2.14761         2.14761        -1.25406        -1.25406
              64     1.14587E+03     1.14587E+03         2.00738         2.00738        -1.07040        -1.07040
              65     1.14596E+03     1.14596E+03         1.88517         1.88517    -897.476E-03    -897.476E-03
              66     1.14603E+03     1.14603E+03         1.78133         1.78133    -733.779E-03    -733.779E-03
              67     1.14609E+03     1.14609E+03         1.69612         1.69612    -577.779E-03    -577.779E-03
              68     1.14614E+03     1.14614E+03         1.62970         1.62970    -427.942E-03    -427.942E-03
              69     1.14617E+03     1.14617E+03         1.58217         1.58217    -282.735E-03    -282.735E-03
              70     1.14619E+03     1.14619E+03         1.55356         1.55356    -141.002E-03    -141.002E-03
              71     1.14633E+03     1.14633E+03         1.39007         1.39007    -76.8485E-03    -76.8485E-03
              72     1.14646E+03     1.14646E+03         1.23576         1.23576    -80.4692E-03    -80.4692E-03
              73     1.14658E+03     1.14658E+03         1.07619         1.07619    -82.2242E-03    -82.2242E-03
              74     1.14669E+03     1.14669E+03     915.101E-03     915.101E-03    -82.0192E-03    -82.0192E-03
              75     1.14678E+03     1.14678E+03     756.384E-03     756.384E-03    -79.8184E-03    -79.8184E-03
              76     1.14686E+03     1.14686E+03     603.956E-03     603.956E-03    -75.6187E-03    -75.6187E-03
              77     1.14690E+03     1.14690E+03     461.688E-03     461.688E-03    -69.4747E-03    -69.4747E-03
              78     1.14691E+03     1.14691E+03     333.308E-03     333.308E-03    -61.4745E-03    -61.4745E-03
              79     1.14688E+03     1.14688E+03     222.293E-03     222.293E-03    -51.7864E-03    -51.7864E-03
              80     1.14680E+03     1.14680E+03     131.786E-03     131.786E-03    -40.5847E-03    -40.5847E-03
              81     1.14668E+03     1.14668E+03     64.4242E-03     64.4242E-03    -28.2088E-03    -28.2088E-03
              82     1.14650E+03     1.14650E+03     22.2878E-03     22.2878E-03    -14.8852E-03    -14.8852E-03
              83     1.14641E+03     1.14641E+03     7.91823E-03     7.91823E-03    -14.6155E-03    -14.6155E-03
              84     1.14646E+03     1.14646E+03     8.14744E-03     8.14744E-03    -28.6338E-03    -28.6338E-03
              85     1.14653E+03     1.14653E+03     8.37713E-03     8.37713E-03    -43.6128E-03    -43.6128E-03
              86     1.14663E+03     1.14663E+03     8.76668E-03     8.76668E-03    -59.2309E-03    -59.2309E-03
              87     1.14676E+03     1.14676E+03     9.26821E-03     9.26821E-03    -75.7666E-03    -75.7666E-03
              88     1.14693E+03     1.14693E+03     9.87936E-03     9.87936E-03    -93.4488E-03    -93.4488E-03
              89     1.14713E+03     1.14713E+03     10.6027E-03     10.6027E-03    -112.513E-03    -112.513E-03
              90     1.14738E+03     1.14738E+03     11.4316E-03     11.4316E-03    -133.190E-03    -133.190E-03
              91     1.14766E+03     1.14766E+03     12.3660E-03     12.3660E-03    -155.709E-03    -155.709E-03
              92     1.14800E+03     1.14800E+03     13.3982E-03     13.3982E-03    -180.297E-03    -180.297E-03
              93     1.14838E+03     1.14838E+03     14.5225E-03     14.5225E-03    -207.170E-03    -207.170E-03
              94     1.14882E+03     1.14882E+03     15.7269E-03     15.7269E-03    -236.531E-03    -236.531E-03
              95     1.14932E+03     1.14932E+03     16.9974E-03     16.9974E-03    -268.567E-03    -268.567E-03
              96     1.14988E+03     1.14988E+03     18.3133E-03     18.3133E-03    -303.433E-03    -303.433E-03
              97     1.15052E+03     1.15052E+03     19.6474E-03     19.6474E-03    -341.247E-03    -341.247E-03
              98     1.15124E+03     1.15124E+03     20.9644E-03     20.9644E-03    -382.072E-03    -382.072E-03
              99     1.15204E+03     1.15204E+03     22.2162E-03     22.2162E-03    -425.897E-03    -425.897E-03
             100     1.15293E+03     1.15293E+03     23.3443E-03     23.3443E-03    -472.616E-03    -472.616E-03
             101     1.15391E+03     1.15391E+03     24.2686E-03     24.2686E-03    -521.996E-03    -521.996E-03
             102     1.15500E+03     1.15500E+03     24.8960E-03     24.8960E-03    -573.643E-03    -573.643E-03
             103     1.15619E+03     1.15619E+03     25.0985E-03     25.0985E-03    -626.954E-03    -626.954E-03
             104     1.15748E+03     1.15748E+03     24.7354E-03     24.7354E-03    -681.070E-03    -681.070E-03
             105     1.15889E+03     1.15889E+03     23.6117E-03     23.6117E-03    -734.812E-03    -734.812E-03
             106     1.16039E+03     1.16039E+03     21.5277E-03     21.5277E-03    -786.612E-03    -786.612E-03
             107     1.16200E+03     1.16200E+03     18.2043E-03     18.2043E-03    -834.436E-03    -834.436E-03
             108     1.16369E+03     1.16369E+03     13.3827E-03     13.3827E-03    -875.713E-03    -875.713E-03
             109     1.16546E+03     1.16546E+03     6.70100E-03     6.70100E-03    -907.256E-03    -907.256E-03
             110     1.16727E+03     1.16727E+03    -2.12799E-03    -2.12799E-03    -925.207E-03    -925.207E-03
             111     1.16911E+03     1.16911E+03    -13.4962E-03    -13.4962E-03    -925.022E-03    -925.022E-03
             112     1.17092E+03     1.17092E+03    -27.6231E-03    -27.6231E-03    -901.485E-03    -901.485E-03
             113     1.17265E+03     1.17265E+03    -44.7694E-03    -44.7694E-03    -848.868E-03    -848.868E-03
             114     1.17425E+03     1.17425E+03    -64.8848E-03    -64.8848E-03    -761.114E-03    -761.114E-03
             115     1.17563E+03     1.17563E+03    -87.7666E-03    -87.7666E-03    -632.340E-03    -632.340E-03
             116     1.17671E+03     1.17671E+03    -112.766E-03    -112.766E-03    -457.333E-03    -457.333E-03
             117     1.17739E+03     1.17739E+03    -138.722E-03    -138.722E-03    -232.541E-03    -232.541E-03
             118     1.17758E+03     1.17758E+03    -164.001E-03    -164.001E-03     43.0364E-03     43.0364E-03
             119     1.17717E+03     1.17717E+03    -186.064E-03    -186.064E-03     366.433E-03     366.433E-03
             120     1.17608E+03     1.17608E+03    -202.132E-03    -202.132E-03     729.615E-03     729.615E-03
             121     1.17425E+03     1.17425E+03    -208.527E-03    -208.527E-03         1.11832         1.11832
             122     1.17164E+03     1.17164E+03    -201.972E-03    -201.972E-03         1.51147         1.51147
             123     1.16827E+03     1.16827E+03    -179.444E-03    -179.444E-03         1.88179         1.88179
             124     1.16423E+03     1.16423E+03    -138.879E-03    -138.879E-03         2.19495         2.19495
             125     1.16016E+03     1.16016E+03    -208.692E-03    -208.692E-03         4.45622         4.45622
             126     1.16236E+03     1.16236E+03    -609.452E-03    -609.452E-03         8.01451         8.01451
             127     1.16495E+03     1.16495E+03        -1.26978        -1.26978         10.6511         10.6511
             128     1.16788E+03     1.16788E+03        -2.23241        -2.23241         12.5808         12.5808
             129     1.17117E+03     1.17117E+03        -3.59545        -3.59545         13.9420         13.9420
             130     1.17487E+03     1.17487E+03        -5.50794        -5.50794         14.7783         14.7783
             131     1.17902E+03     1.17902E+03        -8.16979        -8.16979         15.0279         15.0279
             132     1.18367E+03     1.18367E+03        -11.8279        -11.8279         14.5003         14.5003
             133     1.18875E+03     1.18875E+03        -16.7589        -16.7589         12.8276         12.8276
             134     1.19398E+03     1.19398E+03        -23.1965        -23.1965         9.42165         9.42165
             135     1.19866E+03     1.19866E+03        -31.1872        -31.1872         3.44668         3.44668
             136     1.20135E+03     1.20135E+03        -40.2572        -40.2572        -5.98017        -5.98017
             137     1.18297E+03     1.18297E+03        -44.7132        -44.7132         28.2158         28.2158
             138     1.17005E+03     1.17005E+03        -37.7406        -37.7406         31.1310         31.1310
             139     1.15975E+03     1.15975E+03        -30.3758        -30.3758         31.3986         31.3986
             140     1.15205E+03     1.15205E+03        -23.5771        -23.5771         30.0693         30.0693
             141     1.14652E+03     1.14652E+03        -17.6864        -17.6864         27.9241         27.9241
             142     1.14269E+03     1.14269E+03        -12.7603        -12.7603         25.4748         25.4748
             143     1.14016E+03     1.14016E+03        -8.71532        -8.71532         23.0145         23.0145
             144     1.13856E+03     1.13856E+03        -5.43370        -5.43370         20.6955         20.6955
             145     1.13765E+03     1.13765E+03        -2.79322        -2.79322         18.5844         18.5844
             146     1.13723E+03     1.13723E+03    -686.619E-03    -686.619E-03         16.6995         16.6995
             147     1.13715E+03     1.13715E+03     978.030E-03     978.030E-03         15.0338         15.0338
             148     1.13731E+03     1.13731E+03         2.27661         2.27661         13.5676         13.5676
             149     1.13764E+03     1.13764E+03         3.27209         3.27209         12.2773         12.2773
             150     1.13808E+03     1.13808E+03         4.01648         4.01648         11.1385         11.1385
             151     1.13858E+03     1.13858E+03         4.55311         4.55311         10.1287         10.1287
             152     1.13912E+03     1.13912E+03         4.91830         4.91830         9.22800         9.22800
             153     1.13968E+03     1.13968E+03         5.14261         5.14261         8.41949         8.41949
             154     1.14024E+03     1.14024E+03         5.25196         5.25196         7.68910         7.68910
             155     1.14078E+03     1.14078E+03         5.26834         5.26834         7.02530         7.02530
             156     1.14131E+03     1.14131E+03         5.21048         5.21048         6.41876         6.41876
             157     1.14181E+03     1.14181E+03         5.09430         5.09430         5.86200         5.86200
             158     1.14228E+03     1.14228E+03         4.93335         4.93335         5.34903         5.34903
             159     1.14272E+03     1.14272E+03         4.73910         4.73910         4.87505         4.87505
             160     1.14313E+03     1.14313E+03         4.52123         4.52123         4.43617         4.43617
             161     1.14351E+03     1.14351E+03         4.28791         4.28791         4.02921         4.02921
             162     1.14385E+03     1.14385E+03         4.04595         4.04595         3.65153         3.65153
             163     1.14417E+03     1.14417E+03         3.80100         3.80100         3.30086         3.30086
             164     1.14446E+03     1.14446E+03         3.55776         3.55776         2.97521         2.97521
             165     1.14471E+03     1.14471E+03         3.32005         3.32005         2.67278         2.67278
             166     1.14495E+03     1.14495E+03         3.09098         3.09098         2.39190         2.39190
             167     1.14515E+03     1.14515E+03         2.87304         2.87304         2.13096         2.13096
             168     1.14534E+03     1.14534E+03         2.66822         2.66822         1.88842         1.88842
             169     1.14550E+03     1.14550E+03         2.47808         2.47808         1.66275         1.66275
             170     1.14564E+03     1.14564E+03         2.30383         2.30383         1.45245         1.45245
             171     1.14577E+03     1.14577E+03         2.14638         2.14638         1.25601         1.25601
             172     1.14587E+03     1.14587E+03         2.00641         2.00641         1.07190         1.07190
             173     1.14596E+03     1.14596E+03         1.88444         1.88444     898.607E-03     898.607E-03
             174     1.14603E+03     1.14603E+03         1.78083         1.78083     734.604E-03     734.604E-03
             175     1.14609E+03     1.14609E+03         1.69581         1.69581     578.354E-03     578.354E-03
             176     1.14614E+03     1.14614E+03         1.62957         1.62957     428.314E-03     428.314E-03
             177     1.14617E+03     1.14617E+03         1.58221         1.58221     282.939E-03     282.939E-03
             178     1.14619E+03     1.14619E+03         1.55373         1.55373     141.062E-03     141.062E-03
             179     1.14606E+03     1.14606E+03         1.70022         1.70022     62.0685E-03     62.0685E-03
             180     1.14592E+03     1.14592E+03         1.84099         1.84099     50.7173E-03     50.7173E-03
             181     1.14582E+03     1.14582E+03         1.95116         1.95116     37.5829E-03     37.5829E-03
             182     1.14574E+03     1.14574E+03         2.02683         2.02683     23.1263E-03     23.1263E-03
             183     1.14571E+03     1.14571E+03         2.06533         2.06533     7.85208E-03     7.85208E-03
             184     1.14571E+03     1.14571E+03         2.06530         2.06530    -7.70596E-03    -7.70596E-03
             185     1.14574E+03     1.14574E+03         2.02675         2.02675    -23.0015E-03    -23.0015E-03
             186     1.14582E+03     1.14582E+03         1.95105         1.95105    -37.5041E-03    -37.5041E-03
             187     1.14592E+03     1.14592E+03         1.84083         1.84083    -50.6887E-03    -50.6887E-03
             188     1.14606E+03     1.14606E+03         1.70001         1.70001    -62.0566E-03    -62.0566E-03
             189         949.050         949.050         13.3073         13.3073         62.6732         62.6732
             190     1.01711E+03     1.01711E+03        -17.6725        -17.6725         98.5728         98.5728
             191     1.09235E+03     1.09235E+03        -46.9039        -46.9039         100.455         100.455
             192     1.15064E+03     1.15064E+03        -62.4332        -62.4332         80.0253         80.0253
             193     1.18532E+03     1.18532E+03        -63.7735        -63.7735         52.6697         52.6697
             194     1.17898E+03     1.17898E+03        -63.6612        -63.6612        -58.1028        -58.1028
             195     1.12904E+03     1.12904E+03        -57.0892        -57.0892        -88.7701        -88.7701
             196     1.04855E+03     1.04855E+03        -30.1782        -30.1782        -100.758        -100.758
             197         964.026         964.026         6.40526         6.40526        -70.6506        -70.6506
             198     1.15606E+03     1.15606E+03    -255.130E-03    -255.130E-03        -3.71559        -3.71559
             199     1.15850E+03     1.15850E+03    -743.894E-03    -743.894E-03        -6.57888        -6.57888
             200     1.16143E+03     1.16143E+03        -1.54196        -1.54196        -8.57876        -8.57876
             201     1.16478E+03     1.16478E+03        -2.68334        -2.68334        -9.94597        -9.94597
             202     1.16856E+03     1.16856E+03        -4.25761        -4.25761        -10.8288        -10.8288
             203     1.17278E+03     1.17278E+03        -6.40553        -6.40553        -11.2781        -11.2781
             204     1.17750E+03     1.17750E+03        -9.31928        -9.31928        -11.2365        -11.2365
             205     1.18273E+03     1.18273E+03        -13.2383        -13.2383        -10.5155        -10.5155
             206     1.18839E+03     1.18839E+03        -18.4325        -18.4325        -8.74671        -8.74671
             207     1.19419E+03     1.19419E+03        -25.1291        -25.1291        -5.33811        -5.33811
             208     1.19940E+03     1.19940E+03        -33.3686        -33.3686     552.240E-03     552.240E-03
             209     1.20258E+03     1.20258E+03        -42.6776        -42.6776         9.82753         9.82753
             210     1.23220E+03     1.23220E+03        -50.9777        -50.9777         2.78779         2.78779
             211     1.24809E+03     1.24809E+03        -23.5514        -23.5514        -24.0808        -24.0808
             212     1.24809E+03     1.24809E+03         30.3191         30.3191        -43.3565        -43.3565
             213     1.23493E+03     1.23493E+03         91.8924         91.8924        -35.3861        -35.3861
             214     1.23463E+03     1.23463E+03         92.4203         92.4203         38.1443         38.1443
             215     1.24746E+03     1.24746E+03         31.3898         31.3898         46.1991         46.1991
             216     1.24714E+03     1.24714E+03        -21.9457        -21.9457         27.0838         27.0838
             217     1.23089E+03     1.23089E+03        -48.8729        -48.8729     440.074E-03     440.074E-03
             218     1.15283E+03     1.15283E+03     29.3920E-03     29.3920E-03         2.47732         2.47732
             219     1.14623E+03     1.14623E+03     148.092E-03     148.092E-03         2.27577         2.27577
             220     1.14061E+03     1.14061E+03     257.995E-03     257.995E-03         1.77322         1.77322
             221     1.13673E+03     1.13673E+03     335.616E-03     335.616E-03         1.02305         1.02305
             222     1.13512E+03     1.13512E+03     362.715E-03     362.715E-03     134.397E-03     134.397E-03
             223     1.13598E+03     1.13598E+03     332.317E-03     332.317E-03    -749.607E-03    -749.607E-03
             224     1.13908E+03     1.13908E+03     251.409E-03     251.409E-03        -1.48582        -1.48582
             225     1.14387E+03     1.14387E+03     138.288E-03     138.288E-03        -1.96515        -1.96515
             226     1.14957E+03     1.14957E+03     16.3834E-03     16.3834E-03        -2.13416        -2.13416
             227     1.20116E+03     1.20116E+03        -40.3406        -40.3406         6.11038         6.11038
             228     1.19852E+03     1.19852E+03        -31.2739        -31.2739        -3.35251        -3.35251
             229     1.19387E+03     1.19387E+03        -23.2893        -23.2893        -9.34091        -9.34091
             230     1.18867E+03     1.18867E+03        -16.8583        -16.8583        -12.7560        -12.7560
             231     1.18362E+03     1.18362E+03        -11.9299        -11.9299        -14.4395        -14.4395
             232     1.17900E+03     1.17900E+03        -8.26774        -8.26774        -14.9797        -14.9797
             233     1.17487E+03     1.17487E+03        -5.59474        -5.59474        -14.7428        -14.7428
             234     1.17120E+03     1.17120E+03        -3.66578        -3.66578        -13.9167        -13.9167
             235     1.16794E+03     1.16794E+03        -2.28383        -2.28383        -12.5626        -12.5626
             236     1.16504E+03     1.16504E+03        -1.30244        -1.30244        -10.6373        -10.6373
             237     1.16250E+03     1.16250E+03    -626.640E-03    -626.640E-03        -8.00416        -8.00416
             238     1.16035E+03     1.16035E+03    -215.522E-03    -215.522E-03        -4.45182        -4.45182
             239     1.16430E+03     1.16430E+03    -138.701E-03    -138.701E-03        -2.19251        -2.19251
             240     1.16833E+03     1.16833E+03    -179.605E-03    -179.605E-03        -1.87873        -1.87873
             241     1.17169E+03     1.17169E+03    -201.994E-03    -201.994E-03        -1.50833        -1.50833
             242     1.17430E+03     1.17430E+03    -208.587E-03    -208.587E-03        -1.11518        -1.11518
             243     1.17612E+03     1.17612E+03    -202.070E-03    -202.070E-03    -726.551E-03    -726.551E-03
             244     1.17721E+03     1.17721E+03    -185.993E-03    -185.993E-03    -363.562E-03    -363.562E-03
             245     1.17761E+03     1.17761E+03    -163.874E-03    -163.874E-03    -40.4119E-03    -40.4119E-03
             246     1.17742E+03     1.17742E+03    -138.585E-03    -138.585E-03     234.859E-03     234.859E-03
             247     1.17673E+03     1.17673E+03    -112.621E-03    -112.621E-03     459.340E-03     459.340E-03
             248     1.17564E+03     1.17564E+03    -87.6243E-03    -87.6243E-03     634.034E-03     634.034E-03
             249     1.17426E+03     1.17426E+03    -64.7607E-03    -64.7607E-03     762.524E-03     762.524E-03
             250     1.17266E+03     1.17266E+03    -44.6559E-03    -44.6559E-03     850.025E-03     850.025E-03
             251     1.17093E+03     1.17093E+03    -27.5339E-03    -27.5339E-03     902.431E-03     902.431E-03
             252     1.16912E+03     1.16912E+03    -13.4181E-03    -13.4181E-03     925.792E-03     925.792E-03
             253     1.16728E+03     1.16728E+03    -2.07023E-03    -2.07023E-03     925.836E-03     925.836E-03
             254     1.16546E+03     1.16546E+03     6.75106E-03     6.75106E-03     907.772E-03     907.772E-03
             255     1.16370E+03     1.16370E+03     13.4186E-03     13.4186E-03     876.141E-03     876.141E-03
             256     1.16200E+03     1.16200E+03     18.2360E-03     18.2360E-03     834.793E-03     834.793E-03
             257     1.16040E+03     1.16040E+03     21.5503E-03     21.5503E-03     786.912E-03     786.912E-03
             258     1.15889E+03     1.15889E+03     23.6324E-03     23.6324E-03     735.067E-03     735.067E-03
             259     1.15748E+03     1.15748E+03     24.7504E-03     24.7504E-03     681.289E-03     681.289E-03
             260     1.15619E+03     1.15619E+03     25.1128E-03     25.1128E-03     627.142E-03     627.142E-03
             261     1.15500E+03     1.15500E+03     24.9067E-03     24.9067E-03     573.806E-03     573.806E-03
             262     1.15391E+03     1.15391E+03     24.2789E-03     24.2789E-03     522.137E-03     522.137E-03
             263     1.15293E+03     1.15293E+03     23.3523E-03     23.3523E-03     472.739E-03     472.739E-03
             264     1.15204E+03     1.15204E+03     22.2240E-03     22.2240E-03     426.004E-03     426.004E-03
             265     1.15124E+03     1.15124E+03     20.9705E-03     20.9705E-03     382.165E-03     382.165E-03
             266     1.15052E+03     1.15052E+03     19.6534E-03     19.6534E-03     341.328E-03     341.328E-03
             267     1.14988E+03     1.14988E+03     18.3182E-03     18.3182E-03     303.504E-03     303.504E-03
             268     1.14932E+03     1.14932E+03     17.0021E-03     17.0021E-03     268.628E-03     268.628E-03
             269     1.14882E+03     1.14882E+03     15.7308E-03     15.7308E-03     236.585E-03     236.585E-03
             270     1.14838E+03     1.14838E+03     14.5262E-03     14.5262E-03     207.216E-03     207.216E-03
             271     1.14799E+03     1.14799E+03     13.4013E-03     13.4013E-03     180.337E-03     180.337E-03
             272     1.14766E+03     1.14766E+03     12.3689E-03     12.3689E-03     155.743E-03     155.743E-03
             273     1.14738E+03     1.14738E+03     11.4341E-03     11.4341E-03     133.218E-03     133.218E-03
             274     1.14713E+03     1.14713E+03     10.6052E-03     10.6052E-03     112.537E-03     112.537E-03
             275     1.14693E+03     1.14693E+03     9.88156E-03     9.88156E-03     93.4687E-03     93.4687E-03
             276     1.14676E+03     1.14676E+03     9.27032E-03     9.27032E-03     75.7827E-03     75.7827E-03
             277     1.14663E+03     1.14663E+03     8.76863E-03     8.76863E-03     59.2435E-03     59.2435E-03
             278     1.14653E+03     1.14653E+03     8.37902E-03     8.37902E-03     43.6220E-03     43.6220E-03
             279     1.14645E+03     1.14645E+03     8.14926E-03     8.14926E-03     28.6399E-03     28.6399E-03
             280     1.14641E+03     1.14641E+03     7.92001E-03     7.92001E-03     14.6186E-03     14.6186E-03
             281     1.14650E+03     1.14650E+03     22.2927E-03     22.2927E-03     14.8884E-03     14.8884E-03
             282     1.14668E+03     1.14668E+03     64.4382E-03     64.4382E-03     28.2149E-03     28.2149E-03
             283     1.14680E+03     1.14680E+03     131.814E-03     131.814E-03     40.5933E-03     40.5933E-03
             284     1.14688E+03     1.14688E+03     222.341E-03     222.341E-03     51.7973E-03     51.7973E-03
             285     1.14691E+03     1.14691E+03     333.378E-03     333.378E-03     61.4872E-03     61.4872E-03
             286     1.14690E+03     1.14690E+03     461.785E-03     461.785E-03     69.4888E-03     69.4888E-03
             287     1.14686E+03     1.14686E+03     604.082E-03     604.082E-03     75.6338E-03     75.6338E-03
             288     1.14678E+03     1.14678E+03     756.539E-03     756.539E-03     79.8336E-03     79.8336E-03
             289     1.14669E+03     1.14669E+03     915.286E-03     915.286E-03     82.0345E-03     82.0345E-03
             290     1.14658E+03     1.14658E+03         1.07640         1.07640     82.2371E-03     82.2371E-03
