********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     13: Step Time =   0.9286

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
              65     1.51845E+03     1.51845E+03         2.46682         2.46682        -1.17572        -1.17572
              66     1.51855E+03     1.51855E+03         2.33026         2.33026    -961.075E-03    -961.075E-03
              67     1.51863E+03     1.51863E+03         2.21820         2.21820    -756.620E-03    -756.620E-03
              68     1.51869E+03     1.51869E+03         2.13086         2.13086    -560.327E-03    -560.327E-03
              69     1.51873E+03     1.51873E+03         2.06837         2.06837    -370.162E-03    -370.162E-03
              70     1.51875E+03     1.51875E+03         2.03076         2.03076    -184.592E-03    -184.592E-03
              71     1.51894E+03     1.51894E+03         1.81722         1.81722    -100.596E-03    -100.596E-03
              72     1.51910E+03     1.51910E+03         1.61576         1.61576    -105.324E-03    -105.324E-03
              73     1.51926E+03     1.51926E+03         1.40741         1.40741    -107.609E-03    -107.609E-03
              74     1.51940E+03     1.51940E+03         1.19708         1.19708    -107.326E-03    -107.326E-03
              75     1.51953E+03     1.51953E+03     989.837E-03     989.837E-03    -104.431E-03    -104.431E-03
              76     1.51962E+03     1.51962E+03     790.778E-03     790.778E-03    -98.9198E-03    -98.9198E-03
              77     1.51967E+03     1.51967E+03     604.947E-03     604.947E-03    -90.8663E-03    -90.8663E-03
              78     1.51968E+03     1.51968E+03     437.201E-03     437.201E-03    -80.3872E-03    -80.3872E-03
              79     1.51964E+03     1.51964E+03     292.062E-03     292.062E-03    -67.7047E-03    -67.7047E-03
              80     1.51954E+03     1.51954E+03     173.612E-03     173.612E-03    -53.0485E-03    -53.0485E-03
              81     1.51938E+03     1.51938E+03     85.2720E-03     85.2720E-03    -36.8650E-03    -36.8650E-03
              82     1.51915E+03     1.51915E+03     29.7347E-03     29.7347E-03    -19.4509E-03    -19.4509E-03
              83     1.51903E+03     1.51903E+03     10.6759E-03     10.6759E-03    -19.0928E-03    -19.0928E-03
              84     1.51909E+03     1.51909E+03     10.9757E-03     10.9757E-03    -37.4047E-03    -37.4047E-03
              85     1.51918E+03     1.51918E+03     11.2764E-03     11.2764E-03    -56.9797E-03    -56.9797E-03
              86     1.51932E+03     1.51932E+03     11.7861E-03     11.7861E-03    -77.3973E-03    -77.3973E-03
              87     1.51949E+03     1.51949E+03     12.4418E-03     12.4418E-03    -99.0252E-03    -99.0252E-03
              88     1.51971E+03     1.51971E+03     13.2402E-03     13.2402E-03    -122.165E-03    -122.165E-03
              89     1.51998E+03     1.51998E+03     14.1843E-03     14.1843E-03    -147.129E-03    -147.129E-03
              90     1.52030E+03     1.52030E+03     15.2647E-03     15.2647E-03    -174.221E-03    -174.221E-03
              91     1.52067E+03     1.52067E+03     16.4810E-03     16.4810E-03    -203.748E-03    -203.748E-03
              92     1.52111E+03     1.52111E+03     17.8223E-03     17.8223E-03    -236.006E-03    -236.006E-03
              93     1.52161E+03     1.52161E+03     19.2803E-03     19.2803E-03    -271.286E-03    -271.286E-03
              94     1.52219E+03     1.52219E+03     20.8384E-03     20.8384E-03    -309.859E-03    -309.859E-03
              95     1.52284E+03     1.52284E+03     22.4770E-03     22.4770E-03    -351.972E-03    -351.972E-03
              96     1.52359E+03     1.52359E+03     24.1678E-03     24.1678E-03    -397.838E-03    -397.838E-03
              97     1.52443E+03     1.52443E+03     25.8737E-03     25.8737E-03    -447.615E-03    -447.615E-03
              98     1.52537E+03     1.52537E+03     27.5465E-03     27.5465E-03    -501.395E-03    -501.395E-03
              99     1.52642E+03     1.52642E+03     29.1217E-03     29.1217E-03    -559.172E-03    -559.172E-03
             100     1.52759E+03     1.52759E+03     30.5202E-03     30.5202E-03    -620.816E-03    -620.816E-03
             101     1.52889E+03     1.52889E+03     31.6347E-03     31.6347E-03    -686.029E-03    -686.029E-03
             102     1.53032E+03     1.53032E+03     32.3403E-03     32.3403E-03    -754.304E-03    -754.304E-03
             103     1.53189E+03     1.53189E+03     32.4665E-03     32.4665E-03    -824.862E-03    -824.862E-03
             104     1.53360E+03     1.53360E+03     31.8254E-03     31.8254E-03    -896.585E-03    -896.585E-03
             105     1.53545E+03     1.53545E+03     30.1578E-03     30.1578E-03    -967.933E-03    -967.933E-03
             106     1.53744E+03     1.53744E+03     27.1981E-03     27.1981E-03        -1.03686        -1.03686
             107     1.53956E+03     1.53956E+03     22.5766E-03     22.5766E-03        -1.10069        -1.10069
             108     1.54180E+03     1.54180E+03     15.9501E-03     15.9501E-03        -1.15607        -1.15607
             109     1.54414E+03     1.54414E+03     6.84019E-03     6.84019E-03        -1.19878        -1.19878
             110     1.54654E+03     1.54654E+03    -5.13207E-03    -5.13207E-03        -1.22376        -1.22376
             111     1.54898E+03     1.54898E+03    -20.4827E-03    -20.4827E-03        -1.22500        -1.22500
             112     1.55138E+03     1.55138E+03    -39.4984E-03    -39.4984E-03        -1.19561        -1.19561
             113     1.55369E+03     1.55369E+03    -62.5173E-03    -62.5173E-03        -1.12800        -1.12800
             114     1.55581E+03     1.55581E+03    -89.4643E-03    -89.4643E-03        -1.01412        -1.01412
             115     1.55766E+03     1.55766E+03    -120.057E-03    -120.057E-03    -846.143E-03    -846.143E-03
             116     1.55911E+03     1.55911E+03    -153.419E-03    -153.419E-03    -617.072E-03    -617.072E-03
             117     1.56005E+03     1.56005E+03    -187.989E-03    -187.989E-03    -322.089E-03    -322.089E-03
             118     1.56033E+03     1.56033E+03    -221.572E-03    -221.572E-03     40.2782E-03     40.2782E-03
             119     1.55982E+03     1.55982E+03    -250.766E-03    -250.766E-03     466.281E-03     466.281E-03
             120     1.55842E+03     1.55842E+03    -271.843E-03    -271.843E-03     945.466E-03     945.466E-03
             121     1.55603E+03     1.55603E+03    -279.885E-03    -279.885E-03         1.45912         1.45912
             122     1.55261E+03     1.55261E+03    -270.492E-03    -270.492E-03         1.97947         1.97947
             123     1.54818E+03     1.54818E+03    -239.619E-03    -239.619E-03         2.47046         2.47046
             124     1.54286E+03     1.54286E+03    -184.506E-03    -184.506E-03         2.88661         2.88661
             125     1.53747E+03     1.53747E+03    -274.266E-03    -274.266E-03         5.86825         5.86825
             126     1.54037E+03     1.54037E+03    -804.654E-03    -804.654E-03         10.5526         10.5526
             127     1.54378E+03     1.54378E+03        -1.68097        -1.68097         14.0209         14.0209
             128     1.54765E+03     1.54765E+03        -2.95935        -2.95935         16.5545         16.5545
             129     1.55199E+03     1.55199E+03        -4.76907        -4.76907         18.3345         18.3345
             130     1.55687E+03     1.55687E+03        -7.30658        -7.30658         19.4166         19.4166
             131     1.56236E+03     1.56236E+03        -10.8352        -10.8352         19.7172         19.7172
             132     1.56850E+03     1.56850E+03        -15.6797        -15.6797         18.9825         18.9825
             133     1.57520E+03     1.57520E+03        -22.2030        -22.2030         16.7247         16.7247
             134     1.58209E+03     1.58209E+03        -30.7093        -30.7093         12.1657         12.1657
             135     1.58823E+03     1.58823E+03        -41.2536        -41.2536         4.20401         4.20401
             136     1.59172E+03     1.59172E+03        -53.2038        -53.2038        -8.31884        -8.31884
             137     1.56723E+03     1.56723E+03        -58.9707        -58.9707         37.6677         37.6677
             138     1.55011E+03     1.55011E+03        -49.7312        -49.7312         41.4381         41.4381
             139     1.53651E+03     1.53651E+03        -39.9913        -39.9913         41.7188         41.7188
             140     1.52633E+03     1.52633E+03        -31.0123        -31.0123         39.9028         39.9028
             141     1.51904E+03     1.51904E+03        -23.2402        -23.2402         37.0221         37.0221
