********************************************************************************
Field Output Report, written Sat Feb 24 11:10:48 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     10: Step Time =   0.7143

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              33     1.16921E+03     1.16921E+03        -17.8049        -17.8049        -28.7264        -28.7264
              34     1.16541E+03     1.16541E+03        -12.7970        -12.7970        -26.1219        -26.1219
              35     1.16291E+03     1.16291E+03        -8.69979        -8.69979        -23.5416        -23.5416
              36     1.16137E+03     1.16137E+03        -5.38321        -5.38321        -21.1304        -21.1304
              37     1.16050E+03     1.16050E+03        -2.71855        -2.71855        -18.9488        -18.9488
              38     1.16013E+03     1.16013E+03    -594.468E-03    -594.468E-03        -17.0093        -17.0093
              39     1.16009E+03     1.16009E+03         1.08294         1.08294        -15.3009        -15.3009
              40     1.16029E+03     1.16029E+03         2.39085         2.39085        -13.8010        -13.8010
              41     1.16065E+03     1.16065E+03         3.39290         3.39290        -12.4834        -12.4834
              42     1.16112E+03     1.16112E+03         4.14159         4.14159        -11.3222        -11.3222
              43     1.16165E+03     1.16165E+03         4.68058         4.68058        -10.2938        -10.2938
              44     1.16222E+03     1.16222E+03         5.04643         5.04643        -9.37731        -9.37731
              45     1.16280E+03     1.16280E+03         5.26997         5.26997        -8.55523        -8.55523
              46     1.16338E+03     1.16338E+03         5.37731         5.37731        -7.81296        -7.81296
              47     1.16394E+03     1.16394E+03         5.39064         5.39064        -7.13864        -7.13864
              48     1.16448E+03     1.16448E+03         5.32888         5.32888        -6.52266        -6.52266
              49     1.16500E+03     1.16500E+03         5.20814         5.20814        -5.95733        -5.95733
              50     1.16549E+03     1.16549E+03         5.04210         5.04210        -5.43651        -5.43651
              51     1.16594E+03     1.16594E+03         4.84240         4.84240        -4.95529        -4.95529
              52     1.16636E+03     1.16636E+03         4.61886         4.61886        -4.50969        -4.50969
              53     1.16675E+03     1.16675E+03         4.37973         4.37973        -4.09649        -4.09649
              54     1.16710E+03     1.16710E+03         4.13195         4.13195        -3.71297        -3.71297
              55     1.16743E+03     1.16743E+03         3.88126         3.88126        -3.35684        -3.35684
              56     1.16772E+03     1.16772E+03         3.63241         3.63241        -3.02608        -3.02608
              57     1.16799E+03     1.16799E+03         3.38930         3.38930        -2.71885        -2.71885
              58     1.16823E+03     1.16823E+03         3.15508         3.15508        -2.43345        -2.43345
              59     1.16844E+03     1.16844E+03         2.93229         2.93229        -2.16828        -2.16828
              60     1.16863E+03     1.16863E+03         2.72294         2.72294        -1.92175        -1.92175
              61     1.16879E+03     1.16879E+03         2.52862         2.52862        -1.69234        -1.69234
              62     1.16894E+03     1.16894E+03         2.35055         2.35055        -1.47850        -1.47850
              63     1.16907E+03     1.16907E+03         2.18965         2.18965        -1.27870        -1.27870
              64     1.16917E+03     1.16917E+03         2.04664         2.04664        -1.09140        -1.09140
              65     1.16927E+03     1.16927E+03         1.92200         1.92200    -915.076E-03    -915.076E-03
              66     1.16934E+03     1.16934E+03         1.81610         1.81610    -748.159E-03    -748.159E-03
              67     1.16940E+03     1.16940E+03         1.72920         1.72920    -589.095E-03    -589.095E-03
              68     1.16945E+03     1.16945E+03         1.66146         1.66146    -436.320E-03    -436.320E-03
              69     1.16948E+03     1.16948E+03         1.61298         1.61298    -288.268E-03    -288.268E-03
              70     1.16950E+03     1.16950E+03         1.58381         1.58381    -143.761E-03    -143.761E-03
              71     1.16964E+03     1.16964E+03         1.41714         1.41714    -78.3517E-03    -78.3517E-03
              72     1.16977E+03     1.16977E+03         1.25984         1.25984    -82.0427E-03    -82.0427E-03
              73     1.16990E+03     1.16990E+03         1.09717         1.09717    -83.8314E-03    -83.8314E-03
              74     1.17001E+03     1.17001E+03     932.961E-03     932.961E-03    -83.6217E-03    -83.6217E-03
              75     1.17011E+03     1.17011E+03     771.164E-03     771.164E-03    -81.3771E-03    -81.3771E-03
              76     1.17018E+03     1.17018E+03     615.778E-03     615.778E-03    -77.0946E-03    -77.0946E-03
              77     1.17022E+03     1.17022E+03     470.747E-03     470.747E-03    -70.8300E-03    -70.8300E-03
              78     1.17023E+03     1.17023E+03     339.870E-03     339.870E-03    -62.6729E-03    -62.6729E-03
              79     1.17020E+03     1.17020E+03     226.693E-03     226.693E-03    -52.7953E-03    -52.7953E-03
              80     1.17012E+03     1.17012E+03     134.417E-03     134.417E-03    -41.3748E-03    -41.3748E-03
              81     1.16999E+03     1.16999E+03     65.7299E-03     65.7299E-03    -28.7577E-03    -28.7577E-03
              82     1.16981E+03     1.16981E+03     22.7509E-03     22.7509E-03    -15.1747E-03    -15.1747E-03
              83     1.16973E+03     1.16973E+03     8.08821E-03     8.08821E-03    -14.8995E-03    -14.8995E-03
              84     1.16977E+03     1.16977E+03     8.32189E-03     8.32189E-03    -29.1902E-03    -29.1902E-03
              85     1.16984E+03     1.16984E+03     8.55606E-03     8.55606E-03    -44.4606E-03    -44.4606E-03
              86     1.16995E+03     1.16995E+03     8.95323E-03     8.95323E-03    -60.3829E-03    -60.3829E-03
              87     1.17008E+03     1.17008E+03     9.46453E-03     9.46453E-03    -77.2412E-03    -77.2412E-03
              88     1.17025E+03     1.17025E+03     10.0876E-03     10.0876E-03    -95.2690E-03    -95.2690E-03
              89     1.17046E+03     1.17046E+03     10.8249E-03     10.8249E-03    -114.706E-03    -114.706E-03
              90     1.17071E+03     1.17071E+03     11.6697E-03     11.6697E-03    -135.789E-03    -135.789E-03
              91     1.17100E+03     1.17100E+03     12.6221E-03     12.6221E-03    -158.751E-03    -158.751E-03
              92     1.17134E+03     1.17134E+03     13.6740E-03     13.6740E-03    -183.824E-03    -183.824E-03
              93     1.17173E+03     1.17173E+03     14.8196E-03     14.8196E-03    -211.227E-03    -211.227E-03
              94     1.17218E+03     1.17218E+03     16.0467E-03     16.0467E-03    -241.170E-03    -241.170E-03
              95     1.17269E+03     1.17269E+03     17.3409E-03     17.3409E-03    -273.841E-03    -273.841E-03
              96     1.17327E+03     1.17327E+03     18.6810E-03     18.6810E-03    -309.400E-03    -309.400E-03
              97     1.17392E+03     1.17392E+03     20.0392E-03     20.0392E-03    -347.967E-03    -347.967E-03
              98     1.17465E+03     1.17465E+03     21.3794E-03     21.3794E-03    -389.607E-03    -389.607E-03
              99     1.17546E+03     1.17546E+03     22.6527E-03     22.6527E-03    -434.309E-03    -434.309E-03
             100     1.17637E+03     1.17637E+03     23.7990E-03     23.7990E-03    -481.965E-03    -481.965E-03
             101     1.17738E+03     1.17738E+03     24.7368E-03     24.7368E-03    -532.339E-03    -532.339E-03
             102     1.17848E+03     1.17848E+03     25.3708E-03     25.3708E-03    -585.029E-03    -585.029E-03
             103     1.17970E+03     1.17970E+03     25.5706E-03     25.5706E-03    -639.420E-03    -639.420E-03
             104     1.18102E+03     1.18102E+03     25.1923E-03     25.1923E-03    -694.638E-03    -694.638E-03
             105     1.18245E+03     1.18245E+03     24.0371E-03     24.0371E-03    -749.479E-03    -749.479E-03
             106     1.18398E+03     1.18398E+03     21.9011E-03     21.9011E-03    -802.346E-03    -802.346E-03
             107     1.18562E+03     1.18562E+03     18.4996E-03     18.4996E-03    -851.166E-03    -851.166E-03
             108     1.18735E+03     1.18735E+03     13.5684E-03     13.5684E-03    -893.315E-03    -893.315E-03
             109     1.18915E+03     1.18915E+03     6.73836E-03     6.73836E-03    -925.544E-03    -925.544E-03
             110     1.19101E+03     1.19101E+03    -2.28344E-03    -2.28344E-03    -943.918E-03    -943.918E-03
             111     1.19288E+03     1.19288E+03    -13.8968E-03    -13.8968E-03    -943.800E-03    -943.800E-03
             112     1.19472E+03     1.19472E+03    -28.3253E-03    -28.3253E-03    -919.872E-03    -919.872E-03
             113     1.19649E+03     1.19649E+03    -45.8348E-03    -45.8348E-03    -866.285E-03    -866.285E-03
             114     1.19812E+03     1.19812E+03    -66.3735E-03    -66.3735E-03    -776.863E-03    -776.863E-03
             115     1.19953E+03     1.19953E+03    -89.7339E-03    -89.7339E-03    -645.598E-03    -645.598E-03
             116     1.20063E+03     1.20063E+03    -115.253E-03    -115.253E-03    -467.167E-03    -467.167E-03
             117     1.20133E+03     1.20133E+03    -141.746E-03    -141.746E-03    -237.942E-03    -237.942E-03
             118     1.20152E+03     1.20152E+03    -167.543E-03    -167.543E-03     43.1058E-03     43.1058E-03
             119     1.20111E+03     1.20111E+03    -190.052E-03    -190.052E-03     372.959E-03     372.959E-03
             120     1.20000E+03     1.20000E+03    -206.437E-03    -206.437E-03     743.429E-03     743.429E-03
             121     1.19813E+03     1.19813E+03    -212.941E-03    -212.941E-03         1.13997         1.13997
             122     1.19547E+03     1.19547E+03    -206.218E-03    -206.218E-03         1.54109         1.54109
             123     1.19204E+03     1.19204E+03    -183.183E-03    -183.183E-03         1.91895         1.91895
             124     1.18792E+03     1.18792E+03    -141.726E-03    -141.726E-03         2.23854         2.23854
             125     1.18376E+03     1.18376E+03    -212.825E-03    -212.825E-03         4.54509         4.54509
             126     1.18601E+03     1.18601E+03    -621.703E-03    -621.703E-03         8.17427         8.17427
             127     1.18865E+03     1.18865E+03        -1.29553        -1.29553         10.8633         10.8633
             128     1.19164E+03     1.19164E+03        -2.27786        -2.27786         12.8311         12.8311
             129     1.19499E+03     1.19499E+03        -3.66880        -3.66880         14.2188         14.2188
             130     1.19876E+03     1.19876E+03        -5.62035        -5.62035         15.0709         15.0709
             131     1.20300E+03     1.20300E+03        -8.33641        -8.33641         15.3241         15.3241
             132     1.20774E+03     1.20774E+03        -12.0688        -12.0688         14.7841         14.7841
             133     1.21292E+03     1.21292E+03        -17.0996        -17.0996         13.0754         13.0754
             134     1.21826E+03     1.21826E+03        -23.6669        -23.6669         9.59791         9.59791
             135     1.22304E+03     1.22304E+03        -31.8180        -31.8180         3.49927         3.49927
             136     1.22578E+03     1.22578E+03        -41.0692        -41.0692        -6.12083        -6.12083
             137     1.20702E+03     1.20702E+03        -45.6092        -45.6092         28.8031         28.8031
             138     1.19383E+03     1.19383E+03        -38.4947        -38.4947         31.7732         31.7732
             139     1.18333E+03     1.18333E+03        -30.9811        -30.9811         32.0427         32.0427
             140     1.17547E+03     1.17547E+03        -24.0455        -24.0455         30.6837         30.6837
             141     1.16983E+03     1.16983E+03        -18.0367        -18.0367         28.4930         28.4930
             142     1.16593E+03     1.16593E+03        -13.0120        -13.0120         25.9927         25.9927
             143     1.16334E+03     1.16334E+03        -8.88624        -8.88624         23.4815         23.4815
             144     1.16171E+03     1.16171E+03        -5.53924        -5.53924         21.1148         21.1148
             145     1.16078E+03     1.16078E+03        -2.84626        -2.84626         18.9605         18.9605
             146     1.16035E+03     1.16035E+03    -697.874E-03    -697.874E-03         17.0371         17.0371
             147     1.16028E+03     1.16028E+03     999.715E-03     999.715E-03         15.3373         15.3373
             148     1.16044E+03     1.16044E+03         2.32392         2.32392         13.8413         13.8413
             149     1.16078E+03     1.16078E+03         3.33897         3.33897         12.5248         12.5248
             150     1.16122E+03     1.16122E+03         4.09792         4.09792         11.3628         11.3628
             151     1.16174E+03     1.16174E+03         4.64499         4.64499         10.3324         10.3324
             152     1.16229E+03     1.16229E+03         5.01720         5.01720         9.41339         9.41339
             153     1.16286E+03     1.16286E+03         5.24575         5.24575         8.58846         8.58846
             154     1.16343E+03     1.16343E+03         5.35707         5.35707         7.84323         7.84323
             155     1.16398E+03     1.16398E+03         5.37358         5.37358         7.16596         7.16596
             156     1.16452E+03     1.16452E+03         5.31439         5.31439         6.54712         6.54712
             157     1.16503E+03     1.16503E+03         5.19574         5.19574         5.97909         5.97909
             158     1.16551E+03     1.16551E+03         5.03145         5.03145         5.45574         5.45574
             159     1.16596E+03     1.16596E+03         4.83320         4.83320         4.97218         4.97218
             160     1.16638E+03     1.16638E+03         4.61090         4.61090         4.52444         4.52444
             161     1.16676E+03     1.16676E+03         4.37284         4.37284         4.10928         4.10928
             162     1.16712E+03     1.16712E+03         4.12599         4.12599         3.72400         3.72400
             163     1.16744E+03     1.16744E+03         3.87612         3.87612         3.36629         3.36629
             164     1.16773E+03     1.16773E+03         3.62799         3.62799         3.03411         3.03411
             165     1.16799E+03     1.16799E+03         3.38551         3.38551         2.72563         2.72563
             166     1.16823E+03     1.16823E+03         3.15185         3.15185         2.43913         2.43913
             167     1.16844E+03     1.16844E+03         2.92955         2.92955         2.17299         2.17299
             168     1.16863E+03     1.16863E+03         2.72064         2.72064         1.92562         1.92562
             169     1.16880E+03     1.16880E+03         2.52671         2.52671         1.69548         1.69548
             170     1.16894E+03     1.16894E+03         2.34899         2.34899         1.48101         1.48101
             171     1.16907E+03     1.16907E+03         2.18840         2.18840         1.28068         1.28068
             172     1.16918E+03     1.16918E+03         2.04565         2.04565         1.09293         1.09293
             173     1.16927E+03     1.16927E+03         1.92126         1.92126     916.229E-03     916.229E-03
             174     1.16934E+03     1.16934E+03         1.81558         1.81558     749.000E-03     749.000E-03
             175     1.16940E+03     1.16940E+03         1.72888         1.72888     589.681E-03     589.681E-03
             176     1.16945E+03     1.16945E+03         1.66133         1.66133     436.699E-03     436.699E-03
             177     1.16948E+03     1.16948E+03         1.61303         1.61303     288.476E-03     288.476E-03
             178     1.16950E+03     1.16950E+03         1.58398         1.58398     143.822E-03     143.822E-03
             179     1.16936E+03     1.16936E+03         1.73331         1.73331     63.2833E-03     63.2833E-03
             180     1.16923E+03     1.16923E+03         1.87681         1.87681     51.7101E-03     51.7101E-03
             181     1.16912E+03     1.16912E+03         1.98911         1.98911     38.3188E-03     38.3188E-03
             182     1.16904E+03     1.16904E+03         2.06625         2.06625     23.5791E-03     23.5791E-03
             183     1.16901E+03     1.16901E+03         2.10550         2.10550     8.00586E-03     8.00586E-03
             184     1.16901E+03     1.16901E+03         2.10547         2.10547    -7.85687E-03    -7.85687E-03
             185     1.16905E+03     1.16905E+03         2.06617         2.06617    -23.4519E-03    -23.4519E-03
             186     1.16912E+03     1.16912E+03         1.98900         1.98900    -38.2384E-03    -38.2384E-03
             187     1.16923E+03     1.16923E+03         1.87665         1.87665    -51.6811E-03    -51.6811E-03
             188     1.16936E+03     1.16936E+03         1.73310         1.73310    -63.2712E-03    -63.2712E-03
             189         968.375         968.375         13.5766         13.5766         63.9337         63.9337
             190     1.03779E+03     1.03779E+03        -18.0190        -18.0190         100.561         100.561
             191     1.11455E+03     1.11455E+03        -47.8344        -47.8344         102.490         102.490
             192     1.17402E+03     1.17402E+03        -63.6776        -63.6776         81.6580         81.6580
             193     1.20940E+03     1.20940E+03        -65.0496        -65.0496         53.7558         53.7558
             194     1.20294E+03     1.20294E+03        -64.9341        -64.9341        -59.2975        -59.2975
             195     1.15198E+03     1.15198E+03        -58.2252        -58.2252        -90.5757        -90.5757
             196     1.06987E+03     1.06987E+03        -30.7743        -30.7743        -102.794        -102.794
             197         983.652         983.652         6.53739         6.53739        -72.0726        -72.0726
             198     1.17958E+03     1.17958E+03    -260.164E-03    -260.164E-03        -3.78991        -3.78991
             199     1.18207E+03     1.18207E+03    -758.762E-03    -758.762E-03        -6.71042        -6.71042
             200     1.18506E+03     1.18506E+03        -1.57301        -1.57301        -8.75016        -8.75016
             201     1.18848E+03     1.18848E+03        -2.73760        -2.73760        -10.1444        -10.1444
             202     1.19233E+03     1.19233E+03        -4.34391        -4.34391        -11.0444        -11.0444
             203     1.19664E+03     1.19664E+03        -6.53550        -6.53550        -11.5018        -11.5018
             204     1.20146E+03     1.20146E+03        -9.50841        -9.50841        -11.4580        -11.4580
             205     1.20679E+03     1.20679E+03        -13.5068        -13.5068        -10.7208        -10.7208
             206     1.21256E+03     1.21256E+03        -18.8060        -18.8060        -8.91408        -8.91408
             207     1.21847E+03     1.21847E+03        -25.6375        -25.6375        -5.43392        -5.43392
             208     1.22379E+03     1.22379E+03        -34.0422        -34.0422     578.459E-03     578.459E-03
             209     1.22703E+03     1.22703E+03        -43.5371        -43.5371         10.0441         10.0441
             210     1.25725E+03     1.25725E+03        -52.0072        -52.0072         2.87069         2.87069
             211     1.27348E+03     1.27348E+03        -24.0321        -24.0321        -24.5420        -24.5420
             212     1.27348E+03     1.27348E+03         30.9259         30.9259        -44.2144        -44.2144
             213     1.26007E+03     1.26007E+03         93.7474         93.7474        -36.0931        -36.0931
             214     1.25976E+03     1.25976E+03         94.2856         94.2856         38.9054         38.9054
             215     1.27285E+03     1.27285E+03         32.0176         32.0176         47.1129         47.1129
             216     1.27250E+03     1.27250E+03        -22.3949        -22.3949         27.6040         27.6040
             217     1.25591E+03     1.25591E+03        -49.8611        -49.8611     420.768E-03     420.768E-03
             218     1.17629E+03     1.17629E+03     30.1822E-03     30.1822E-03         2.52693         2.52693
             219     1.16955E+03     1.16955E+03     151.436E-03     151.436E-03         2.32147         2.32147
             220     1.16382E+03     1.16382E+03     263.699E-03     263.699E-03         1.80888         1.80888
             221     1.15986E+03     1.15986E+03     342.988E-03     342.988E-03         1.04361         1.04361
             222     1.15822E+03     1.15822E+03     370.670E-03     370.670E-03     137.029E-03     137.029E-03
             223     1.15909E+03     1.15909E+03     339.624E-03     339.624E-03    -764.815E-03    -764.815E-03
             224     1.16226E+03     1.16226E+03     256.984E-03     256.984E-03        -1.51585        -1.51585
             225     1.16715E+03     1.16715E+03     141.441E-03     141.441E-03        -2.00476        -2.00476
             226     1.17296E+03     1.17296E+03     16.9212E-03     16.9212E-03        -2.17703        -2.17703
             227     1.22558E+03     1.22558E+03        -41.1542        -41.1542         6.25366         6.25366
             228     1.22289E+03     1.22289E+03        -31.9064        -31.9064        -3.40320        -3.40320
             229     1.21815E+03     1.21815E+03        -23.7616        -23.7616        -9.51552        -9.51552
             230     1.21285E+03     1.21285E+03        -17.2009        -17.2009        -13.0023        -13.0023
             231     1.20770E+03     1.20770E+03        -12.1729        -12.1729        -14.7220        -14.7220
             232     1.20298E+03     1.20298E+03        -8.43632        -8.43632        -15.2749        -15.2749
             233     1.19877E+03     1.19877E+03        -5.70890        -5.70890        -15.0346        -15.0346
             234     1.19502E+03     1.19502E+03        -3.74055        -3.74055        -14.1930        -14.1930
             235     1.19170E+03     1.19170E+03        -2.33034        -2.33034        -12.8125        -12.8125
             236     1.18874E+03     1.18874E+03        -1.32886        -1.32886        -10.8492        -10.8492
             237     1.18615E+03     1.18615E+03    -639.249E-03    -639.249E-03        -8.16369        -8.16369
             238     1.18396E+03     1.18396E+03    -219.800E-03    -219.800E-03        -4.54059        -4.54059
             239     1.18798E+03     1.18798E+03    -141.545E-03    -141.545E-03        -2.23605        -2.23605
             240     1.19210E+03     1.19210E+03    -183.347E-03    -183.347E-03        -1.91583        -1.91583
             241     1.19553E+03     1.19553E+03    -206.241E-03    -206.241E-03        -1.53789        -1.53789
             242     1.19818E+03     1.19818E+03    -213.003E-03    -213.003E-03        -1.13677        -1.13677
             243     1.20004E+03     1.20004E+03    -206.374E-03    -206.374E-03    -740.303E-03    -740.303E-03
             244     1.20115E+03     1.20115E+03    -189.980E-03    -189.980E-03    -370.031E-03    -370.031E-03
             245     1.20155E+03     1.20155E+03    -167.414E-03    -167.414E-03    -40.4298E-03    -40.4298E-03
             246     1.20136E+03     1.20136E+03    -141.606E-03    -141.606E-03     240.305E-03     240.305E-03
             247     1.20065E+03     1.20065E+03    -115.106E-03    -115.106E-03     469.213E-03     469.213E-03
             248     1.19955E+03     1.19955E+03    -89.5890E-03    -89.5890E-03     647.325E-03     647.325E-03
             249     1.19814E+03     1.19814E+03    -66.2472E-03    -66.2472E-03     778.301E-03     778.301E-03
             250     1.19650E+03     1.19650E+03    -45.7192E-03    -45.7192E-03     867.465E-03     867.465E-03
             251     1.19473E+03     1.19473E+03    -28.2345E-03    -28.2345E-03     920.836E-03     920.836E-03
             252     1.19288E+03     1.19288E+03    -13.8172E-03    -13.8172E-03     944.584E-03     944.584E-03
             253     1.19101E+03     1.19101E+03    -2.22463E-03    -2.22463E-03     944.559E-03     944.559E-03
             254     1.18916E+03     1.18916E+03     6.78936E-03     6.78936E-03     926.070E-03     926.070E-03
             255     1.18736E+03     1.18736E+03     13.6049E-03     13.6049E-03     893.751E-03     893.751E-03
             256     1.18563E+03     1.18563E+03     18.5319E-03     18.5319E-03     851.529E-03     851.529E-03
             257     1.18399E+03     1.18399E+03     21.9241E-03     21.9241E-03     802.653E-03     802.653E-03
             258     1.18245E+03     1.18245E+03     24.0582E-03     24.0582E-03     749.740E-03     749.740E-03
             259     1.18102E+03     1.18102E+03     25.2077E-03     25.2077E-03     694.861E-03     694.861E-03
             260     1.17970E+03     1.17970E+03     25.5851E-03     25.5851E-03     639.612E-03     639.612E-03
             261     1.17848E+03     1.17848E+03     25.3817E-03     25.3817E-03     585.195E-03     585.195E-03
             262     1.17738E+03     1.17738E+03     24.7474E-03     24.7474E-03     532.484E-03     532.484E-03
             263     1.17637E+03     1.17637E+03     23.8072E-03     23.8072E-03     482.091E-03     482.091E-03
             264     1.17546E+03     1.17546E+03     22.6606E-03     22.6606E-03     434.418E-03     434.418E-03
             265     1.17465E+03     1.17465E+03     21.3858E-03     21.3858E-03     389.702E-03     389.702E-03
             266     1.17392E+03     1.17392E+03     20.0453E-03     20.0453E-03     348.050E-03     348.050E-03
             267     1.17327E+03     1.17327E+03     18.6859E-03     18.6859E-03     309.472E-03     309.472E-03
             268     1.17269E+03     1.17269E+03     17.3457E-03     17.3457E-03     273.903E-03     273.903E-03
             269     1.17218E+03     1.17218E+03     16.0507E-03     16.0507E-03     241.224E-03     241.224E-03
             270     1.17173E+03     1.17173E+03     14.8234E-03     14.8234E-03     211.274E-03     211.274E-03
             271     1.17134E+03     1.17134E+03     13.6772E-03     13.6772E-03     183.864E-03     183.864E-03
             272     1.17100E+03     1.17100E+03     12.6251E-03     12.6251E-03     158.786E-03     158.786E-03
             273     1.17071E+03     1.17071E+03     11.6724E-03     11.6724E-03     135.818E-03     135.818E-03
             274     1.17046E+03     1.17046E+03     10.8275E-03     10.8275E-03     114.731E-03     114.731E-03
             275     1.17025E+03     1.17025E+03     10.0898E-03     10.0898E-03     95.2893E-03     95.2893E-03
             276     1.17008E+03     1.17008E+03     9.46668E-03     9.46668E-03     77.2577E-03     77.2577E-03
             277     1.16995E+03     1.16995E+03     8.95522E-03     8.95522E-03     60.3957E-03     60.3957E-03
             278     1.16984E+03     1.16984E+03     8.55800E-03     8.55800E-03     44.4700E-03     44.4700E-03
             279     1.16977E+03     1.16977E+03     8.32374E-03     8.32374E-03     29.1964E-03     29.1964E-03
             280     1.16972E+03     1.16972E+03     8.09003E-03     8.09003E-03     14.9027E-03     14.9027E-03
             281     1.16981E+03     1.16981E+03     22.7559E-03     22.7559E-03     15.1780E-03     15.1780E-03
             282     1.16999E+03     1.16999E+03     65.7442E-03     65.7442E-03     28.7638E-03     28.7638E-03
             283     1.17012E+03     1.17012E+03     134.446E-03     134.446E-03     41.3836E-03     41.3836E-03
             284     1.17020E+03     1.17020E+03     226.742E-03     226.742E-03     52.8063E-03     52.8063E-03
             285     1.17023E+03     1.17023E+03     339.942E-03     339.942E-03     62.6858E-03     62.6858E-03
             286     1.17022E+03     1.17022E+03     470.845E-03     470.845E-03     70.8443E-03     70.8443E-03
             287     1.17018E+03     1.17018E+03     615.906E-03     615.906E-03     77.1100E-03     77.1100E-03
             288     1.17010E+03     1.17010E+03     771.323E-03     771.323E-03     81.3927E-03     81.3927E-03
             289     1.17001E+03     1.17001E+03     933.149E-03     933.149E-03     83.6373E-03     83.6373E-03
             290     1.16990E+03     1.16990E+03         1.09739         1.09739     83.8446E-03     83.8446E-03
