********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     12: Step Time =   0.8571

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              31     1.41798E+03     1.41798E+03        -36.8092        -36.8092        -39.1565        -39.1565
              32     1.40863E+03     1.40863E+03        -28.4385        -28.4385        -37.2793        -37.2793
              33     1.40199E+03     1.40199E+03        -21.2385        -21.2385        -34.4576        -34.4576
              34     1.39745E+03     1.39745E+03        -15.2528        -15.2528        -31.3202        -31.3202
              35     1.39447E+03     1.39447E+03        -10.3576        -10.3576        -28.2167        -28.2167
              36     1.39263E+03     1.39263E+03        -6.39672        -6.39672        -25.3195        -25.3195
              37     1.39161E+03     1.39161E+03        -3.21569        -3.21569        -22.6999        -22.6999
              38     1.39117E+03     1.39117E+03    -681.095E-03    -681.095E-03        -20.3721        -20.3721
              39     1.39113E+03     1.39113E+03         1.31953         1.31953        -18.3222        -18.3222
              40     1.39138E+03     1.39138E+03         2.87858         2.87858        -16.5229        -16.5229
              41     1.39182E+03     1.39182E+03         4.07221         4.07221        -14.9425        -14.9425
              42     1.39238E+03     1.39238E+03         4.96324         4.96324        -13.5500        -13.5500
              43     1.39302E+03     1.39302E+03         5.60388         5.60388        -12.3167        -12.3167
              44     1.39370E+03     1.39370E+03         6.03788         6.03788        -11.2178        -11.2178
              45     1.39440E+03     1.39440E+03         6.30208         6.30208        -10.2322        -10.2322
              46     1.39509E+03     1.39509E+03         6.42772         6.42772        -9.34233        -9.34233
              47     1.39577E+03     1.39577E+03         6.44130         6.44130        -8.53405        -8.53405
              48     1.39642E+03     1.39642E+03         6.36545         6.36545        -7.79582        -7.79582
              49     1.39704E+03     1.39704E+03         6.21938         6.21938        -7.11843        -7.11843
              50     1.39762E+03     1.39762E+03         6.01946         6.01946        -6.49451        -6.49451
              51     1.39816E+03     1.39816E+03         5.77955         5.77955        -5.91817        -5.91817
              52     1.39867E+03     1.39867E+03         5.51138         5.51138        -5.38465        -5.38465
              53     1.39913E+03     1.39913E+03         5.22481         5.22481        -4.89005        -4.89005
              54     1.39956E+03     1.39956E+03         4.92807         4.92807        -4.43113        -4.43113
              55     1.39994E+03     1.39994E+03         4.62803         4.62803        -4.00512        -4.00512
              56     1.40029E+03     1.40029E+03         4.33033         4.33033        -3.60959        -3.60959
              57     1.40061E+03     1.40061E+03         4.03960         4.03960        -3.24234        -3.24234
              58     1.40090E+03     1.40090E+03         3.75960         3.75960        -2.90131        -2.90131
              59     1.40115E+03     1.40115E+03         3.49335         3.49335        -2.58456        -2.58456
              60     1.40138E+03     1.40138E+03         3.24322         3.24322        -2.29020        -2.29020
              61     1.40157E+03     1.40157E+03         3.01110         3.01110        -2.01638        -2.01638
              62     1.40175E+03     1.40175E+03         2.79844         2.79844        -1.76125        -1.76125
              63     1.40190E+03     1.40190E+03         2.60632         2.60632        -1.52296        -1.52296
              64     1.40203E+03     1.40203E+03         2.43557         2.43557        -1.29967        -1.29967
              65     1.40214E+03     1.40214E+03         2.28679         2.28679        -1.08953        -1.08953
              66     1.40223E+03     1.40223E+03         2.16039         2.16039    -890.679E-03    -890.679E-03
              67     1.40230E+03     1.40230E+03         2.05668         2.05668    -701.238E-03    -701.238E-03
              68     1.40236E+03     1.40236E+03         1.97583         1.97583    -519.335E-03    -519.335E-03
              69     1.40239E+03     1.40239E+03         1.91799         1.91799    -343.093E-03    -343.093E-03
              70     1.40242E+03     1.40242E+03         1.88318         1.88318    -171.096E-03    -171.096E-03
              71     1.40259E+03     1.40259E+03         1.68510         1.68510    -93.2440E-03    -93.2440E-03
              72     1.40274E+03     1.40274E+03         1.49821         1.49821    -97.6302E-03    -97.6302E-03
              73     1.40289E+03     1.40289E+03         1.30494         1.30494    -99.7514E-03    -99.7514E-03
              74     1.40302E+03     1.40302E+03         1.10983         1.10983    -99.4935E-03    -99.4935E-03
              75     1.40313E+03     1.40313E+03     917.576E-03     917.576E-03    -96.8139E-03    -96.8139E-03
              76     1.40322E+03     1.40322E+03     732.929E-03     732.929E-03    -91.7097E-03    -91.7097E-03
              77     1.40327E+03     1.40327E+03     560.564E-03     560.564E-03    -84.2479E-03    -84.2479E-03
              78     1.40328E+03     1.40328E+03     404.989E-03     404.989E-03    -74.5365E-03    -74.5365E-03
              79     1.40324E+03     1.40324E+03     270.405E-03     270.405E-03    -62.7811E-03    -62.7811E-03
              80     1.40315E+03     1.40315E+03     160.605E-03     160.605E-03    -49.1940E-03    -49.1940E-03
              81       1.403E+03       1.403E+03     78.7681E-03     78.7681E-03    -34.1884E-03    -34.1884E-03
              82     1.40279E+03     1.40279E+03     27.3997E-03     27.3997E-03    -18.0392E-03    -18.0392E-03
              83     1.40268E+03     1.40268E+03     9.80573E-03     9.80573E-03    -17.7087E-03    -17.7087E-03
              84     1.40273E+03     1.40273E+03     10.0837E-03     10.0837E-03    -34.6935E-03    -34.6935E-03
              85     1.40282E+03     1.40282E+03     10.3624E-03     10.3624E-03    -52.8474E-03    -52.8474E-03
              86     1.40294E+03     1.40294E+03     10.8349E-03     10.8349E-03    -71.7805E-03    -71.7805E-03
              87     1.40310E+03     1.40310E+03     11.4429E-03     11.4429E-03    -91.8329E-03    -91.8329E-03
              88     1.40331E+03     1.40331E+03     12.1834E-03     12.1834E-03    -113.284E-03    -113.284E-03
              89     1.40356E+03     1.40356E+03     13.0592E-03     13.0592E-03    -136.420E-03    -136.420E-03
              90     1.40385E+03     1.40385E+03     14.0619E-03     14.0619E-03    -161.525E-03    -161.525E-03
              91     1.40420E+03     1.40420E+03     15.1913E-03     15.1913E-03    -188.880E-03    -188.880E-03
              92     1.40460E+03     1.40460E+03     16.4374E-03     16.4374E-03    -218.760E-03    -218.760E-03
              93     1.40507E+03     1.40507E+03     17.7927E-03     17.7927E-03    -251.431E-03    -251.431E-03
              94     1.40560E+03     1.40560E+03     19.2423E-03     19.2423E-03    -287.145E-03    -287.145E-03
              95     1.40621E+03     1.40621E+03     20.7681E-03     20.7681E-03    -326.129E-03    -326.129E-03
              96     1.40690E+03     1.40690E+03     22.3445E-03     22.3445E-03    -368.577E-03    -368.577E-03
              97     1.40768E+03     1.40768E+03     23.9373E-03     23.9373E-03    -414.636E-03    -414.636E-03
              98     1.40855E+03     1.40855E+03     25.5026E-03     25.5026E-03    -464.387E-03    -464.387E-03
              99     1.40952E+03     1.40952E+03     26.9810E-03     26.9810E-03    -517.823E-03    -517.823E-03
             100     1.41061E+03     1.41061E+03     28.2999E-03     28.2999E-03    -574.819E-03    -574.819E-03
             101     1.41181E+03     1.41181E+03     29.3605E-03     29.3605E-03    -635.100E-03    -635.100E-03
             102     1.41313E+03     1.41313E+03     30.0479E-03     30.0479E-03    -698.191E-03    -698.191E-03
             103     1.41458E+03     1.41458E+03     30.2051E-03     30.2051E-03    -763.368E-03    -763.368E-03
             104     1.41616E+03     1.41616E+03     29.6588E-03     29.6588E-03    -829.593E-03    -829.593E-03
             105     1.41787E+03     1.41787E+03     28.1700E-03     28.1700E-03    -895.437E-03    -895.437E-03
             106     1.41971E+03     1.41971E+03     25.4938E-03     25.4938E-03    -958.999E-03    -958.999E-03
             107     1.42167E+03     1.42167E+03     21.2886E-03     21.2886E-03        -1.01781        -1.01781
             108     1.42374E+03     1.42374E+03     15.2377E-03     15.2377E-03        -1.06875        -1.06875
             109     1.42590E+03     1.42590E+03     6.89906E-03     6.89906E-03        -1.10793        -1.10793
             110     1.42812E+03     1.42812E+03    -4.07775E-03    -4.07775E-03        -1.13065        -1.13065
             111     1.43037E+03     1.43037E+03    -18.1701E-03    -18.1701E-03        -1.13136        -1.13136
             112     1.43258E+03     1.43258E+03    -35.6440E-03    -35.6440E-03        -1.10371        -1.10371
             113     1.43471E+03     1.43471E+03    -56.8136E-03    -56.8136E-03        -1.04067        -1.04067
             114     1.43667E+03     1.43667E+03    -81.6121E-03    -81.6121E-03    -934.828E-03    -934.828E-03
             115     1.43837E+03     1.43837E+03    -109.783E-03    -109.783E-03    -778.954E-03    -778.954E-03
             116     1.43971E+03     1.43971E+03    -140.520E-03    -140.520E-03    -566.617E-03    -566.617E-03
             117     1.44056E+03     1.44056E+03    -172.391E-03    -172.391E-03    -293.402E-03    -293.402E-03
             118     1.44081E+03     1.44081E+03    -203.375E-03    -203.375E-03     42.0101E-03     42.0101E-03
             119     1.44033E+03     1.44033E+03    -230.344E-03    -230.344E-03     436.105E-03     436.105E-03
             120     1.43903E+03     1.43903E+03    -249.867E-03    -249.867E-03     879.174E-03     879.174E-03
             121     1.43681E+03     1.43681E+03    -257.415E-03    -257.415E-03         1.35389         1.35389
             122     1.43364E+03     1.43364E+03    -248.944E-03    -248.944E-03         1.83455         1.83455
             123     1.42954E+03     1.42954E+03    -220.729E-03    -220.729E-03         2.28784         2.28784
             124     1.42462E+03     1.42462E+03    -170.228E-03    -170.228E-03         2.67176         2.67176
             125     1.41964E+03     1.41964E+03    -253.897E-03    -253.897E-03         5.42922         5.42922
             126     1.42232E+03     1.42232E+03    -743.831E-03    -743.831E-03         9.76357         9.76357
             127     1.42548E+03     1.42548E+03        -1.55263        -1.55263         12.9734         12.9734
             128     1.42905E+03     1.42905E+03        -2.73225        -2.73225         15.3197         15.3197
             129     1.43307E+03     1.43307E+03        -4.40230        -4.40230         16.9701         16.9701
             130     1.43758E+03     1.43758E+03        -6.74446        -6.74446         17.9769         17.9769
             131     1.44266E+03     1.44266E+03        -10.0023        -10.0023         18.2631         18.2631
             132     1.44833E+03     1.44833E+03        -14.4765        -14.4765         17.5950         17.5950
             133     1.45452E+03     1.45452E+03        -20.5031        -20.5031         15.5221         15.5221
             134     1.46090E+03     1.46090E+03        -28.3647        -28.3647         11.3255         11.3255
             135     1.46659E+03     1.46659E+03        -38.1139        -38.1139         3.98655         3.98655
             136     1.46983E+03     1.46983E+03        -49.1683        -49.1683        -7.56788        -7.56788
             137     1.44726E+03     1.44726E+03        -54.5330        -54.5330         34.7016         34.7016
             138     1.43145E+03     1.43145E+03        -46.0014        -46.0014         38.2098         38.2098
             139     1.41888E+03     1.41888E+03        -37.0021        -37.0021         38.4903         38.4903
             140     1.40947E+03     1.40947E+03        -28.7024        -28.7024         36.8291         36.8291
             141     1.40273E+03     1.40273E+03        -21.5161        -21.5161         34.1800         34.1800
             142     1.39807E+03     1.39807E+03        -15.5099        -15.5099         31.1670         31.1670
             143     1.39499E+03     1.39499E+03        -10.5804        -10.5804         28.1460         28.1460
             144     1.39305E+03     1.39305E+03        -6.58312        -6.58312         25.3018         25.3018
             145     1.39195E+03     1.39195E+03        -3.36821        -3.36821         22.7146         22.7146
             146     1.39144E+03     1.39144E+03    -804.558E-03    -804.558E-03         20.4058         20.4058
             147     1.39136E+03     1.39136E+03         1.22018         1.22018         18.3662         18.3662
             148     1.39156E+03     1.39156E+03         2.79869         2.79869         16.5714         16.5714
             149     1.39197E+03     1.39197E+03         4.00784         4.00784         14.9922         14.9922
             150     1.39250E+03     1.39250E+03         4.91111         4.91111         13.5986         13.5986
             151     1.39312E+03     1.39312E+03         5.56140         5.56140         12.3630         12.3630
             152     1.39379E+03     1.39379E+03         6.00299         6.00299         11.2610         11.2610
             153     1.39447E+03     1.39447E+03         6.27317         6.27317         10.2720         10.2720
             154     1.39515E+03     1.39515E+03         6.40355         6.40355         9.37855         9.37855
             155     1.39582E+03     1.39582E+03         6.42093         6.42093         8.56673         8.56673
             156     1.39646E+03     1.39646E+03         6.34814         6.34814         7.82508         7.82508
             157     1.39707E+03     1.39707E+03         6.20458         6.20458         7.14444         7.14444
             158     1.39765E+03     1.39765E+03         6.00673         6.00673         6.51749         6.51749
             159     1.39819E+03     1.39819E+03         5.76857         5.76857         5.93834         5.93834
             160     1.39869E+03     1.39869E+03         5.50188         5.50188         5.40225         5.40225
             161     1.39915E+03     1.39915E+03         5.21658         5.21658         4.90531         4.90531
             162     1.39957E+03     1.39957E+03         4.92096         4.92096         4.44428         4.44428
             163     1.39996E+03     1.39996E+03         4.62189         4.62189         4.01639         4.01639
             164     1.40030E+03     1.40030E+03         4.32504         4.32504         3.61917         3.61917
             165     1.40062E+03     1.40062E+03         4.03508         4.03508         3.25042         3.25042
             166     1.40090E+03     1.40090E+03         3.75575         3.75575         2.90807         2.90807
             167     1.40115E+03     1.40115E+03         3.49008         3.49008         2.59017         2.59017
             168     1.40138E+03     1.40138E+03         3.24049         3.24049         2.29481         2.29481
             169     1.40158E+03     1.40158E+03         3.00883         3.00883         2.02012         2.02012
             170     1.40175E+03     1.40175E+03         2.79658         2.79658         1.76424         1.76424
             171     1.40190E+03     1.40190E+03         2.60483         2.60483         1.52532         1.52532
             172     1.40203E+03     1.40203E+03         2.43441         2.43441         1.30149         1.30149
             173     1.40214E+03     1.40214E+03         2.28591         2.28591         1.09090         1.09090
             174     1.40223E+03     1.40223E+03         2.15978         2.15978     891.678E-03     891.678E-03
             175     1.40230E+03     1.40230E+03         2.05630         2.05630     701.934E-03     701.934E-03
             176     1.40235E+03     1.40235E+03         1.97568         1.97568     519.785E-03     519.785E-03
             177     1.40239E+03     1.40239E+03         1.91804         1.91804     343.340E-03     343.340E-03
             178     1.40242E+03     1.40242E+03         1.88339         1.88339     171.170E-03     171.170E-03
             179     1.40225E+03     1.40225E+03         2.06075         2.06075     75.3200E-03     75.3200E-03
             180     1.40209E+03     1.40209E+03         2.23125         2.23125     61.5485E-03     61.5485E-03
             181     1.40197E+03     1.40197E+03         2.36468         2.36468     45.6109E-03     45.6109E-03
             182     1.40188E+03     1.40188E+03         2.45634         2.45634     28.0669E-03     28.0669E-03
             183     1.40183E+03     1.40183E+03         2.50297         2.50297     9.52974E-03     9.52974E-03
             184     1.40183E+03     1.40183E+03         2.50293         2.50293    -9.35234E-03    -9.35234E-03
             185     1.40188E+03     1.40188E+03         2.45624         2.45624    -27.9156E-03    -27.9156E-03
             186     1.40197E+03     1.40197E+03         2.36455         2.36455    -45.5154E-03    -45.5154E-03
             187     1.40209E+03     1.40209E+03         2.23106         2.23106    -61.5140E-03    -61.5140E-03
             188     1.40225E+03     1.40225E+03         2.06050         2.06050    -75.3058E-03    -75.3058E-03
             189     1.16154E+03     1.16154E+03         16.2647         16.2647         76.4986         76.4986
             190     1.24453E+03     1.24453E+03        -21.4537        -21.4537         120.389         120.389
             191     1.33636E+03     1.33636E+03        -57.0812        -57.0812         122.811         122.811
             192     1.40758E+03     1.40758E+03        -76.0568        -76.0568         97.9837         97.9837
             193     1.45003E+03     1.45003E+03        -77.7557        -77.7557         64.6408         64.6408
             194     1.44227E+03     1.44227E+03        -77.6057        -77.6057        -71.2642        -71.2642
             195     1.38118E+03     1.38118E+03        -69.5222        -69.5222        -108.617        -108.617
             196     1.28290E+03     1.28290E+03        -36.6923        -36.6923        -123.106        -123.106
             197     1.17980E+03     1.17980E+03         7.86189         7.86189        -86.2493        -86.2493
             198     1.41466E+03     1.41466E+03    -310.142E-03    -310.142E-03        -4.52966        -4.52966
             199     1.41763E+03     1.41763E+03    -906.780E-03    -906.780E-03        -8.01980        -8.01980
             200     1.42119E+03     1.42119E+03        -1.88266        -1.88266        -10.4561        -10.4561
             201     1.42528E+03     1.42528E+03        -3.27919        -3.27919        -12.1190        -12.1190
             202     1.42989E+03     1.42989E+03        -5.20563        -5.20563        -13.1882        -13.1882
             203     1.43505E+03     1.43505E+03        -7.83360        -7.83360        -13.7245        -13.7245
             204     1.44081E+03     1.44081E+03        -11.3974        -11.3974        -13.6567        -13.6567
             205     1.44719E+03     1.44719E+03        -16.1884        -16.1884        -12.7534        -12.7534
             206     1.45409E+03     1.45409E+03        -22.5347        -22.5347        -10.5633        -10.5633
             207     1.46115E+03     1.46115E+03        -30.7110        -30.7110        -6.36326        -6.36326
             208     1.46749E+03     1.46749E+03        -40.7624        -40.7624     873.318E-03     873.318E-03
             209     1.47132E+03     1.47132E+03        -52.1070        -52.1070         12.2441         12.2441
             210     1.50756E+03     1.50756E+03        -62.2784        -62.2784         3.75641         3.75641
             211     1.52714E+03     1.52714E+03        -28.8391        -28.8391        -29.0867        -29.0867
             212     1.52728E+03     1.52728E+03         36.9675         36.9675        -52.7350        -52.7350
             213     1.51128E+03     1.51128E+03         112.253         112.253        -43.1290        -43.1290
             214     1.51092E+03     1.51092E+03         112.893         112.893         46.4785         46.4785
             215     1.52652E+03     1.52652E+03         38.2671         38.2671         56.1871         56.1871
             216     1.52597E+03     1.52597E+03        -26.8895        -26.8895         32.7345         32.7345
             217     1.50596E+03     1.50596E+03        -59.7226        -59.7226     166.115E-03     166.115E-03
             218     1.41070E+03     1.41070E+03     38.4896E-03     38.4896E-03         3.02086         3.02086
             219     1.40264E+03     1.40264E+03     185.562E-03     185.562E-03         2.77677         2.77677
             220     1.39577E+03     1.39577E+03     321.687E-03     321.687E-03         2.16429         2.16429
             221     1.39103E+03     1.39103E+03     417.821E-03     417.821E-03         1.24855         1.24855
             222     1.38906E+03     1.38906E+03     451.405E-03     451.405E-03     163.111E-03     163.111E-03
             223     1.39011E+03     1.39011E+03     413.817E-03     413.817E-03    -916.672E-03    -916.672E-03
             224     1.39391E+03     1.39391E+03     313.695E-03     313.695E-03        -1.81544        -1.81544
             225     1.39977E+03     1.39977E+03     173.675E-03     173.675E-03        -2.39967        -2.39967
             226     1.40673E+03     1.40673E+03     22.7326E-03     22.7326E-03        -2.60416        -2.60416
             227     1.46959E+03     1.46959E+03        -49.2693        -49.2693         7.72674         7.72674
             228     1.46642E+03     1.46642E+03        -38.2192        -38.2192        -3.87150        -3.87150
             229     1.46077E+03     1.46077E+03        -28.4775        -28.4775        -11.2267        -11.2267
             230     1.45443E+03     1.45443E+03        -20.6240        -20.6240        -15.4342        -15.4342
             231     1.44827E+03     1.44827E+03        -14.6008        -14.6008        -17.5202        -17.5202
             232     1.44263E+03     1.44263E+03        -10.1217        -10.1217        -18.2037        -18.2037
             233     1.43759E+03     1.43759E+03        -6.85038        -6.85038        -17.9329        -17.9329
             234     1.43310E+03     1.43310E+03        -4.48821        -4.48821        -16.9387        -16.9387
             235     1.42912E+03     1.42912E+03        -2.79515        -2.79515        -15.2969        -15.2969
             236     1.42559E+03     1.42559E+03        -1.59265        -1.59265        -12.9561        -12.9561
             237     1.42249E+03     1.42249E+03    -764.956E-03    -764.956E-03        -9.75059        -9.75059
             238     1.41988E+03     1.41988E+03    -262.321E-03    -262.321E-03        -5.42366        -5.42366
             239     1.42470E+03     1.42470E+03    -170.016E-03    -170.016E-03        -2.66877        -2.66877
             240     1.42962E+03     1.42962E+03    -220.932E-03    -220.932E-03        -2.28409        -2.28409
             241     1.43370E+03     1.43370E+03    -248.977E-03    -248.977E-03        -1.83071        -1.83071
             242     1.43686E+03     1.43686E+03    -257.496E-03    -257.496E-03        -1.35006        -1.35006
             243     1.43908E+03     1.43908E+03    -249.797E-03    -249.797E-03    -875.442E-03    -875.442E-03
             244     1.44038E+03     1.44038E+03    -230.263E-03    -230.263E-03    -432.613E-03    -432.613E-03
             245     1.44085E+03     1.44085E+03    -203.225E-03    -203.225E-03    -38.8227E-03    -38.8227E-03
             246     1.44059E+03     1.44059E+03    -172.228E-03    -172.228E-03     296.214E-03     296.214E-03
             247     1.43973E+03     1.43973E+03    -140.348E-03    -140.348E-03     569.049E-03     569.049E-03
             248     1.43839E+03     1.43839E+03    -109.612E-03    -109.612E-03     781.004E-03     781.004E-03
             249     1.43669E+03     1.43669E+03    -81.4636E-03    -81.4636E-03     936.535E-03     936.535E-03
             250     1.43473E+03     1.43473E+03    -56.6773E-03    -56.6773E-03         1.04207         1.04207
             251     1.43259E+03     1.43259E+03    -35.5373E-03    -35.5373E-03         1.10485         1.10485
             252     1.43037E+03     1.43037E+03    -18.0762E-03    -18.0762E-03         1.13229         1.13229
             253     1.42813E+03     1.42813E+03    -4.00875E-03    -4.00875E-03         1.13141         1.13141
             254     1.42591E+03     1.42591E+03     6.95919E-03     6.95919E-03         1.10855         1.10855
             255     1.42374E+03     1.42374E+03     15.2806E-03     15.2806E-03         1.06926         1.06926
             256     1.42167E+03     1.42167E+03     21.3267E-03     21.3267E-03         1.01824         1.01824
             257     1.41971E+03     1.41971E+03     25.5208E-03     25.5208E-03     959.362E-03     959.362E-03
             258     1.41787E+03     1.41787E+03     28.1949E-03     28.1949E-03     895.745E-03     895.745E-03
             259     1.41616E+03     1.41616E+03     29.6768E-03     29.6768E-03     829.857E-03     829.857E-03
             260     1.41458E+03     1.41458E+03     30.2223E-03     30.2223E-03     763.595E-03     763.595E-03
             261     1.41313E+03     1.41313E+03     30.0608E-03     30.0608E-03     698.388E-03     698.388E-03
             262     1.41181E+03     1.41181E+03     29.3730E-03     29.3730E-03     635.271E-03     635.271E-03
             263     1.41061E+03     1.41061E+03     28.3096E-03     28.3096E-03     574.968E-03     574.968E-03
             264     1.40952E+03     1.40952E+03     26.9905E-03     26.9905E-03     517.952E-03     517.952E-03
             265     1.40855E+03     1.40855E+03     25.5102E-03     25.5102E-03     464.500E-03     464.500E-03
             266     1.40768E+03     1.40768E+03     23.9447E-03     23.9447E-03     414.734E-03     414.734E-03
             267     1.40690E+03     1.40690E+03     22.3505E-03     22.3505E-03     368.662E-03     368.662E-03
             268     1.40621E+03     1.40621E+03     20.7739E-03     20.7739E-03     326.203E-03     326.203E-03
             269     1.40560E+03     1.40560E+03     19.2471E-03     19.2471E-03     287.209E-03     287.209E-03
             270     1.40507E+03     1.40507E+03     17.7973E-03     17.7973E-03     251.486E-03     251.486E-03
             271     1.40460E+03     1.40460E+03     16.4413E-03     16.4413E-03     218.807E-03     218.807E-03
             272     1.40420E+03     1.40420E+03     15.1950E-03     15.1950E-03     188.921E-03     188.921E-03
             273     1.40385E+03     1.40385E+03     14.0652E-03     14.0652E-03     161.560E-03     161.560E-03
             274     1.40355E+03     1.40355E+03     13.0623E-03     13.0623E-03     136.449E-03     136.449E-03
             275     1.40331E+03     1.40331E+03     12.1862E-03     12.1862E-03     113.308E-03     113.308E-03
             276     1.40310E+03     1.40310E+03     11.4456E-03     11.4456E-03     91.8524E-03     91.8524E-03
             277     1.40294E+03     1.40294E+03     10.8374E-03     10.8374E-03     71.7957E-03     71.7957E-03
             278     1.40282E+03     1.40282E+03     10.3648E-03     10.3648E-03     52.8585E-03     52.8585E-03
             279     1.40273E+03     1.40273E+03     10.0860E-03     10.0860E-03     34.7008E-03     34.7008E-03
             280     1.40268E+03     1.40268E+03     9.80803E-03     9.80803E-03     17.7126E-03     17.7126E-03
             281     1.40278E+03     1.40278E+03     27.4059E-03     27.4059E-03     18.0432E-03     18.0432E-03
             282     1.40300E+03     1.40300E+03     78.7855E-03     78.7855E-03     34.1957E-03     34.1957E-03
             283     1.40315E+03     1.40315E+03     160.640E-03     160.640E-03     49.2045E-03     49.2045E-03
             284     1.40324E+03     1.40324E+03     270.463E-03     270.463E-03     62.7943E-03     62.7943E-03
             285     1.40328E+03     1.40328E+03     405.075E-03     405.075E-03     74.5520E-03     74.5520E-03
             286     1.40327E+03     1.40327E+03     560.682E-03     560.682E-03     84.2650E-03     84.2650E-03
             287     1.40322E+03     1.40322E+03     733.082E-03     733.082E-03     91.7280E-03     91.7280E-03
             288     1.40313E+03     1.40313E+03     917.765E-03     917.765E-03     96.8323E-03     96.8323E-03
             289     1.40302E+03     1.40302E+03         1.11005         1.11005     99.5120E-03     99.5120E-03
             290     1.40289E+03     1.40289E+03         1.30520         1.30520     99.7669E-03     99.7669E-03
             291     1.40274E+03     1.40274E+03         1.49850         1.49850     97.6441E-03     97.6441E-03
