********************************************************************************
Field Output Report, written Sat Feb 24 11:10:48 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      6: Step Time =   0.4286

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              37         697.296         697.296        -1.67831        -1.67831        -11.4082        -11.4082
              38         697.059         697.059    -389.393E-03    -389.393E-03        -10.2450        -10.2450
              39         697.031         697.031     629.460E-03     629.460E-03        -9.21974        -9.21974
              40         697.146         697.146         1.42478         1.42478        -8.31918        -8.31918
              41         697.359         697.359         2.03495         2.03495        -7.52787        -7.52787
              42         697.636         697.636         2.49166         2.49166        -6.83033        -6.83033
              43         697.953         697.953         2.82128         2.82128        -6.21241        -6.21241
              44         698.292         698.292         3.04589         3.04589        -5.66166        -5.66166
              45         698.640         698.640         3.18411         3.18411        -5.16754        -5.16754
              46         698.987         698.987         3.25173         3.25173        -4.72129        -4.72129
              47         699.326         699.326         3.26218         3.26218        -4.31579        -4.31579
              48         699.652         699.652         3.22690         3.22690        -3.94524        -3.94524
              49         699.963         699.963         3.15565         3.15565        -3.60504        -3.60504
              50         700.256         700.256         3.05673         3.05673        -3.29148        -3.29148
              51         700.530         700.530         2.93718         2.93718        -3.00162        -3.00162
              52         700.784         700.784         2.80297         2.80297        -2.73308        -2.73308
              53         701.019         701.019         2.65913         2.65913        -2.48390        -2.48390
              54         701.234         701.234         2.50985         2.50985        -2.25248        -2.25248
              55         701.430         701.430         2.35865         2.35865        -2.03745        -2.03745
              56         701.607         701.607         2.20842         2.20842        -1.83759        -1.83759
              57         701.768         701.768         2.06154         2.06154        -1.65182        -1.65182
              58         701.912         701.912         1.91993         1.91993        -1.47913        -1.47913
              59         702.041         702.041         1.78515         1.78515        -1.31855        -1.31855
              60         702.156         702.156         1.65843         1.65843        -1.16915        -1.16915
              61         702.257         702.257         1.54076         1.54076        -1.03000        -1.03000
              62         702.345         702.345         1.43289         1.43289    -900.207E-03    -900.207E-03
              63         702.422         702.422         1.33539         1.33539    -778.841E-03    -778.841E-03
              64         702.488         702.488         1.24869         1.24869    -664.984E-03    -664.984E-03
              65         702.543         702.543         1.17312         1.17312    -557.715E-03    -557.715E-03
              66         702.589         702.589         1.10889         1.10889    -456.101E-03    -456.101E-03
              67         702.626         702.626         1.05618         1.05618    -359.209E-03    -359.209E-03
              68         702.655         702.655         1.01508         1.01508    -266.098E-03    -266.098E-03
              69         702.674         702.674     985.670E-03     985.670E-03    -175.828E-03    -175.828E-03
              70         702.686         702.686     967.965E-03     967.965E-03    -87.6918E-03    -87.6918E-03
              71         702.774         702.774     866.004E-03     866.004E-03    -47.7996E-03    -47.7996E-03
              72         702.853         702.853     769.725E-03     769.725E-03    -50.0579E-03    -50.0579E-03
              73         702.929         702.929     670.161E-03     670.161E-03    -51.1569E-03    -51.1569E-03
              74         702.999         702.999     569.659E-03     569.659E-03    -51.0375E-03    -51.0375E-03
              75         703.058         703.058     470.642E-03     470.642E-03    -49.6768E-03    -49.6768E-03
              76         703.103         703.103     375.563E-03     375.563E-03    -47.0722E-03    -47.0722E-03
              77         703.130         703.130     286.842E-03     286.842E-03    -43.2569E-03    -43.2569E-03
              78         703.136         703.136     206.814E-03     206.814E-03    -38.2845E-03    -38.2845E-03
              79         703.117         703.117     137.659E-03     137.659E-03    -32.2590E-03    -32.2590E-03
              80         703.070         703.070     81.3480E-03     81.3480E-03    -25.2876E-03    -25.2876E-03
              81         702.993         702.993     39.5395E-03     39.5395E-03    -17.5804E-03    -17.5804E-03
              82         702.884         702.884     13.5457E-03     13.5457E-03    -9.27788E-03    -9.27788E-03
              83         702.829         702.829     4.74885E-03     4.74885E-03    -9.11301E-03    -9.11301E-03
              84         702.856         702.856     4.89162E-03     4.89162E-03    -17.8542E-03    -17.8542E-03
              85         702.900         702.900     5.03453E-03     5.03453E-03    -27.1897E-03    -27.1897E-03
              86         702.964         702.964     5.27711E-03     5.27711E-03    -36.9193E-03    -36.9193E-03
              87         703.047         703.047     5.58969E-03     5.58969E-03    -47.2146E-03    -47.2146E-03
              88         703.151         703.151     5.97095E-03     5.97095E-03    -58.2165E-03    -58.2165E-03
              89         703.277         703.277     6.42276E-03     6.42276E-03    -70.0697E-03    -70.0697E-03
              90         703.428         703.428     6.94115E-03     6.94115E-03    -82.9162E-03    -82.9162E-03
              91         703.606         703.606     7.52657E-03     7.52657E-03    -96.8970E-03    -96.8970E-03
              92         703.812         703.812     8.17456E-03     8.17456E-03    -112.150E-03    -112.150E-03
              93         704.050         704.050     8.88205E-03     8.88205E-03    -128.807E-03    -128.807E-03
              94         704.323         704.323     9.64216E-03     9.64216E-03    -146.993E-03    -146.993E-03
              95         704.632         704.632     10.4467E-03     10.4467E-03    -166.819E-03    -166.819E-03
              96         704.983         704.983     11.2837E-03     11.2837E-03    -188.380E-03    -188.380E-03
              97         705.378         705.378     12.1370E-03     12.1370E-03    -211.744E-03    -211.744E-03
              98         705.821         705.821     12.9855E-03     12.9855E-03    -236.946E-03    -236.946E-03
              99         706.316         706.316     13.8007E-03     13.8007E-03    -263.976E-03    -263.976E-03
             100         706.866         706.866     14.5471E-03     14.5471E-03    -292.762E-03    -292.762E-03
             101         707.474         707.474     15.1765E-03     15.1765E-03    -323.155E-03    -323.155E-03
             102         708.144         708.144     15.6326E-03     15.6326E-03    -354.905E-03    -354.905E-03
             103         708.877         708.877     15.8375E-03     15.8375E-03    -387.632E-03    -387.632E-03
             104         709.676         709.676     15.7057E-03     15.7057E-03    -420.798E-03    -420.798E-03
             105         710.540         710.540     15.1181E-03     15.1181E-03    -453.666E-03    -453.666E-03
             106         711.467         711.467     13.9526E-03     13.9526E-03    -485.260E-03    -485.260E-03
             107         712.455         712.455     12.0383E-03     12.0383E-03    -514.318E-03    -514.318E-03
             108         713.495         713.495     9.21645E-03     9.21645E-03    -539.245E-03    -539.245E-03
             109         714.580         714.580     5.26445E-03     5.26445E-03    -558.069E-03    -558.069E-03
             110         715.693         715.693     5.34323E-06     5.34323E-06    -568.411E-03    -568.411E-03
             111         716.815         716.815    -6.80319E-03    -6.80319E-03    -567.469E-03    -567.469E-03
             112         717.921         717.921    -15.2980E-03    -15.2980E-03    -552.039E-03    -552.039E-03
             113         718.979         718.979    -25.6433E-03    -25.6433E-03    -518.608E-03    -518.608E-03
             114         719.949         719.949    -37.8131E-03    -37.8131E-03    -463.474E-03    -463.474E-03
             115         720.786         720.786    -51.6910E-03    -51.6910E-03    -383.056E-03    -383.056E-03
             116         721.435         721.435    -66.8885E-03    -66.8885E-03    -274.201E-03    -274.201E-03
             117         721.839         721.839    -82.7073E-03    -82.7073E-03    -134.794E-03    -134.794E-03
             118         721.937         721.937    -98.1628E-03    -98.1628E-03     35.6945E-03     35.6945E-03
             119         721.668         721.668    -111.717E-03    -111.717E-03     235.348E-03     235.348E-03
             120         720.981         720.981    -121.695E-03    -121.695E-03     459.135E-03     459.135E-03
             121         719.836         719.836    -125.864E-03    -125.864E-03     698.208E-03     698.208E-03
             122         718.216         718.216    -122.247E-03    -122.247E-03     939.559E-03     939.559E-03
             123         716.132         716.132    -109.012E-03    -109.012E-03         1.16642         1.16642
             124         713.635         713.635    -84.9042E-03    -84.9042E-03         1.35775         1.35775
             125         711.129         711.129    -129.264E-03    -129.264E-03         2.75219         2.75219
             126         712.494         712.494    -375.369E-03    -375.369E-03         4.95056         4.95056
             127         714.092         714.092    -779.493E-03    -779.493E-03         6.58105         6.58105
             128         715.899         715.899        -1.36810        -1.36810         7.77695         7.77695
             129         717.924         717.924        -2.20176        -2.20176         8.62450         8.62450
             130         720.197         720.197        -3.37240        -3.37240         9.15156         9.15156
             131         722.753         722.753        -5.00345        -5.00345         9.32117         9.32117
             132         725.614         725.614        -7.24759        -7.24759         9.01737         9.01737
             133         728.744         728.744        -10.2765        -10.2765         8.01478         8.01478
             134         731.977         731.977        -14.2363        -14.2363         5.95202         5.95202
             135         734.881         734.881        -19.1593        -19.1593         2.31359         2.31359
             136         736.579         736.579        -24.7576        -24.7576        -3.44805        -3.44805
             137         725.381         725.381        -27.5657        -27.5657         17.1429         17.1429
             138         717.448         717.448        -23.2913        -23.2913         18.9812         18.9812
             139         711.121         711.121        -18.7658        -18.7658         19.1861         19.1861
             140         706.375         706.375        -14.5814        -14.5814         18.4014         18.4014
             141         702.963         702.963        -10.9515        -10.9515         17.1073         17.1073
             142         700.600         700.600        -7.91298        -7.91298         15.6200         15.6200
             143         699.028         699.028        -5.41582        -5.41582         14.1209         14.1209
             144         698.036         698.036        -3.38834        -3.38834         12.7051         12.7051
             145         697.466         697.466        -1.75569        -1.75569         11.4146         11.4146
             146         697.197         697.197    -452.066E-03    -452.066E-03         10.2612         10.2612
             147         697.142         697.142     579.004E-03     579.004E-03         9.24134         9.24134
             148         697.237         697.237         1.38419         1.38419         8.34327         8.34327
             149         697.433         697.433         2.00225         2.00225         7.55264         7.55264
             150         697.698         697.698         2.46519         2.46519         6.85466         6.85466
             151         698.004         698.004         2.79971         2.79971         6.23563         6.23563
             152         698.335         698.335         3.02817         3.02817         5.68337         5.68337
             153         698.675         698.675         3.16943         3.16943         5.18756         5.18756
             154         699.016         699.016         3.23947         3.23947         4.73955         4.73955
             155         699.351         699.351         3.25184         3.25184         4.33228         4.33228
             156         699.673         699.673         3.21812         3.21812         3.96003         3.96003
             157         699.981         699.981         3.14814         3.14814         3.61820         3.61820
             158         700.271         700.271         3.05027         3.05027         3.30312         3.30312
             159         700.543         700.543         2.93161         2.93161         3.01185         3.01185
             160         700.795         700.795         2.79815         2.79815         2.74201         2.74201
             161         701.027         701.027         2.65495         2.65495         2.49166         2.49166
             162         701.241         701.241         2.50624         2.50624         2.25918         2.25918
             163         701.436         701.436         2.35553         2.35553         2.04318         2.04318
             164         701.613         701.613         2.20574         2.20574         1.84247         1.84247
             165         701.772         701.772         2.05923         2.05923         1.65595         1.65595
             166         701.916         701.916         1.91796         1.91796         1.48258         1.48258
             167         702.044         702.044         1.78348         1.78348         1.32142         1.32142
             168         702.158         702.158         1.65704         1.65704         1.17150         1.17150
             169         702.258         702.258         1.53960         1.53960         1.03192         1.03192
             170         702.346         702.346         1.43194         1.43194     901.741E-03     901.741E-03
             171         702.423         702.423         1.33462         1.33462     780.050E-03     780.050E-03
             172         702.488         702.488         1.24809         1.24809     665.919E-03     665.919E-03
             173         702.544         702.544         1.17267         1.17267     558.420E-03     558.420E-03
             174         702.590         702.590         1.10858         1.10858     456.616E-03     456.616E-03
             175         702.626         702.626         1.05599         1.05599     359.568E-03     359.568E-03
             176         702.654         702.654         1.01500         1.01500     266.330E-03     266.330E-03
             177         702.674         702.674     985.696E-03     985.696E-03     175.955E-03     175.955E-03
             178         702.686         702.686     968.073E-03     968.073E-03     87.7299E-03     87.7299E-03
             179         702.602         702.602         1.05952         1.05952     38.5982E-03     38.5982E-03
             180         702.519         702.519         1.14736         1.14736     31.5364E-03     31.5364E-03
             181         702.453         702.453         1.21609         1.21609     23.3678E-03     23.3678E-03
             182         702.407         702.407         1.26330         1.26330     14.3785E-03     14.3785E-03
             183         702.383         702.383         1.28733         1.28733     4.88179E-03     4.88179E-03
             184         702.383         702.383         1.28730         1.28730    -4.79105E-03    -4.79105E-03
             185         702.407         702.407         1.26325         1.26325    -14.3009E-03    -14.3009E-03
             186         702.453         702.453         1.21602         1.21602    -23.3187E-03    -23.3187E-03
             187         702.519         702.519         1.14725         1.14725    -31.5186E-03    -31.5186E-03
             188         702.602         702.602         1.05939         1.05939    -38.5906E-03    -38.5906E-03
             189         581.535         581.535         8.17328         8.17328         38.5842         38.5842
             190         623.500         623.500        -10.9827        -10.9827         60.6231         60.6231
             191         669.837         669.837        -29.0245        -29.0245         61.6727         61.6727
             192         705.660         705.660        -38.5670        -38.5670         49.0009         49.0009
             193         726.901         726.901        -39.3370        -39.3370         32.1187         32.1187
             194         723.024         723.024        -39.2791        -39.2791        -35.4705        -35.4705
             195         692.389         692.389        -35.2873        -35.2873        -54.4195        -54.4195
             196         642.871         642.871        -18.7043        -18.7043        -61.9249        -61.9249
             197         590.773         590.773         3.90496         3.90496        -43.4837        -43.4837
             198         708.590         708.590    -158.238E-03    -158.238E-03        -2.29235        -2.29235
             199         710.103         710.103    -459.149E-03    -459.149E-03        -4.05925        -4.05925
             200         711.911         711.911    -948.980E-03    -948.980E-03        -5.29454        -5.29454
             201         713.979         713.979        -1.64876        -1.64876        -6.14140        -6.14140
             202         716.305         716.305        -2.61372        -2.61372        -6.69219        -6.69219
             203         718.908         718.908        -3.93066        -3.93066        -6.97922        -6.97922
             204         721.814         721.814        -5.71818        -5.71818        -6.96830        -6.96830
             205         725.034         725.034        -8.12434        -8.12434        -6.54469        -6.54469
             206         728.522         728.522        -11.3166        -11.3166        -5.48277        -5.48277
             207         732.105         732.105        -15.4372        -15.4372        -3.41872        -3.41872
             208         735.341         735.341        -20.5147        -20.5147     166.811E-03     166.811E-03
             209         737.340         737.340        -26.2613        -26.2613         5.83393         5.83393
             210         755.499         755.499        -31.3360        -31.3360         1.40892         1.40892
             211         765.129         765.129        -14.4189        -14.4189        -15.0908        -15.0908
             212         764.998         764.998         18.7004         18.7004        -26.8526        -26.8526
             213         756.841         756.841         56.4952         56.4952        -21.8393        -21.8393
             214         756.654         756.654         56.8238         56.8238         23.5524         23.5524
             215         764.611         764.611         19.3660         19.3660         28.6180         28.6180
             216         764.535         764.535        -13.4214        -13.4214         16.9549         16.9549
             217         754.687         754.687        -30.0287        -30.0287     593.474E-03     593.474E-03
             218         706.615         706.615     15.7820E-03     15.7820E-03         1.52773         1.52773
             219         702.559         702.559     86.9521E-03     86.9521E-03         1.40198         1.40198
             220         699.106         699.106     152.892E-03     152.892E-03         1.09176         1.09176
             221         696.723         696.723     199.470E-03     199.470E-03     630.004E-03     630.004E-03
             222         695.735         695.735     215.713E-03     215.713E-03     83.5568E-03     83.5568E-03
             223         696.257         696.257     197.420E-03     197.420E-03    -460.010E-03    -460.010E-03
             224         698.158         698.158     148.795E-03     148.795E-03    -913.127E-03    -913.127E-03
             225         701.097         701.097     80.8469E-03     80.8469E-03        -1.20896        -1.20896
             226         704.592         704.592     7.66660E-03     7.66660E-03        -1.31458        -1.31458
             227         736.460         736.460        -24.8095        -24.8095         3.52827         3.52827
             228         734.796         734.796        -19.2132        -19.2132        -2.25572        -2.25572
             229         731.912         731.912        -14.2939        -14.2939        -5.90255        -5.90255
             230         728.698         728.698        -10.3380        -10.3380        -7.97106        -7.97106
             231         725.587         725.587        -7.31067        -7.31067        -8.98037        -8.98037
             232         722.742         722.742        -5.06389        -5.06389        -9.29208        -9.29208
             233         720.201         720.201        -3.42587        -3.42587        -9.13026        -9.13026
             234         717.942         717.942        -2.24500        -2.24500        -8.60948        -8.60948
             235         715.934         715.934        -1.39965        -1.39965        -7.76625        -7.76625
             236         714.148         714.148    -799.466E-03    -799.466E-03        -6.57297        -6.57297
             237         712.578         712.578    -385.824E-03    -385.824E-03        -4.94450        -4.94450
             238         711.249         711.249    -133.394E-03    -133.394E-03        -2.74965        -2.74965
             239         713.676         713.676    -84.7905E-03    -84.7905E-03        -1.35627        -1.35627
             240         716.170         716.170    -109.104E-03    -109.104E-03        -1.16456        -1.16456
             241         718.249         718.249    -122.255E-03    -122.255E-03    -937.635E-03    -937.635E-03
             242         719.866         719.866    -125.895E-03    -125.895E-03    -696.272E-03    -696.272E-03
             243         721.007         721.007    -121.652E-03    -121.652E-03    -457.241E-03    -457.241E-03
             244         721.691         721.691    -111.669E-03    -111.669E-03    -233.569E-03    -233.569E-03
             245         721.956         721.956    -98.0804E-03    -98.0804E-03    -34.0650E-03    -34.0650E-03
             246         721.855         721.855    -82.6190E-03    -82.6190E-03     136.237E-03     136.237E-03
             247         721.449         721.449    -66.7960E-03    -66.7960E-03     275.451E-03     275.451E-03
             248         720.797         720.797    -51.6006E-03    -51.6006E-03     384.114E-03     384.114E-03
             249         719.959         719.959    -37.7341E-03    -37.7341E-03     464.356E-03     464.356E-03
             250         718.987         718.987    -25.5715E-03    -25.5715E-03     519.333E-03     519.333E-03
             251         717.927         717.927    -15.2412E-03    -15.2412E-03     552.633E-03     552.633E-03
             252         716.820         716.820    -6.75371E-03    -6.75371E-03     567.952E-03     567.952E-03
             253         715.697         715.697     42.2747E-06     42.2747E-06     568.806E-03     568.806E-03
             254         714.583         714.583     5.29618E-03     5.29618E-03     558.394E-03     558.394E-03
             255         713.498         713.498     9.23947E-03     9.23947E-03     539.513E-03     539.513E-03
             256         712.457         712.457     12.0584E-03     12.0584E-03     514.542E-03     514.542E-03
             257         711.469         711.469     13.9671E-03     13.9671E-03     485.449E-03     485.449E-03
             258         710.541         710.541     15.1312E-03     15.1312E-03     453.826E-03     453.826E-03
             259         709.677         709.677     15.7153E-03     15.7153E-03     420.935E-03     420.935E-03
             260         708.878         708.878     15.8465E-03     15.8465E-03     387.750E-03     387.750E-03
             261         708.145         708.145     15.6394E-03     15.6394E-03     355.007E-03     355.007E-03
             262         707.475         707.475     15.1830E-03     15.1830E-03     323.244E-03     323.244E-03
             263         706.866         706.866     14.5521E-03     14.5521E-03     292.839E-03     292.839E-03
             264         706.317         706.317     13.8055E-03     13.8055E-03     264.043E-03     264.043E-03
             265         705.822         705.822     12.9894E-03     12.9894E-03     237.004E-03     237.004E-03
             266         705.379         705.379     12.1407E-03     12.1407E-03     211.795E-03     211.795E-03
             267         704.983         704.983     11.2867E-03     11.2867E-03     188.424E-03     188.424E-03
             268         704.633         704.633     10.4496E-03     10.4496E-03     166.858E-03     166.858E-03
             269         704.323         704.323     9.64451E-03     9.64451E-03     147.026E-03     147.026E-03
             270         704.050         704.050     8.88427E-03     8.88427E-03     128.836E-03     128.836E-03
             271         703.812         703.812     8.17643E-03     8.17643E-03     112.174E-03     112.174E-03
             272         703.606         703.606     7.52833E-03     7.52833E-03     96.9181E-03     96.9181E-03
             273         703.428         703.428     6.94267E-03     6.94267E-03     82.9342E-03     82.9342E-03
             274         703.277         703.277     6.42419E-03     6.42419E-03     70.0848E-03     70.0848E-03
             275         703.151         703.151     5.97223E-03     5.97223E-03     58.2291E-03     58.2291E-03
             276         703.047         703.047     5.59091E-03     5.59091E-03     47.2247E-03     47.2247E-03
             277         702.963         702.963     5.27823E-03     5.27823E-03     36.9272E-03     36.9272E-03
             278         702.900         702.900     5.03561E-03     5.03561E-03     27.1955E-03     27.1955E-03
             279         702.856         702.856     4.89265E-03     4.89265E-03     17.8580E-03     17.8580E-03
             280         702.829         702.829     4.74986E-03     4.74986E-03     9.11495E-03     9.11495E-03
             281         702.883         702.883     13.5486E-03     13.5486E-03     9.27985E-03     9.27985E-03
             282         702.993         702.993     39.5479E-03     39.5479E-03     17.5841E-03     17.5841E-03
             283         703.070         703.070     81.3652E-03     81.3652E-03     25.2929E-03     25.2929E-03
             284         703.117         703.117     137.688E-03     137.688E-03     32.2658E-03     32.2658E-03
             285         703.136         703.136     206.858E-03     206.858E-03     38.2924E-03     38.2924E-03
             286         703.130         703.130     286.902E-03     286.902E-03     43.2656E-03     43.2656E-03
             287         703.103         703.103     375.641E-03     375.641E-03     47.0816E-03     47.0816E-03
             288         703.058         703.058     470.739E-03     470.739E-03     49.6863E-03     49.6863E-03
             289         702.998         702.998     569.774E-03     569.774E-03     51.0470E-03     51.0470E-03
             290         702.929         702.929     670.294E-03     670.294E-03     51.1650E-03     51.1650E-03
             291         702.853         702.853     769.872E-03     769.872E-03     50.0651E-03     50.0651E-03
             292         702.774         702.774     866.151E-03     866.151E-03     47.7924E-03     47.7924E-03
             293         664.199         664.199         192.735         192.735        -44.0817        -44.0817
             294         671.115         671.115         176.208         176.208        -43.8435        -43.8435
             295         677.837         677.837         159.657         159.657        -42.4518        -42.4518
             296         684.205         684.205         143.423         143.423        -40.3758        -40.3758
             297         690.066         690.066         127.768         127.768        -37.6668        -37.6668
             298         695.316         695.316         112.922         112.922        -34.4556        -34.4556
             299         699.892         699.892         99.0519         99.0519        -30.8656        -30.8656
             300         703.752         703.752         86.2831         86.2831        -27.0553        -27.0553
             301         706.924         706.924         74.6684         74.6684        -23.1631        -23.1631
             302         709.424         709.424         64.2241         64.2241        -19.3145        -19.3145
             303         711.329         711.329         54.9182         54.9182        -15.6146        -15.6146
             304         712.691         712.691         46.6952         46.6952        -12.1326        -12.1326
             305         713.596         713.596         39.4820         39.4820        -8.92467        -8.92467
             306         714.102         714.102         33.1928         33.1928        -6.01204        -6.01204
             307         714.283         714.283         27.7442         27.7442        -3.41001        -3.41001
             308         714.191         714.191         23.0469         23.0469        -1.10962        -1.10962
             309         713.881         713.881         19.0221         19.0221     899.265E-03     899.265E-03
             310         713.393         713.393         15.5891         15.5891         2.64044         2.64044
             311         712.767         712.767         12.6786         12.6786         4.13643         4.13643
             312         712.031         712.031         10.2215         10.2215         5.41615         5.41615
             313         711.214         711.214         8.15831         8.15831         6.50627         6.50627
             314         710.335         710.335         6.43060         6.43060         7.43573         7.43573
             315         709.414         709.414         4.98724         4.98724         8.23115         8.23115
             316         708.466         708.466         3.77824         3.77824         8.91955         8.91955
             317         707.507         707.507         2.75857         2.75857         9.52606         9.52606
             318         706.549         706.549         1.88399         1.88399         10.0757         10.0757
             319         705.608         705.608         1.11311         1.11311         10.5923         10.5923
             320         704.696         704.696     404.543E-03     404.543E-03         11.0997         11.0997
             321         703.833         703.833    -282.299E-03    -282.299E-03         11.6215         11.6215
             322         703.039         703.039    -989.361E-03    -989.361E-03         12.1815         12.1815
             323         702.340         702.340        -1.76010        -1.76010         12.8034         12.8034
             324         701.774         701.774        -2.64143        -2.64143         13.5107         13.5107
             325         701.386         701.386        -3.68484        -3.68484         14.3250         14.3250
             326         701.242         701.242        -4.94817        -4.94817         15.2644         15.2644
             327         701.428         701.428        -6.49741        -6.49741         16.3377         16.3377
             328         702.063         702.063        -8.40651        -8.40651         17.5375         17.5375
             329         703.307         703.307        -10.7573        -10.7573         18.8252         18.8252
             330         705.366         705.366        -13.6270        -13.6270         20.1088         20.1088
             331         708.499         708.499        -17.0706        -17.0706         21.2089         21.2089
             332         712.989         712.989        -21.0544        -21.0544         21.8110         21.8110
             333         719.079         719.079        -25.3675        -25.3675         21.4356         21.4356
             334         726.793         726.793        -29.4159        -29.4159         19.4393         19.4393
             335         710.505         710.505    -96.4020E-03    -96.4020E-03        -1.09743        -1.09743
             336         712.463         712.463    -121.861E-03    -121.861E-03    -881.223E-03    -881.223E-03
             337         713.955         713.955    -136.528E-03    -136.528E-03    -626.493E-03    -626.493E-03
             338         714.927         714.927    -141.446E-03    -141.446E-03    -354.312E-03    -354.312E-03
             339         715.359         715.359    -138.719E-03    -138.719E-03    -81.4168E-03    -81.4168E-03
             340         715.264         715.264    -129.981E-03    -129.981E-03     179.202E-03     179.202E-03
             341         714.674         714.674    -117.847E-03    -117.847E-03     418.676E-03     418.676E-03
             342         713.637         713.637    -103.485E-03    -103.485E-03     631.947E-03     631.947E-03
             343         712.206         712.206    -89.0128E-03    -89.0128E-03     817.000E-03     817.000E-03
             344         710.436         710.436    -74.6083E-03    -74.6083E-03     974.239E-03     974.239E-03
             345         708.381         708.381    -61.9229E-03    -61.9229E-03         1.10556         1.10556
             346         706.090         706.090    -50.0091E-03    -50.0091E-03         1.21384         1.21384
             347         703.604         703.604    -40.6050E-03    -40.6050E-03         1.30227         1.30227
             348         700.960         700.960    -31.4876E-03    -31.4876E-03         1.37406         1.37406
             349         698.187         698.187    -25.2677E-03    -25.2677E-03         1.43212         1.43212
