********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      1: Step Time =   7.1429E-02

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
              70         117.321         117.321     165.103E-03     165.103E-03    -14.9205E-03    -14.9205E-03
              71         117.336         117.336     147.691E-03     147.691E-03    -8.13428E-03    -8.13428E-03
              72         117.349         117.349     131.238E-03     131.238E-03    -8.51998E-03    -8.51998E-03
              73         117.362         117.362     114.225E-03     114.225E-03    -8.70867E-03    -8.70867E-03
              74         117.374         117.374     97.0517E-03     97.0517E-03    -8.69016E-03    -8.69016E-03
              75         117.384         117.384     80.1345E-03     80.1345E-03    -8.46046E-03    -8.46046E-03
              76         117.392         117.392     63.8930E-03     63.8930E-03    -8.01895E-03    -8.01895E-03
              77         117.397         117.397     48.7424E-03     48.7424E-03    -7.37107E-03    -7.37107E-03
              78         117.398         117.398     35.0833E-03     35.0833E-03    -6.52577E-03    -6.52577E-03
              79         117.395         117.395     23.2907E-03     23.2907E-03    -5.50049E-03    -5.50049E-03
              80         117.387         117.387     13.7037E-03     13.7037E-03    -4.31323E-03    -4.31323E-03
              81         117.374         117.374     6.60899E-03     6.60899E-03    -2.99954E-03    -2.99954E-03
              82         117.355         117.355     2.23370E-03     2.23370E-03    -1.58323E-03    -1.58323E-03
              83         117.346         117.346     768.415E-06     768.415E-06    -1.55582E-03    -1.55582E-03
              84         117.351         117.351     792.774E-06     792.774E-06    -3.04825E-03    -3.04825E-03
              85         117.358         117.358     817.132E-06     817.132E-06    -4.64111E-03    -4.64111E-03
              86         117.369         117.369     858.514E-06     858.514E-06    -6.30032E-03    -6.30032E-03
              87         117.383         117.383     911.896E-06     911.896E-06    -8.05463E-03    -8.05463E-03
              88         117.401         117.401     977.087E-06     977.087E-06    -9.92775E-03    -9.92775E-03
              89         117.422         117.422     1.05446E-03     1.05446E-03    -11.9439E-03    -11.9439E-03
              90         117.448         117.448     1.14341E-03     1.14341E-03    -14.1269E-03    -14.1269E-03
              91         117.478         117.478     1.24407E-03     1.24407E-03    -16.5002E-03    -16.5002E-03
              92         117.513         117.513     1.35578E-03     1.35578E-03    -19.0869E-03    -19.0869E-03
              93         117.553         117.553     1.47813E-03     1.47813E-03    -21.9088E-03    -21.9088E-03
              94         117.600         117.600     1.61007E-03     1.61007E-03    -24.9865E-03    -24.9865E-03
              95         117.652         117.652     1.75034E-03     1.75034E-03    -28.3382E-03    -28.3382E-03
              96         117.711         117.711     1.89707E-03     1.89707E-03    -31.9793E-03    -31.9793E-03
              97         117.778         117.778     2.04769E-03     2.04769E-03    -35.9206E-03    -35.9206E-03
              98         117.853         117.853     2.19885E-03     2.19885E-03    -40.1672E-03    -40.1672E-03
              99         117.937         117.937     2.34591E-03     2.34591E-03    -44.7161E-03    -44.7161E-03
             100         118.029         118.029     2.48314E-03     2.48314E-03    -49.5543E-03    -49.5543E-03
             101         118.132         118.132     2.60264E-03     2.60264E-03    -54.6553E-03    -54.6553E-03
             102         118.245         118.245     2.69515E-03     2.69515E-03    -59.9752E-03    -59.9752E-03
             103         118.368         118.368     2.74786E-03     2.74786E-03    -65.4486E-03    -65.4486E-03
             104         118.502         118.502     2.74659E-03     2.74659E-03    -70.9831E-03    -70.9831E-03
             105         118.648         118.648     2.67159E-03     2.67159E-03    -76.4526E-03    -76.4526E-03
             106         118.803         118.803     2.50255E-03     2.50255E-03    -81.6908E-03    -81.6908E-03
             107         118.969         118.969     2.21096E-03     2.21096E-03    -86.4833E-03    -86.4833E-03
             108         119.143         119.143     1.77024E-03     1.77024E-03    -90.5600E-03    -90.5600E-03
             109         119.324         119.324     1.14309E-03     1.14309E-03    -93.5880E-03    -93.5880E-03
             110         119.510         119.510     299.717E-06     299.717E-06    -95.1661E-03    -95.1661E-03
             111         119.697         119.697    -800.822E-06    -800.822E-06    -94.8239E-03    -94.8239E-03
             112         119.881         119.881    -2.18195E-03    -2.18195E-03    -92.0245E-03    -92.0245E-03
             113         120.057         120.057    -3.87207E-03    -3.87207E-03    -86.1812E-03    -86.1812E-03
