********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     13: Step Time =   0.9286

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
              98     9.24461E-03     9.24461E-03    -2.93964E-03    -2.93964E-03    -8.01017E-06    -8.01017E-06
              99     9.25099E-03     9.25099E-03    -2.94165E-03    -2.94165E-03    -8.93320E-06    -8.93320E-06
             100     9.25808E-03     9.25808E-03    -2.94390E-03    -2.94390E-03    -9.91800E-06    -9.91800E-06
             101     9.26594E-03     9.26594E-03    -2.94640E-03    -2.94640E-03    -10.9598E-06    -10.9598E-06
             102     9.27460E-03     9.27460E-03    -2.94915E-03    -2.94915E-03    -12.0506E-06    -12.0506E-06
             103     9.28410E-03     9.28410E-03    -2.95217E-03    -2.95217E-03    -13.1778E-06    -13.1778E-06
             104     9.29446E-03     9.29446E-03    -2.95547E-03    -2.95547E-03    -14.3236E-06    -14.3236E-06
             105     9.30568E-03     9.30568E-03    -2.95904E-03    -2.95904E-03    -15.4635E-06    -15.4635E-06
             106     9.31775E-03     9.31775E-03    -2.96290E-03    -2.96290E-03    -16.5646E-06    -16.5646E-06
             107     9.33062E-03     9.33062E-03    -2.96701E-03    -2.96701E-03    -17.5844E-06    -17.5844E-06
             108     9.34421E-03     9.34421E-03    -2.97137E-03    -2.97137E-03    -18.4690E-06    -18.4690E-06
             109     9.35840E-03     9.35840E-03    -2.97593E-03    -2.97593E-03    -19.1514E-06    -19.1514E-06
             110     9.37300E-03     9.37300E-03    -2.98064E-03    -2.98064E-03    -19.5504E-06    -19.5504E-06
             111     9.38777E-03     9.38777E-03    -2.98542E-03    -2.98542E-03    -19.5702E-06    -19.5702E-06
             112     9.40238E-03     9.40238E-03    -2.99017E-03    -2.99017E-03    -19.1007E-06    -19.1007E-06
             113     9.41641E-03     9.41641E-03    -2.99476E-03    -2.99476E-03    -18.0206E-06    -18.0206E-06
             114     9.42935E-03     9.42935E-03    -2.99902E-03    -2.99902E-03    -16.2014E-06    -16.2014E-06
             115     9.44061E-03     9.44061E-03    -3.00277E-03    -3.00277E-03    -13.5178E-06    -13.5178E-06
             116     9.44948E-03     9.44948E-03    -3.00577E-03    -3.00577E-03    -9.85819E-06    -9.85819E-06
             117     9.45519E-03     9.45519E-03    -3.00778E-03    -3.00778E-03    -5.14562E-06    -5.14562E-06
             118     9.45695E-03     9.45695E-03    -3.00852E-03    -3.00852E-03     643.480E-09     643.480E-09
             119     9.45395E-03     9.45395E-03    -3.00772E-03    -3.00772E-03     7.44920E-06     7.44920E-06
             120     9.44548E-03     9.44548E-03    -3.00514E-03    -3.00514E-03     15.1045E-06     15.1045E-06
             121     9.43100E-03     9.43100E-03    -3.00058E-03    -3.00058E-03     23.3106E-06     23.3106E-06
             122     9.41026E-03     9.41026E-03    -2.99394E-03    -2.99394E-03     31.6235E-06     31.6235E-06
             123     9.38339E-03     9.38339E-03    -2.98522E-03    -2.98522E-03     39.4675E-06     39.4675E-06
             124     9.35101E-03     9.35101E-03    -2.97462E-03    -2.97462E-03     46.1157E-06     46.1157E-06
             125     9.31855E-03     9.31855E-03    -2.96479E-03    -2.96479E-03     93.7497E-06     93.7497E-06
             126     9.33711E-03     9.33711E-03    -2.97358E-03    -2.97358E-03     168.587E-06     168.587E-06
             127     9.35947E-03     9.35947E-03    -2.98547E-03    -2.98547E-03     223.994E-06     223.994E-06
             128     9.38538E-03     9.38538E-03    -3.00067E-03    -3.00067E-03     264.470E-06     264.470E-06
             129     9.41520E-03     9.41520E-03    -3.02001E-03    -3.02001E-03     292.907E-06     292.907E-06
             130     9.44968E-03     9.44968E-03    -3.04480E-03    -3.04480E-03     310.195E-06     310.195E-06
             131     9.48975E-03     9.48975E-03    -3.07677E-03    -3.07677E-03     314.997E-06     314.997E-06
             132     9.53628E-03     9.53628E-03    -3.11796E-03    -3.11796E-03     303.261E-06     303.261E-06
             133     9.58946E-03     9.58946E-03    -3.17040E-03    -3.17040E-03     267.189E-06     267.189E-06
             134     9.64762E-03     9.64762E-03    -3.23524E-03    -3.23524E-03     194.356E-06     194.356E-06
             135     9.70515E-03     9.70515E-03    -3.31098E-03    -3.31098E-03     67.1624E-06     67.1624E-06
             136     9.74930E-03     9.74930E-03    -3.39012E-03    -3.39012E-03    -132.900E-06    -132.900E-06
             137     9.61202E-03     9.61202E-03    -3.37788E-03    -3.37788E-03     601.770E-06     601.770E-06
             138     9.49048E-03     9.49048E-03    -3.28890E-03    -3.28890E-03     662.005E-06     662.005E-06
             139     9.38925E-03     9.38925E-03    -3.20364E-03    -3.20364E-03     666.490E-06     666.490E-06
             140     9.31028E-03     9.31028E-03    -3.12962E-03    -3.12962E-03     637.478E-06     637.478E-06
             141     9.25112E-03     9.25112E-03    -3.06846E-03    -3.06846E-03     591.456E-06     591.456E-06
             142     9.20812E-03     9.20812E-03    -3.01941E-03    -3.01941E-03     539.199E-06     539.199E-06
             143     9.17765E-03     9.17765E-03    -2.98069E-03    -2.98069E-03     486.851E-06     486.851E-06
             144     9.15668E-03     9.15668E-03    -2.95049E-03    -2.95049E-03     437.590E-06     437.590E-06
             145     9.14279E-03     9.14279E-03    -2.92715E-03    -2.92715E-03     392.796E-06     392.796E-06
             146     9.13415E-03     9.13415E-03    -2.90931E-03    -2.90931E-03     352.831E-06     352.831E-06
             147     9.12939E-03     9.12939E-03    -2.89589E-03    -2.89589E-03     317.532E-06     317.532E-06
             148     9.12748E-03     9.12748E-03    -2.88599E-03    -2.88599E-03     286.474E-06     286.474E-06
             149     9.12764E-03     9.12764E-03    -2.87894E-03    -2.87894E-03     259.149E-06     259.149E-06
             150     9.12930E-03     9.12930E-03    -2.87415E-03    -2.87415E-03     235.036E-06     235.036E-06
             151     9.13202E-03     9.13202E-03    -2.87120E-03    -2.87120E-03     213.658E-06     213.658E-06
             152     9.13547E-03     9.13547E-03    -2.86970E-03    -2.86970E-03     194.593E-06     194.593E-06
             153     9.13939E-03     9.13939E-03    -2.86937E-03    -2.86937E-03     177.483E-06     177.483E-06
             154     9.14360E-03     9.14360E-03    -2.86995E-03    -2.86995E-03     162.028E-06     162.028E-06
             155     9.14794E-03     9.14794E-03    -2.87123E-03    -2.87123E-03     147.986E-06     147.986E-06
             156     9.15231E-03     9.15231E-03    -2.87306E-03    -2.87306E-03     135.158E-06     135.158E-06
             157     9.15662E-03     9.15662E-03    -2.87528E-03    -2.87528E-03     123.387E-06     123.387E-06
             158     9.16082E-03     9.16082E-03    -2.87778E-03    -2.87778E-03     112.545E-06     112.545E-06
             159     9.16485E-03     9.16485E-03    -2.88047E-03    -2.88047E-03     102.532E-06     102.532E-06
             160     9.16868E-03     9.16868E-03    -2.88326E-03    -2.88326E-03     93.2639E-06     93.2639E-06
             161     9.17229E-03     9.17229E-03    -2.88609E-03    -2.88609E-03     84.6742E-06     84.6742E-06
             162     9.17568E-03     9.17568E-03    -2.88891E-03    -2.88891E-03     76.7065E-06     76.7065E-06
             163     9.17882E-03     9.17882E-03    -2.89168E-03    -2.89168E-03     69.3125E-06     69.3125E-06
             164     9.18173E-03     9.18173E-03    -2.89435E-03    -2.89435E-03     62.4499E-06     62.4499E-06
             165     9.18440E-03     9.18440E-03    -2.89691E-03    -2.89691E-03     56.0802E-06     56.0802E-06
             166     9.18683E-03     9.18683E-03    -2.89932E-03    -2.89932E-03     50.1678E-06     50.1678E-06
             167     9.18904E-03     9.18904E-03    -2.90159E-03    -2.90159E-03     44.6785E-06     44.6785E-06
             168     9.19103E-03     9.19103E-03    -2.90369E-03    -2.90369E-03     39.5794E-06     39.5794E-06
             169     9.19281E-03     9.19281E-03    -2.90562E-03    -2.90562E-03     34.8380E-06     34.8380E-06
             170     9.19438E-03     9.19438E-03    -2.90737E-03    -2.90737E-03     30.4222E-06     30.4222E-06
             171     9.19576E-03     9.19576E-03    -2.90894E-03    -2.90894E-03     26.2999E-06     26.2999E-06
             172     9.19696E-03     9.19696E-03    -2.91033E-03    -2.91033E-03     22.4388E-06     22.4388E-06
             173     9.19798E-03     9.19798E-03    -2.91153E-03    -2.91153E-03     18.8067E-06     18.8067E-06
             174     9.19883E-03     9.19883E-03    -2.91254E-03    -2.91254E-03     15.3711E-06     15.3711E-06
             175     9.19952E-03     9.19952E-03    -2.91337E-03    -2.91337E-03     12.0996E-06     12.0996E-06
             176     9.20005E-03     9.20005E-03    -2.91401E-03    -2.91401E-03     8.95938E-06     8.95938E-06
             177     9.20042E-03     9.20042E-03    -2.91447E-03    -2.91447E-03     5.91787E-06     5.91787E-06
             178     9.20065E-03     9.20065E-03    -2.91474E-03    -2.91474E-03     2.95026E-06     2.95026E-06
             179     9.19921E-03     9.19921E-03    -2.91324E-03    -2.91324E-03     1.29824E-06     1.29824E-06
             180     9.19782E-03     9.19782E-03    -2.91180E-03    -2.91180E-03     1.06089E-06     1.06089E-06
             181     9.19670E-03     9.19670E-03    -2.91066E-03    -2.91066E-03     786.196E-09     786.196E-09
             182     9.19593E-03     9.19593E-03    -2.90988E-03    -2.90988E-03     483.796E-09     483.796E-09
             183     9.19553E-03     9.19553E-03    -2.90948E-03    -2.90948E-03     164.267E-09     164.267E-09
             184     9.19553E-03     9.19553E-03    -2.90948E-03    -2.90948E-03    -161.209E-09    -161.209E-09
             185     9.19593E-03     9.19593E-03    -2.90988E-03    -2.90988E-03    -481.187E-09    -481.187E-09
             186     9.19671E-03     9.19671E-03    -2.91066E-03    -2.91066E-03    -784.550E-09    -784.550E-09
             187     9.19782E-03     9.19782E-03    -2.91180E-03    -2.91180E-03    -1.06030E-06    -1.06030E-06
             188     9.19922E-03     9.19922E-03    -2.91325E-03    -2.91325E-03    -1.29800E-06    -1.29800E-06
             189     7.59063E-03     7.59063E-03    -2.31791E-03    -2.31791E-03     1.32206E-03     1.32206E-03
             190     8.21306E-03     8.21306E-03    -2.73787E-03    -2.73787E-03     2.08113E-03     2.08113E-03
             191     8.88928E-03     8.88928E-03    -3.16273E-03    -3.16273E-03     2.12397E-03     2.12397E-03
             192     9.39604E-03     9.39604E-03    -3.43576E-03    -3.43576E-03     1.69576E-03     1.69576E-03
             193     9.67828E-03     9.67828E-03    -3.53569E-03    -3.53569E-03     1.11990E-03     1.11990E-03
             194     9.62703E-03     9.62703E-03    -3.51848E-03    -3.51848E-03    -1.23430E-03    -1.23430E-03
             195     9.20919E-03     9.20919E-03    -3.33780E-03    -3.33780E-03    -1.87922E-03    -1.87922E-03
             196     8.49633E-03     8.49633E-03    -2.91769E-03    -2.91769E-03    -2.12848E-03    -2.12848E-03
             197     7.72779E-03     7.72779E-03    -2.41099E-03    -2.41099E-03    -1.49067E-03    -1.49067E-03
             198     9.28607E-03     9.28607E-03    -2.95479E-03    -2.95479E-03    -78.2381E-06    -78.2381E-06
             199     9.30674E-03     9.30674E-03    -2.96488E-03    -2.96488E-03    -138.517E-06    -138.517E-06
