********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     14: Step Time =    1.000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
              51     9.86627E-03     9.86627E-03    -3.10094E-03    -3.10094E-03    -109.784E-06    -109.784E-06
              52     9.87042E-03     9.87042E-03    -3.10396E-03    -3.10396E-03    -99.8615E-06    -99.8615E-06
              53     9.87434E-03     9.87434E-03    -3.10703E-03    -3.10703E-03    -90.6661E-06    -90.6661E-06
              54     9.87800E-03     9.87800E-03    -3.11007E-03    -3.11007E-03    -82.1368E-06    -82.1368E-06
              55     9.88140E-03     9.88140E-03    -3.11306E-03    -3.11306E-03    -74.2218E-06    -74.2218E-06
              56     9.88454E-03     9.88454E-03    -3.11594E-03    -3.11594E-03    -66.8755E-06    -66.8755E-06
              57     9.88742E-03     9.88742E-03    -3.11870E-03    -3.11870E-03    -60.0568E-06    -60.0568E-06
              58     9.89005E-03     9.89005E-03    -3.12131E-03    -3.12131E-03    -53.7274E-06    -53.7274E-06
              59     9.89243E-03     9.89243E-03    -3.12375E-03    -3.12375E-03    -47.8508E-06    -47.8508E-06
              60     9.89458E-03     9.89458E-03    -3.12602E-03    -3.12602E-03    -42.3917E-06    -42.3917E-06
              61     9.89649E-03     9.89649E-03    -3.12809E-03    -3.12809E-03    -37.3155E-06    -37.3155E-06
              62     9.89819E-03     9.89819E-03    -3.12998E-03    -3.12998E-03    -32.5875E-06    -32.5875E-06
              63     9.89968E-03     9.89968E-03    -3.13167E-03    -3.13167E-03    -28.1734E-06    -28.1734E-06
              64     9.90097E-03     9.90097E-03    -3.13316E-03    -3.13316E-03    -24.0388E-06    -24.0388E-06
              65     9.90207E-03     9.90207E-03    -3.13445E-03    -3.13445E-03    -20.1490E-06    -20.1490E-06
              66     9.90299E-03     9.90299E-03    -3.13554E-03    -3.13554E-03    -16.4694E-06    -16.4694E-06
              67     9.90373E-03     9.90373E-03    -3.13643E-03    -3.13643E-03    -12.9651E-06    -12.9651E-06
              68     9.90430E-03     9.90430E-03    -3.13712E-03    -3.13712E-03    -9.60108E-06    -9.60108E-06
              69     9.90470E-03     9.90470E-03    -3.13762E-03    -3.13762E-03    -6.34245E-06    -6.34245E-06
              70     9.90495E-03     9.90495E-03    -3.13791E-03    -3.13791E-03    -3.16279E-06    -3.16279E-06
              71     9.90657E-03     9.90657E-03    -3.13968E-03    -3.13968E-03    -1.72354E-06    -1.72354E-06
              72     9.90805E-03     9.90805E-03    -3.14132E-03    -3.14132E-03    -1.80450E-06    -1.80450E-06
              73     9.90951E-03     9.90951E-03    -3.14300E-03    -3.14300E-03    -1.84357E-06    -1.84357E-06
              74     9.91088E-03     9.91088E-03    -3.14467E-03    -3.14467E-03    -1.83865E-06    -1.83865E-06
              75     9.91210E-03     9.91210E-03    -3.14627E-03    -3.14627E-03    -1.78897E-06    -1.78897E-06
              76     9.91311E-03     9.91311E-03    -3.14775E-03    -3.14775E-03    -1.69448E-06    -1.69448E-06
              77     9.91385E-03     9.91385E-03    -3.14907E-03    -3.14907E-03    -1.55644E-06    -1.55644E-06
              78     9.91427E-03     9.91427E-03    -3.15018E-03    -3.15018E-03    -1.37686E-06    -1.37686E-06
