********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      1: Step Time =   7.1429E-02

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             150     705.172E-06     705.172E-06    -221.999E-06    -221.999E-06     18.3760E-06     18.3760E-06
             151     705.370E-06     705.370E-06    -221.751E-06    -221.751E-06     16.7250E-06     16.7250E-06
             152     705.626E-06     705.626E-06    -221.619E-06    -221.619E-06     15.2518E-06     15.2518E-06
             153     705.923E-06     705.923E-06    -221.580E-06    -221.580E-06     13.9288E-06     13.9288E-06
             154     706.244E-06     706.244E-06    -221.615E-06    -221.615E-06     12.7330E-06     12.7330E-06
             155     706.577E-06     706.577E-06    -221.707E-06    -221.707E-06     11.6456E-06     11.6456E-06
             156     706.915E-06     706.915E-06    -221.843E-06    -221.843E-06     10.6512E-06     10.6512E-06
             157     707.249E-06     707.249E-06    -222.011E-06    -222.011E-06     9.73770E-06     9.73770E-06
             158     707.575E-06     707.575E-06    -222.203E-06    -222.203E-06     8.89520E-06     8.89520E-06
             159     707.889E-06     707.889E-06    -222.410E-06    -222.410E-06     8.11586E-06     8.11586E-06
             160     708.188E-06     708.188E-06    -222.627E-06    -222.627E-06     7.39337E-06     7.39337E-06
             161     708.472E-06     708.472E-06    -222.847E-06    -222.847E-06     6.72255E-06     6.72255E-06
             162     708.737E-06     708.737E-06    -223.067E-06    -223.067E-06     6.09913E-06     6.09913E-06
             163     708.985E-06     708.985E-06    -223.284E-06    -223.284E-06     5.51944E-06     5.51944E-06
             164     709.214E-06     709.214E-06    -223.494E-06    -223.494E-06     4.98030E-06     4.98030E-06
             165     709.424E-06     709.424E-06    -223.695E-06    -223.695E-06     4.47880E-06     4.47880E-06
             166     709.617E-06     709.617E-06    -223.886E-06    -223.886E-06     4.01227E-06     4.01227E-06
             167     709.792E-06     709.792E-06    -224.065E-06    -224.065E-06     3.57814E-06     3.57814E-06
             168     709.949E-06     709.949E-06    -224.231E-06    -224.231E-06     3.17394E-06     3.17394E-06
             169     710.090E-06     710.090E-06    -224.383E-06    -224.383E-06     2.79722E-06     2.79722E-06
             170     710.216E-06     710.216E-06    -224.522E-06    -224.522E-06     2.44555E-06     2.44555E-06
             171     710.326E-06     710.326E-06    -224.647E-06    -224.647E-06     2.11648E-06     2.11648E-06
             172     710.421E-06     710.421E-06    -224.757E-06    -224.757E-06     1.80756E-06     1.80756E-06
             173     710.502E-06     710.502E-06    -224.852E-06    -224.852E-06     1.51633E-06     1.51633E-06
             174     710.570E-06     710.570E-06    -224.932E-06    -224.932E-06     1.24029E-06     1.24029E-06
             175     710.625E-06     710.625E-06    -224.998E-06    -224.998E-06     976.945E-09     976.945E-09
             176     710.667E-06     710.667E-06    -225.049E-06    -225.049E-06     723.773E-09     723.773E-09
             177     710.697E-06     710.697E-06    -225.086E-06    -225.086E-06     478.247E-09     478.247E-09
             178     710.715E-06     710.715E-06    -225.108E-06    -225.108E-06     238.470E-09     238.470E-09
             179     710.597E-06     710.597E-06    -224.985E-06    -224.985E-06     104.905E-09     104.905E-09
             180     710.483E-06     710.483E-06    -224.867E-06    -224.867E-06     85.7020E-09     85.7020E-09
             181     710.391E-06     710.391E-06    -224.774E-06    -224.774E-06     63.4976E-09     63.4976E-09
             182     710.328E-06     710.328E-06    -224.710E-06    -224.710E-06     39.0685E-09     39.0685E-09
             183     710.295E-06     710.295E-06    -224.677E-06    -224.677E-06     13.2639E-09     13.2639E-09
             184     710.295E-06     710.295E-06    -224.677E-06    -224.677E-06    -13.0181E-09    -13.0181E-09
             185     710.328E-06     710.328E-06    -224.710E-06    -224.710E-06    -38.8582E-09    -38.8582E-09
             186     710.391E-06     710.391E-06    -224.774E-06    -224.774E-06    -63.3646E-09    -63.3646E-09
             187     710.483E-06     710.483E-06    -224.867E-06    -224.867E-06    -85.6537E-09    -85.6537E-09
             188     710.597E-06     710.597E-06    -224.985E-06    -224.985E-06    -104.885E-09    -104.885E-09
             189     585.410E-06     585.410E-06    -178.709E-06    -178.709E-06     103.491E-06     103.491E-06
             190     634.435E-06     634.435E-06    -211.920E-06    -211.920E-06     162.384E-06     162.384E-06
             191     687.461E-06     687.461E-06    -245.340E-06    -245.340E-06     164.814E-06     164.814E-06
             192     726.908E-06     726.908E-06    -266.590E-06    -266.590E-06     130.492E-06     130.492E-06
             193     748.605E-06     748.605E-06    -274.127E-06    -274.127E-06     85.0659E-06     85.0659E-06
             194     744.675E-06     744.675E-06    -272.838E-06    -272.838E-06    -94.0811E-06    -94.0811E-06
             195     712.386E-06     712.386E-06    -258.985E-06    -258.985E-06    -145.149E-06    -145.149E-06
             196     656.669E-06     656.669E-06    -226.081E-06    -226.081E-06    -165.723E-06    -165.723E-06
             197     596.221E-06     596.221E-06    -186.074E-06    -186.074E-06    -116.592E-06    -116.592E-06
             198     716.864E-06     716.864E-06    -228.109E-06    -228.109E-06    -6.16583E-06    -6.16583E-06
             199     718.513E-06     718.513E-06    -228.909E-06    -228.909E-06    -10.9197E-06    -10.9197E-06
             200     720.519E-06     720.519E-06    -229.993E-06    -229.993E-06    -14.2472E-06    -14.2472E-06
             201     722.854E-06     722.854E-06    -231.372E-06    -231.372E-06    -16.5367E-06    -16.5367E-06
             202     725.533E-06     725.533E-06    -233.102E-06    -233.102E-06    -18.0394E-06    -18.0394E-06
             203     728.607E-06     728.607E-06    -235.277E-06    -235.277E-06    -18.8458E-06    -18.8458E-06
             204     732.140E-06     732.140E-06    -238.028E-06    -238.028E-06    -18.8681E-06    -18.8681E-06
             205     736.194E-06     736.194E-06    -241.510E-06    -241.510E-06    -17.8030E-06    -17.8030E-06
             206     740.782E-06     740.782E-06    -245.882E-06    -245.882E-06    -15.0497E-06    -15.0497E-06
             207     745.776E-06     745.776E-06    -251.237E-06    -251.237E-06    -9.63469E-06    -9.63469E-06
             208     750.747E-06     750.747E-06    -257.467E-06    -257.467E-06    -161.470E-09    -161.470E-09
             209     754.703E-06     754.703E-06    -264.000E-06    -264.000E-06     14.8865E-06     14.8865E-06
             210     774.710E-06     774.710E-06    -274.962E-06    -274.962E-06     2.69824E-06     2.69824E-06
             211     778.814E-06     778.814E-06    -260.754E-06    -260.754E-06    -41.4089E-06    -41.4089E-06
             212     767.813E-06     767.813E-06    -227.019E-06    -227.019E-06    -72.5854E-06    -72.5854E-06
             213     747.258E-06     747.258E-06    -186.048E-06    -186.048E-06    -58.7650E-06    -58.7650E-06
             214     746.957E-06     746.957E-06    -185.648E-06    -185.648E-06     63.4131E-06     63.4131E-06
             215     767.198E-06     767.198E-06    -226.206E-06    -226.206E-06     77.3748E-06     77.3748E-06
             216     777.877E-06     777.877E-06    -259.533E-06    -259.533E-06     46.4632E-06     46.4632E-06
             217     773.448E-06     773.448E-06    -273.351E-06    -273.351E-06     2.72648E-06     2.72648E-06
             218     714.816E-06     714.816E-06    -227.300E-06    -227.300E-06     4.10697E-06     4.10697E-06
             219     710.674E-06     710.674E-06    -225.920E-06    -225.920E-06     3.76375E-06     3.76375E-06
             220     707.151E-06     707.151E-06    -224.741E-06    -224.741E-06     2.92879E-06     2.92879E-06
             221     704.719E-06     704.719E-06    -223.927E-06    -223.927E-06     1.69048E-06     1.69048E-06
             222     703.711E-06     703.711E-06    -223.592E-06    -223.592E-06     227.018E-09     227.018E-09
             223     704.242E-06     704.242E-06    -223.777E-06    -223.777E-06    -1.22865E-06    -1.22865E-06
             224     706.179E-06     706.179E-06    -224.436E-06    -224.436E-06    -2.44360E-06    -2.44360E-06
             225     709.175E-06     709.175E-06    -225.449E-06    -225.449E-06    -3.23970E-06    -3.23970E-06
             226     712.741E-06     712.741E-06    -226.648E-06    -226.648E-06    -3.52852E-06    -3.52852E-06
             227     753.326E-06     753.326E-06    -262.219E-06    -262.219E-06     8.64113E-06     8.64113E-06
             228     749.763E-06     749.763E-06    -255.950E-06    -255.950E-06    -6.72522E-06    -6.72522E-06
             229     745.205E-06     745.205E-06    -249.996E-06    -249.996E-06    -16.3661E-06    -16.3661E-06
             230     740.642E-06     740.642E-06    -244.931E-06    -244.931E-06    -21.7947E-06    -21.7947E-06
             231     736.495E-06     736.495E-06    -240.852E-06    -240.852E-06    -24.4067E-06    -24.4067E-06
             232     732.878E-06     732.878E-06    -237.656E-06    -237.656E-06    -25.1693E-06    -25.1693E-06
             233     729.767E-06     729.767E-06    -235.177E-06    -235.177E-06    -24.6794E-06    -24.6794E-06
             234     727.092E-06     727.092E-06    -233.255E-06    -233.255E-06    -23.2397E-06    -23.2397E-06
             235     724.777E-06     724.777E-06    -231.752E-06    -231.752E-06    -20.9444E-06    -20.9444E-06
             236     722.765E-06     722.765E-06    -230.568E-06    -230.568E-06    -17.7157E-06    -17.7157E-06
             237     721.028E-06     721.028E-06    -229.640E-06    -229.640E-06    -13.3217E-06    -13.3217E-06
             238     719.584E-06     719.584E-06    -228.951E-06    -228.951E-06    -7.40680E-06    -7.40680E-06
