********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      2: Step Time =   0.1429

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
              36         232.945         232.945        -1.11964        -1.11964        -4.25097        -4.25097
              37         232.764         232.764    -575.445E-03    -575.445E-03        -3.81581        -3.81581
              38         232.682         232.682    -140.904E-03    -140.904E-03        -3.42826        -3.42826
              39         232.670         232.670     202.917E-03     202.917E-03        -3.08644        -3.08644
              40         232.706         232.706     471.605E-03     471.605E-03        -2.78606        -2.78606
              41         232.776         232.776     678.027E-03     678.027E-03        -2.52204        -2.52204
              42         232.868         232.868     832.808E-03     832.808E-03        -2.28924        -2.28924
              43         232.973         232.973     944.791E-03     944.791E-03        -2.08298        -2.08298
              44         233.085         233.085         1.02139         1.02139        -1.89911        -1.89911
              45         233.201         233.201         1.06885         1.06885        -1.73411        -1.73411
              46         233.317         233.317         1.09249         1.09249        -1.58507        -1.58507
              47         233.430         233.430         1.09681         1.09681        -1.44959        -1.44959
              48         233.539         233.539         1.08565         1.08565        -1.32576        -1.32576
              49         233.643         233.643         1.06231         1.06231        -1.21202        -1.21202
              50         233.741         233.741         1.02958         1.02958        -1.10715        -1.10715
              51         233.833         233.833     989.824E-03     989.824E-03        -1.01015        -1.01015
              52         233.918         233.918     945.064E-03     945.064E-03    -920.235E-03    -920.235E-03
              53         233.997         233.997     896.994E-03     896.994E-03    -836.757E-03    -836.757E-03
              54         234.069         234.069     847.034E-03     847.034E-03    -759.179E-03    -759.179E-03
              55         234.135         234.135     796.369E-03     796.369E-03    -687.045E-03    -687.045E-03
              56         234.195         234.195     745.981E-03     745.981E-03    -619.955E-03    -619.955E-03
              57         234.249         234.249     696.676E-03     696.676E-03    -557.550E-03    -557.550E-03
              58         234.297         234.297     649.109E-03     649.109E-03    -499.494E-03    -499.494E-03
              59         234.341         234.341     603.809E-03     603.809E-03    -445.469E-03    -445.469E-03
              60         234.379         234.379     561.199E-03     561.199E-03    -395.167E-03    -395.167E-03
              61         234.413         234.413     521.612E-03     521.612E-03    -348.283E-03    -348.283E-03
              62         234.443         234.443     485.305E-03     485.305E-03    -304.513E-03    -304.513E-03
              63         234.469         234.469     452.479E-03     452.479E-03    -263.554E-03    -263.554E-03
              64         234.491         234.491     423.281E-03     423.281E-03    -225.100E-03    -225.100E-03
              65         234.510         234.510     397.822E-03     397.822E-03    -188.845E-03    -188.845E-03
              66         234.526         234.526     376.181E-03     376.181E-03    -154.478E-03    -154.478E-03
              67         234.538         234.538     358.416E-03     358.416E-03    -121.688E-03    -121.688E-03
              68         234.548         234.548     344.563E-03     344.563E-03    -90.1603E-03    -90.1603E-03
              69         234.554         234.554     334.648E-03     334.648E-03    -59.5819E-03    -59.5819E-03
              70         234.558         234.558     328.680E-03     328.680E-03    -29.7177E-03    -29.7177E-03
              71         234.588         234.588     294.024E-03     294.024E-03    -16.2009E-03    -16.2009E-03
              72         234.615         234.615     261.283E-03     261.283E-03    -16.9685E-03    -16.9685E-03
              73         234.641         234.641     227.426E-03     227.426E-03    -17.3436E-03    -17.3436E-03
              74         234.665         234.665     193.251E-03     193.251E-03    -17.3060E-03    -17.3060E-03
              75         234.685         234.685     159.585E-03     159.585E-03    -16.8478E-03    -16.8478E-03
              76         234.701         234.701     127.261E-03     127.261E-03    -15.9678E-03    -15.9678E-03
              77         234.710         234.710     97.1073E-03     97.1073E-03    -14.6769E-03    -14.6769E-03
              78         234.712         234.712     69.9191E-03     69.9191E-03    -12.9929E-03    -12.9929E-03
              79         234.706         234.706     46.4417E-03     46.4417E-03    -10.9509E-03    -10.9509E-03
              80         234.690         234.690     27.3493E-03     27.3493E-03    -8.58659E-03    -8.58659E-03
              81         234.664         234.664     13.2109E-03     13.2109E-03    -5.97099E-03    -5.97099E-03
              82         234.627         234.627     4.47744E-03     4.47744E-03    -3.15153E-03    -3.15153E-03
              83         234.609         234.609     1.54635E-03     1.54635E-03    -3.09667E-03    -3.09667E-03
              84         234.618         234.618     1.59484E-03     1.59484E-03    -6.06713E-03    -6.06713E-03
              85         234.633         234.633     1.64333E-03     1.64333E-03    -9.23791E-03    -9.23791E-03
              86         234.654         234.654     1.72570E-03     1.72570E-03    -12.5411E-03    -12.5411E-03
              87         234.683         234.683     1.83193E-03     1.83193E-03    -16.0342E-03    -16.0342E-03
              88         234.718         234.718     1.96164E-03     1.96164E-03    -19.7645E-03    -19.7645E-03
              89         234.761         234.761     2.11553E-03     2.11553E-03    -23.7803E-03    -23.7803E-03
              90         234.812         234.812     2.29237E-03     2.29237E-03    -28.1294E-03    -28.1294E-03
              91         234.872         234.872     2.49242E-03     2.49242E-03    -32.8586E-03    -32.8586E-03
              92         234.942         234.942     2.71432E-03     2.71432E-03    -38.0139E-03    -38.0139E-03
              93         235.022         235.022     2.95719E-03     2.95719E-03    -43.6392E-03    -43.6392E-03
              94         235.114         235.114     3.21889E-03     3.21889E-03    -49.7758E-03    -49.7758E-03
              95         235.218         235.218     3.49690E-03     3.49690E-03    -56.4602E-03    -56.4602E-03
              96         235.337         235.337     3.78738E-03     3.78738E-03    -63.7232E-03    -63.7232E-03
              97         235.470         235.470     4.08518E-03     4.08518E-03    -71.5867E-03    -71.5867E-03
              98         235.619         235.619     4.38350E-03     4.38350E-03    -80.0612E-03    -80.0612E-03
              99         235.786         235.786     4.67302E-03     4.67302E-03    -89.1414E-03    -89.1414E-03
             100         235.971         235.971     4.94222E-03     4.94222E-03    -98.8015E-03    -98.8015E-03
             101         236.176         236.176     5.17523E-03     5.17523E-03    -108.989E-03    -108.989E-03
             102         236.401         236.401     5.35350E-03     5.35350E-03    -119.618E-03    -119.618E-03
             103         236.647         236.647     5.45132E-03     5.45132E-03    -130.557E-03    -130.557E-03
             104         236.915         236.915     5.44032E-03     5.44032E-03    -141.623E-03    -141.623E-03
             105         237.205         237.205     5.28094E-03     5.28094E-03    -152.566E-03    -152.566E-03
             106         237.516         237.516     4.93257E-03     4.93257E-03    -163.054E-03    -163.054E-03
             107         237.847         237.847     4.33819E-03     4.33819E-03    -172.659E-03    -172.659E-03
             108         238.195         238.195     3.44470E-03     3.44470E-03    -180.844E-03    -180.844E-03
             109         238.557         238.557     2.17757E-03     2.17757E-03    -186.944E-03    -186.944E-03
             110         238.929         238.929     477.358E-06     477.358E-06    -190.159E-03    -190.159E-03
             111         239.303         239.303    -1.73759E-03    -1.73759E-03    -189.550E-03    -189.550E-03
             112         239.671         239.671    -4.51388E-03    -4.51388E-03    -184.043E-03    -184.043E-03
             113         240.022         240.022    -7.90786E-03    -7.90786E-03    -172.466E-03    -172.466E-03
             114         240.344         240.344    -11.9127E-03    -11.9127E-03    -153.588E-03    -153.588E-03
             115         240.619         240.619    -16.4924E-03    -16.4924E-03    -126.221E-03    -126.221E-03
             116         240.832         240.832    -21.5207E-03    -21.5207E-03    -89.3299E-03    -89.3299E-03
             117         240.961         240.961    -26.7693E-03    -26.7693E-03    -42.2302E-03    -42.2302E-03
             118         240.988         240.988    -31.9155E-03    -31.9155E-03     15.2258E-03     15.2258E-03
             119         240.891         240.891    -36.4528E-03    -36.4528E-03     82.3632E-03     82.3632E-03
             120         240.655         240.655    -39.8315E-03    -39.8315E-03     157.465E-03     157.465E-03
             121         240.265         240.265    -41.3150E-03    -41.3150E-03     237.541E-03     237.541E-03
             122         239.717         239.717    -40.2535E-03    -40.2535E-03     318.220E-03     318.220E-03
             123         239.014         239.014    -36.0431E-03    -36.0431E-03     393.891E-03     393.891E-03
             124         238.174         238.174    -28.2692E-03    -28.2692E-03     457.521E-03     457.521E-03
             125         237.335         237.335    -43.6450E-03    -43.6450E-03     925.888E-03     925.888E-03
             126         237.795         237.795    -125.966E-03    -125.966E-03         1.66572         1.66572
             127         238.333         238.333    -260.635E-03    -260.635E-03         2.21497         2.21497
             128         238.939         238.939    -456.585E-03    -456.585E-03         2.61873         2.61873
             129         239.618         239.618    -734.176E-03    -734.176E-03         2.90625         2.90625
             130         240.380         240.380        -1.12430        -1.12430         3.08725         3.08725
             131         241.236         241.236        -1.66847        -1.66847         3.14972         3.14972
             132         242.195         242.195        -2.41811        -2.41811         3.05522         3.05522
             133         243.246         243.246        -3.43125        -3.43125         2.72863         2.72863
             134         244.333         244.333        -4.75773        -4.75773         2.04902         2.04902
             135         245.315         245.315        -6.40967        -6.40967     843.195E-03     843.195E-03
             136         245.898         245.898        -8.29178        -8.29178        -1.07382        -1.07382
             137         242.186         242.186        -9.25624        -9.25624         5.66746         5.66746
             138         239.535         239.535        -7.82952        -7.82952         6.29912         6.29912
             139         237.417         237.417        -6.31518        -6.31518         6.38200         6.38200
             140         235.825         235.825        -4.91259        -4.91259         6.13074         6.13074
             141         234.678         234.678        -3.69433        -3.69433         5.70627         5.70627
             142         233.883         233.883        -2.67349        -2.67349         5.21482         5.21482
             143         233.352         233.352        -1.83377        -1.83377         4.71772         4.71772
             144         233.016         233.016        -1.15141        -1.15141         4.24722         4.24722
             145         232.822         232.822    -601.488E-03    -601.488E-03         3.81773         3.81773
             146         232.729         232.729    -162.008E-03    -162.008E-03         3.43353         3.43353
             147         232.708         232.708     185.922E-03     185.922E-03         3.09355         3.09355
             148         232.737         232.737     457.933E-03     457.933E-03         2.79404         2.79404
             149         232.801         232.801     667.010E-03     667.010E-03         2.53027         2.53027
             150         232.888         232.888     823.889E-03     823.889E-03         2.29735         2.29735
             151         232.990         232.990     937.526E-03     937.526E-03         2.09073         2.09073
             152         233.100         233.100         1.01542         1.01542         1.90637         1.90637
             153         233.213         233.213         1.06392         1.06392         1.74081         1.74081
             154         233.327         233.327         1.08836         1.08836         1.59118         1.59118
             155         233.438         233.438         1.09333         1.09333         1.45513         1.45513
             156         233.546         233.546         1.08270         1.08270         1.33072         1.33072
             157         233.649         233.649         1.05979         1.05979         1.21644         1.21644
             158         233.746         233.746         1.02740         1.02740         1.11106         1.11106
             159         233.837         233.837     987.949E-03     987.949E-03         1.01359         1.01359
             160         233.922         233.922     943.442E-03     943.442E-03     923.243E-03     923.243E-03
             161         234.000         234.000     895.588E-03     895.588E-03     839.370E-03     839.370E-03
             162         234.072         234.072     845.817E-03     845.817E-03     761.434E-03     761.434E-03
             163         234.137         234.137     795.317E-03     795.317E-03     688.979E-03     688.979E-03
             164         234.197         234.197     745.075E-03     745.075E-03     621.603E-03     621.603E-03
             165         234.250         234.250     695.899E-03     695.899E-03     558.942E-03     558.942E-03
             166         234.299         234.299     648.446E-03     648.446E-03     500.661E-03     500.661E-03
             167         234.342         234.342     603.247E-03     603.247E-03     446.439E-03     446.439E-03
             168         234.380         234.380     560.727E-03     560.727E-03     395.964E-03     395.964E-03
             169         234.414         234.414     521.219E-03     521.219E-03     348.931E-03     348.931E-03
             170         234.444         234.444     484.984E-03     484.984E-03     305.032E-03     305.032E-03
             171         234.470         234.470     452.220E-03     452.220E-03     263.964E-03     263.964E-03
             172         234.492         234.492     423.078E-03     423.078E-03     225.417E-03     225.417E-03
             173         234.510         234.510     397.669E-03     397.669E-03     189.084E-03     189.084E-03
             174         234.526         234.526     376.074E-03     376.074E-03     154.653E-03     154.653E-03
             175         234.538         234.538     358.350E-03     358.350E-03     121.809E-03     121.809E-03
             176         234.548         234.548     344.536E-03     344.536E-03     90.2391E-03     90.2391E-03
             177         234.554         234.554     334.657E-03     334.657E-03     59.6254E-03     59.6254E-03
             178         234.558         234.558     328.716E-03     328.716E-03     29.7307E-03     29.7307E-03
             179         234.530         234.530     359.831E-03     359.831E-03     13.0792E-03     13.0792E-03
             180         234.502         234.502     389.700E-03     389.700E-03     10.6852E-03     10.6852E-03
             181         234.479         234.479     413.073E-03     413.073E-03     7.91696E-03     7.91696E-03
             182         234.463         234.463     429.127E-03     429.127E-03     4.87117E-03     4.87117E-03
             183         234.455         234.455     437.296E-03     437.296E-03     1.65380E-03     1.65380E-03
             184         234.455         234.455     437.289E-03     437.289E-03    -1.62312E-03    -1.62312E-03
             185         234.463         234.463     429.110E-03     429.110E-03    -4.84493E-03    -4.84493E-03
             186         234.479         234.479     413.049E-03     413.049E-03    -7.90036E-03    -7.90036E-03
             187         234.502         234.502     389.665E-03     389.665E-03    -10.6792E-03    -10.6792E-03
             188         234.530         234.530     359.787E-03     359.787E-03    -13.0766E-03    -13.0766E-03
             189         194.014         194.014         2.73355         2.73355         12.9370         12.9370
             190         208.108         208.108        -3.71896        -3.71896         20.3045         20.3045
             191         223.649         223.649        -9.78446        -9.78446         20.6179         20.6179
             192         235.638         235.638        -12.9776        -12.9776         16.3357         16.3357
             193         242.723         242.723        -13.2162        -13.2162         10.6608         10.6608
             194         241.430         241.430        -13.2008        -13.2008        -11.7871        -11.7871
             195         231.198         231.198        -11.8816        -11.8816        -18.1648        -18.1648
             196         214.607         214.607        -6.31601        -6.31601        -20.7256        -20.7256
             197         197.117         197.117         1.29562         1.29562        -14.5756        -14.5756
             198         236.478         236.478    -53.4975E-03    -53.4975E-03    -770.327E-03    -770.327E-03
             199         236.988         236.988    -154.418E-03    -154.418E-03        -1.36422        -1.36422
             200         237.597         237.597    -318.148E-03    -318.148E-03        -1.77982        -1.77982
             201         238.291         238.291    -551.771E-03    -551.771E-03        -2.06557        -2.06557
             202         239.072         239.072    -873.840E-03    -873.840E-03        -2.25279        -2.25279
             203         239.945         239.945        -1.31350        -1.31350        -2.35268        -2.35268
             204         240.919         240.919        -1.91062        -1.91062        -2.35418        -2.35418
             205         242.000         242.000        -2.71508        -2.71508        -2.21927        -2.21927
             206         243.171         243.171        -3.78348        -3.78348        -1.87271        -1.87271
             207         244.377         244.377        -5.16435        -5.16435        -1.19278        -1.19278
             208         245.470         245.470        -6.86850        -6.86850    -4.97817E-03    -4.97817E-03
             209         246.155         246.155        -8.80081        -8.80081         1.87992         1.87992
             210         252.218         252.218        -10.4899        -10.4899     364.282E-03     364.282E-03
             211         255.392         255.392        -4.80626        -4.80626        -5.15309        -5.15309
             212         255.304         255.304         6.28233         6.28233        -9.05960        -9.05960
             213         252.549         252.549         18.9151         18.9151        -7.34131        -7.34131
             214         252.486         252.486         19.0265         19.0265         7.92101         7.92101
             215         255.173         255.173         6.50781         6.50781         9.65695         9.65695
             216         255.192         255.192        -4.46859        -4.46859         5.78354         5.78354
             217         251.944         251.944        -10.0475        -10.0475     312.491E-03     312.491E-03
             218         235.820         235.820     4.45940E-03     4.45940E-03     513.158E-03     513.158E-03
             219         234.462         234.462     27.6490E-03     27.6490E-03     470.402E-03     470.402E-03
             220         233.307         233.307     49.1515E-03     49.1515E-03     366.101E-03     366.101E-03
             221         232.510         232.510     64.3437E-03     64.3437E-03     211.301E-03     211.301E-03
             222         232.180         232.180     69.6348E-03     69.6348E-03     28.3058E-03     28.3058E-03
             223         232.353         232.353     63.6494E-03     63.6494E-03    -153.717E-03    -153.717E-03
             224         232.987         232.987     47.7633E-03     47.7633E-03    -305.601E-03    -305.601E-03
             225         233.969         233.969     25.5772E-03     25.5772E-03    -405.053E-03    -405.053E-03
             226         235.137         235.137     1.70020E-03     1.70020E-03    -441.018E-03    -441.018E-03
             227         245.859         245.859        -8.30943        -8.30943         1.10074         1.10074
             228         245.287         245.287        -6.42792        -6.42792    -823.833E-03    -823.833E-03
             229         244.312         244.312        -4.77721        -4.77721        -2.03252        -2.03252
             230         243.231         243.231        -3.45202        -3.45202        -2.71411        -2.71411
             231         242.186         242.186        -2.43935        -2.43935        -3.04299        -3.04299
             232         241.233         241.233        -1.68878        -1.68878        -3.14016        -3.14016
             233         240.381         240.381        -1.14224        -1.14224        -3.08031        -3.08031
             234         239.624         239.624    -748.654E-03    -748.654E-03        -2.90141        -2.90141
             235         238.951         238.951    -467.123E-03    -467.123E-03        -2.61532        -2.61532
             236         238.352         238.352    -267.283E-03    -267.283E-03        -2.21241        -2.21241
             237         237.824         237.824    -129.426E-03    -129.426E-03        -1.66379        -1.66379
             238         237.375         237.375    -45.0027E-03    -45.0027E-03    -925.095E-03    -925.095E-03
             239         238.188         238.188    -28.2295E-03    -28.2295E-03    -457.035E-03    -457.035E-03
             240         239.027         239.027    -36.0719E-03    -36.0719E-03    -393.270E-03    -393.270E-03
             241         239.728         239.728    -40.2545E-03    -40.2545E-03    -317.577E-03    -317.577E-03
             242         240.275         240.275    -41.3231E-03    -41.3231E-03    -236.891E-03    -236.891E-03
             243         240.664         240.664    -39.8152E-03    -39.8152E-03    -156.827E-03    -156.827E-03
             244         240.899         240.899    -36.4347E-03    -36.4347E-03    -81.7626E-03    -81.7626E-03
             245         240.994         240.994    -31.8863E-03    -31.8863E-03    -14.6746E-03    -14.6746E-03
             246         240.967         240.967    -26.7383E-03    -26.7383E-03     42.7192E-03     42.7192E-03
             247         240.836         240.836    -21.4885E-03    -21.4885E-03     89.7547E-03     89.7547E-03
             248         240.623         240.623    -16.4611E-03    -16.4611E-03     126.581E-03     126.581E-03
             249         240.347         240.347    -11.8852E-03    -11.8852E-03     153.888E-03     153.888E-03
             250         240.025         240.025    -7.88304E-03    -7.88304E-03     172.714E-03     172.714E-03
             251         239.673         239.673    -4.49407E-03    -4.49407E-03     184.246E-03     184.246E-03
             252         239.305         239.305    -1.72049E-03    -1.72049E-03     189.715E-03     189.715E-03
             253         238.930         238.930     490.259E-06     490.259E-06     190.295E-03     190.295E-03
             254         238.559         238.559     2.18855E-03     2.18855E-03     187.055E-03     187.055E-03
             255         238.196         238.196     3.45276E-03     3.45276E-03     180.936E-03     180.936E-03
             256         237.848         237.848     4.34515E-03     4.34515E-03     172.736E-03     172.736E-03
             257         237.517         237.517     4.93767E-03     4.93767E-03     163.118E-03     163.118E-03
             258         237.206         237.206     5.28548E-03     5.28548E-03     152.621E-03     152.621E-03
             259         236.916         236.916     5.44369E-03     5.44369E-03     141.670E-03     141.670E-03
             260         236.648         236.648     5.45442E-03     5.45442E-03     130.597E-03     130.597E-03
             261         236.401         236.401     5.35587E-03     5.35587E-03     119.653E-03     119.653E-03
             262         236.176         236.176     5.17746E-03     5.17746E-03     109.019E-03     109.019E-03
             263         235.971         235.971     4.94396E-03     4.94396E-03     98.8278E-03     98.8278E-03
             264         235.786         235.786     4.67466E-03     4.67466E-03     89.1642E-03     89.1642E-03
             265         235.620         235.620     4.38482E-03     4.38482E-03     80.0811E-03     80.0811E-03
             266         235.470         235.470     4.08642E-03     4.08642E-03     71.6040E-03     71.6040E-03
             267         235.337         235.337     3.78840E-03     3.78840E-03     63.7382E-03     63.7382E-03
             268         235.219         235.219     3.49786E-03     3.49786E-03     56.4733E-03     56.4733E-03
             269         235.114         235.114     3.21969E-03     3.21969E-03     49.7871E-03     49.7871E-03
             270         235.022         235.022     2.95793E-03     2.95793E-03     43.6490E-03     43.6490E-03
             271         234.942         234.942     2.71494E-03     2.71494E-03     38.0223E-03     38.0223E-03
             272         234.872         234.872     2.49300E-03     2.49300E-03     32.8658E-03     32.8658E-03
             273         234.812         234.812     2.29287E-03     2.29287E-03     28.1355E-03     28.1355E-03
             274         234.761         234.761     2.11600E-03     2.11600E-03     23.7855E-03     23.7855E-03
             275         234.718         234.718     1.96206E-03     1.96206E-03     19.7687E-03     19.7687E-03
             276         234.683         234.683     1.83233E-03     1.83233E-03     16.0376E-03     16.0376E-03
             277         234.654         234.654     1.72606E-03     1.72606E-03     12.5438E-03     12.5438E-03
             278         234.633         234.633     1.64368E-03     1.64368E-03     9.23989E-03     9.23989E-03
             279         234.618         234.618     1.59517E-03     1.59517E-03     6.06843E-03     6.06843E-03
             280         234.609         234.609     1.54668E-03     1.54668E-03     3.09732E-03     3.09732E-03
             281         234.627         234.627     4.47839E-03     4.47839E-03     3.15217E-03     3.15217E-03
             282         234.664         234.664     13.2137E-03     13.2137E-03     5.97223E-03     5.97223E-03
             283         234.691         234.691     27.3551E-03     27.3551E-03     8.58838E-03     8.58838E-03
             284         234.706         234.706     46.4515E-03     46.4515E-03     10.9531E-03     10.9531E-03
             285         234.712         234.712     69.9338E-03     69.9338E-03     12.9956E-03     12.9956E-03
             286         234.710         234.710     97.1276E-03     97.1276E-03     14.6798E-03     14.6798E-03
             287         234.701         234.701     127.288E-03     127.288E-03     15.9710E-03     15.9710E-03
             288         234.685         234.685     159.617E-03     159.617E-03     16.8510E-03     16.8510E-03
             289         234.665         234.665     193.290E-03     193.290E-03     17.3093E-03     17.3093E-03
             290         234.641         234.641     227.471E-03     227.471E-03     17.3463E-03     17.3463E-03
             291         234.615         234.615     261.333E-03     261.333E-03     16.9709E-03     16.9709E-03
             292         234.588         234.588     294.074E-03     294.074E-03     16.1984E-03     16.1984E-03
             293         221.715         221.715         64.3525         64.3525        -14.7263        -14.7263
             294         224.020         224.020         58.8448         58.8448        -14.6509        -14.6509
             295         226.261         226.261         53.3277         53.3277        -14.1912        -14.1912
             296         228.384         228.384         47.9147         47.9147        -13.5032        -13.5032
             297         230.340         230.340         42.6934         42.6934        -12.6036        -12.6036
             298         232.092         232.092         37.7399         37.7399        -11.5358        -11.5358
             299         233.620         233.620         33.1105         33.1105        -10.3405        -10.3405
             300         234.910         234.910         28.8472         28.8472        -9.07061        -9.07061
             301         235.971         235.971         24.9680         24.9680        -7.77215        -7.77215
             302         236.807         236.807         21.4785         21.4785        -6.48701        -6.48701
             303         237.446         237.446         18.3685         18.3685        -5.25042        -5.25042
             304         237.902         237.902         15.6196         15.6196        -4.08563        -4.08563
             305         238.206         238.206         13.2077         13.2077        -3.01162        -3.01162
             306         238.377         238.377         11.1043         11.1043        -2.03562        -2.03562
             307         238.438         238.438         9.28161         9.28161        -1.16297        -1.16297
             308         238.409         238.409         7.70989         7.70989    -390.816E-03    -390.816E-03
             309         238.306         238.306         6.36293         6.36293     284.063E-03     284.063E-03
             310         238.144         238.144         5.21374         5.21374     869.506E-03     869.506E-03
             311         237.935         237.935         4.23923         4.23923         1.37294         1.37294
             312         237.689         237.689         3.41629         3.41629         1.80394         1.80394
             313         237.416         237.416         2.72505         2.72505         2.17137         2.17137
             314         237.123         237.123         2.14599         2.14599         2.48486         2.48486
             315         236.815         236.815         1.66199         1.66199         2.75327         2.75327
             316         236.498         236.498         1.25633         1.25633         2.98563         2.98563
             317         236.177         236.177     913.937E-03     913.937E-03         3.19032         3.19032
             318         235.857         235.857     619.995E-03     619.995E-03         3.37570         3.37570
             319         235.543         235.543     360.642E-03     360.642E-03         3.54976         3.54976
             320         235.238         235.238     122.006E-03     122.006E-03         3.72047         3.72047
             321         234.950         234.950    -109.513E-03    -109.513E-03         3.89571         3.89571
             322         234.686         234.686    -347.975E-03    -347.975E-03         4.08343         4.08343
             323         234.453         234.453    -607.946E-03    -607.946E-03         4.29154         4.29154
             324         234.266         234.266    -905.155E-03    -905.155E-03         4.52786         4.52786
             325         234.138         234.138        -1.25686        -1.25686         4.79957         4.79957
             326         234.092         234.092        -1.68242        -1.68242         5.11255         5.11255
             327         234.158         234.158        -2.20393        -2.20393         5.46964         5.46964
             328         234.374         234.374        -2.84611        -2.84611         5.86804         5.86804
             329         234.795         234.795        -3.63622        -3.63622         6.29454         6.29454
             330         235.488         235.488        -4.59992        -4.59992         6.71784         6.71784
             331         236.541         236.541        -5.75513        -5.75513         7.07738         7.07738
             332         238.046         238.046        -7.08981        -7.08981         7.26746         7.26746
             333         240.085         240.085        -8.53223        -8.53223         7.12747         7.12747
             334         242.662         242.662        -9.88246        -9.88246         6.44283         6.44283
             335         237.118         237.118    -32.1952E-03    -32.1952E-03    -369.490E-03    -369.490E-03
